Player,Game,FantasyPoints,PassingAtt,PassingCmp,PassingYds,PssingTD,Int,2Pt,RushingAtt,RushingYds,RushingTD,2Pt,Rec,ReceivingYds,ReceivingTD,2Pt,Fumbles,TD
George Pickens,CLE@PIT,22,0,0,0,0,0,0,0,0,0,0,4,127,1,0,0,0
Desmond Ridder,GB@ATL,22,32,19,237,1,1,0,10,39,1,0,0,0,0,0,0,0
Ryan Tannehill,LAC@TEN,22,24,20,246,1,0,0,1,12,1,0,0,0,0,0,0,0
Gabriel Davis,LV@BUF,21,0,0,0,0,0,0,0,0,0,0,6,92,1,0,0,0
Christian McCaffrey,SF@LA,21,0,0,0,0,0,0,20,116,1,0,3,19,0,0,0,0
Deebo Samuel,SF@LA,21,0,0,0,0,0,0,5,38,1,0,6,63,0,0,0,0
Rachaad White,CHI@TB,21,0,0,0,0,0,0,17,73,1,0,5,30,0,0,0,0
Davante Adams,LV@BUF,20,0,0,0,0,0,0,0,0,0,0,6,84,1,0,0,0
Nathaniel Dell,IND@HOU,20,0,0,0,0,0,0,0,0,0,0,7,72,1,0,0,0
Brandon Johnson,WAS@DEN,20,0,0,0,0,0,0,0,0,0,0,2,66,2,0,0,0
Marvin Mims,WAS@DEN,20,0,0,0,0,0,0,2,10,0,0,2,113,1,0,0,0
Bijan Robinson,GB@ATL,20,0,0,0,0,0,0,19,124,0,0,4,48,0,0,0,0
Adam Thielen,NO@CAR,20,0,0,0,0,0,0,0,0,0,0,7,54,1,1,0,0
James Cook,LV@BUF,19,0,0,0,0,0,0,17,123,0,0,4,36,0,0,0,0
Baker Mayfield,CHI@TB,19,34,26,317,1,0,0,6,17,0,0,0,0,0,0,0,0
Zack Moss,IND@HOU,19,0,0,0,0,0,0,18,88,1,0,4,19,0,0,0,0
Tony Pollard,NYJ@DAL,19,0,0,0,0,0,0,25,72,0,1,7,37,0,0,0,0
Jayden Reed,GB@ATL,19,0,0,0,0,0,0,0,0,0,0,4,37,2,0,0,0
Joe Burrow,BAL@CIN,18,41,27,222,2,1,0,1,5,0,0,0,0,0,0,0,0
Derrick Henry,LAC@TEN,18,0,0,0,0,0,0,25,80,1,0,3,15,0,0,0,0
Drake London,GB@ATL,18,0,0,0,0,0,0,0,0,0,0,6,67,1,0,0,0
Kenneth Walker,SEA@DET,18,0,0,0,0,0,0,17,43,2,0,1,11,0,0,0,0
Nelson Agholor,BAL@CIN,17,0,0,0,0,0,0,0,0,0,0,5,63,1,0,0,0
Marquise Brown,NYG@ARI,17,0,0,0,0,0,0,0,0,0,0,6,54,1,0,0,0
Hunter Henry,MIA@NE,17,0,0,0,0,0,0,0,0,0,0,6,52,1,0,0,0
Anthony Richardson,IND@HOU,17,10,6,56,0,0,0,3,35,2,0,0,0,0,0,0,0
Jordan Addison,MIN@PHI,16,0,0,0,0,0,0,0,0,0,0,3,72,1,0,0,0
James Conner,NYG@ARI,16,0,0,0,0,0,0,23,106,1,0,0,0,0,0,0,0
Amari Cooper,CLE@PIT,16,0,0,0,0,0,0,0,0,0,0,7,90,0,0,0,0
Justin Fields,CHI@TB,16,29,16,211,1,2,0,4,3,1,0,0,0,0,0,0,0
Terry McLaurin,WAS@DEN,16,0,0,0,0,0,0,0,0,0,0,5,54,1,0,0,0
D.J. Moore,CHI@TB,16,0,0,0,0,0,0,0,0,0,0,6,104,0,0,0,0
Skyy Moore,KC@JAX,16,0,0,0,0,0,0,0,0,0,0,3,70,1,0,0,0
Mike Williams,LAC@TEN,16,0,0,0,0,0,0,1,3,0,0,8,83,0,0,0,0
Garrett Wilson,NYJ@DAL,16,0,0,0,0,0,0,0,0,0,0,2,83,1,0,0,0
Bryce Young,NO@CAR,16,33,22,153,1,0,1,2,34,0,0,0,0,0,0,1,0
Mark Andrews,BAL@CIN,15,0,0,0,0,0,0,0,0,0,0,5,45,1,0,0,0
Tyreek Hill,MIA@NE,15,0,0,0,0,0,0,0,0,0,0,5,40,1,0,0,0
Mac Jones,MIA@NE,15,42,31,231,1,1,0,5,25,0,0,0,0,0,0,0,0
Tony Jones,NO@CAR,15,0,0,0,0,0,0,12,34,2,0,0,0,0,0,0,0
Amon-Ra St. Brown,SEA@DET,15,0,0,0,0,0,0,0,0,0,0,6,102,0,0,1,0
Matthew Stafford,SF@LA,15,55,34,307,1,2,0,4,17,0,0,0,0,0,0,0,0
Rhamondre Stevenson,MIA@NE,15,0,0,0,0,0,0,15,50,1,0,3,10,0,0,0,0
Deshaun Watson,CLE@PIT,15,40,22,235,1,1,0,6,22,0,1,0,0,0,0,2,0
Chatarius Atwell,SF@LA,14,0,0,0,0,0,0,1,5,0,0,7,77,0,0,0,0
Isaiah Hodgins,NYG@ARI,14,0,0,0,0,0,0,0,0,0,0,4,40,1,0,0,0
Chris Olave,NO@CAR,14,0,0,0,0,0,0,0,0,0,0,6,86,0,0,0,0
Brock Purdy,SF@LA,14,25,17,206,0,0,0,3,5,1,0,0,0,0,0,0,0
Stefon Diggs,LV@BUF,13,0,0,0,0,0,0,0,0,0,0,7,66,0,0,0,0
D.K. Metcalf,SEA@DET,13,0,0,0,0,0,0,0,0,0,0,6,75,0,0,0,0
Michael Pittman,IND@HOU,13,0,0,0,0,0,0,0,0,0,0,8,56,0,0,0,0
Kalif Raymond,SEA@DET,13,0,0,0,0,0,0,1,11,0,0,2,46,1,0,0,0
Tua Tagovailoa,MIA@NE,13,30,21,249,1,1,0,4,3,0,0,0,0,0,0,0,0
Darren Waller,NYG@ARI,13,0,0,0,0,0,0,0,0,0,0,6,76,0,0,0,0
Robert Woods,IND@HOU,13,0,0,0,0,0,0,0,0,0,0,6,74,0,0,0,0
Chase Claypool,CHI@TB,12,0,0,0,0,0,0,0,0,0,0,3,36,1,0,0,0
Gus Edwards,BAL@CIN,12,0,0,0,0,0,0,10,62,1,0,0,0,0,0,0,0
Travis Kelce,KC@JAX,12,0,0,0,0,0,0,0,0,0,0,4,26,1,0,0,0
Gardner Minshew,IND@HOU,12,23,19,171,1,0,0,2,3,0,0,0,0,0,0,0,0
Joe Mixon,BAL@CIN,12,0,0,0,0,0,0,13,59,0,0,4,36,0,0,0,0
David Montgomery,SEA@DET,12,0,0,0,0,0,0,16,67,1,0,1,7,0,0,1,0
K.J. Osborn,MIN@PHI,12,0,0,0,0,0,0,0,0,0,0,3,34,1,0,0,0
Kenny Pickett,CLE@PIT,12,30,15,222,1,1,0,4,-6,0,0,0,0,0,0,0,0
Michael Thomas,NO@CAR,12,0,0,0,0,0,0,0,0,0,0,7,55,0,0,0,0
Jaylen Waddle,MIA@NE,12,0,0,0,0,0,0,1,-2,0,0,4,86,0,0,0,0
Jaylen Warren,CLE@PIT,12,0,0,0,0,0,0,6,20,0,0,4,66,0,0,0,0
Dontayvion Wicks,GB@ATL,12,0,0,0,0,0,0,0,0,0,0,2,40,1,0,0,0
Tyler Boyd,BAL@CIN,11,0,0,0,0,0,0,0,0,0,0,6,52,0,0,0,0
Evan Engram,KC@JAX,11,0,0,0,0,0,0,0,0,0,0,6,57,0,0,0,0
Zach Ertz,NYG@ARI,11,0,0,0,0,0,0,0,0,0,0,6,56,0,0,0,0
Jahmyr Gibbs,SEA@DET,11,0,0,0,0,0,0,7,17,0,0,7,39,0,0,0,0
Sam LaPorta,SEA@DET,11,0,0,0,0,0,0,0,0,0,0,5,63,0,0,0,0
DeVante Parker,MIA@NE,11,0,0,0,0,0,0,0,0,0,0,6,57,0,0,0,0
Courtland Sutton,WAS@DEN,11,0,0,0,0,0,0,0,0,0,0,5,66,0,0,0,0
Nick Westbrook,LAC@TEN,11,0,0,0,0,0,0,0,0,0,0,3,25,1,0,0,0
Treylon Burks,LAC@TEN,10,0,0,0,0,0,0,0,0,0,0,3,76,0,0,0,0
Tyler Conklin,NYJ@DAL,10,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0
Jake Ferguson,NYJ@DAL,10,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,0
Zay Flowers,BAL@CIN,10,0,0,0,0,0,0,1,6,0,0,4,62,0,0,0,0
Chris Godwin,CHI@TB,10,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0
Kylen Granson,IND@HOU,10,0,0,0,0,0,0,0,0,0,0,3,16,1,0,0,0
Jalin Hyatt,NYG@ARI,10,0,0,0,0,0,0,0,0,0,0,2,89,0,0,0,0
Josh Jacobs,LV@BUF,10,0,0,0,0,0,0,9,-2,0,0,5,51,0,0,0,0
Dawson Knox,LV@BUF,10,0,0,0,0,0,0,0,0,0,0,3,10,1,0,0,0
Latavius Murray,LV@BUF,10,0,0,0,0,0,0,6,22,1,0,2,9,0,0,0,0
Cade Otton,CHI@TB,10,0,0,0,0,0,0,0,0,0,0,6,41,0,0,0,0
Rashid Shaheed,NO@CAR,10,0,0,0,0,0,0,0,0,0,0,4,63,0,0,0,0
Logan Thomas,WAS@DEN,10,0,0,0,0,0,0,0,0,0,0,2,22,1,0,0,0
Noah Fant,SEA@DET,9,0,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0
Jimmy Garoppolo,LV@BUF,9,24,16,185,1,2,0,1,1,0,0,0,0,0,0,0,0
Damien Harris,LV@BUF,9,0,0,0,0,0,0,7,33,1,0,0,0,0,0,0,0
Mack Hollins,GB@ATL,9,0,0,0,0,0,0,0,0,0,0,3,60,0,0,0,0
Chuba Hubbard,NO@CAR,9,0,0,0,0,0,0,2,16,0,0,5,34,0,0,0,0
Dalton Kincaid,LV@BUF,9,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0
Trevor Lawrence,KC@JAX,9,41,22,216,0,0,0,5,26,0,0,0,0,0,0,1,0
Darius Slayton,NYG@ARI,9,0,0,0,0,0,0,0,0,0,0,3,62,0,0,0,0
Zach Wilson,NYJ@DAL,9,27,12,170,1,3,0,5,36,0,0,0,0,0,0,0,0
Ja'Marr Chase,BAL@CIN,8,0,0,0,0,0,0,0,0,0,0,5,31,0,0,0,0
Mike Gesicki,MIA@NE,8,0,0,0,0,0,0,0,0,0,0,5,33,0,0,0,0
Dallas Goedert,MIN@PHI,8,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0
Justice Hill,BAL@CIN,8,0,0,0,0,0,0,11,41,0,0,3,12,0,0,0,0
Taysom Hill,NO@CAR,8,1,1,8,0,0,0,9,75,0,0,1,-1,0,0,0,0
DeAndre Hopkins,LAC@TEN,8,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
Isiah Pacheco,KC@JAX,8,0,0,0,0,0,0,12,70,0,0,1,0,0,0,0,0
Khalil Shakir,LV@BUF,8,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0
Jonnu Smith,GB@ATL,8,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0
Jaxon Smith-Njigba,SEA@DET,8,0,0,0,0,0,0,0,0,0,0,5,34,0,0,0,0
Kadarius Toney,KC@JAX,8,0,0,0,0,0,0,1,3,0,0,5,35,0,0,0,0
Justin Watson,KC@JAX,8,0,0,0,0,0,0,0,0,0,0,3,62,0,0,1,0
Michael Wilson,NYG@ARI,8,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0
Brandon Aiyuk,SF@LA,7,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0
John Bates,WAS@DEN,7,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0
Derek Carr,NO@CAR,7,36,21,228,0,1,0,3,-4,0,0,0,0,0,0,0,0
Josh Downs,IND@HOU,7,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0
Gerald Everett,LAC@TEN,7,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0
Antonio Gibson,WAS@DEN,7,0,0,0,0,0,0,2,9,0,0,3,44,0,0,0,0
Jauan Jennings,SF@LA,7,0,0,0,0,0,0,0,0,0,0,2,51,0,0,0,0
Cole Kmet,CHI@TB,7,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0
David Njoku,CLE@PIT,7,0,0,0,0,0,0,0,0,0,0,4,48,0,0,1,0
Chigoziem Okonkwo,LAC@TEN,7,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
Miles Sanders,NO@CAR,7,0,0,0,0,0,0,14,43,0,0,3,4,0,0,0,0
Luke Schoonmaker,NYJ@DAL,7,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Dalton Schultz,IND@HOU,7,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0
JuJu Smith-Schuster,MIA@NE,7,0,0,0,0,0,0,0,0,0,0,5,28,0,0,0,0
Javonte Williams,WAS@DEN,7,0,0,0,0,0,0,12,44,0,0,2,14,0,0,0,0
Salvon Ahmed,MIA@NE,6,0,0,0,0,0,0,3,13,0,0,3,28,0,0,0,0
Kendrick Bourne,MIA@NE,6,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0
A.J. Brown,MIN@PHI,6,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0
Parris Campbell,NYG@ARI,6,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0
Nick Chubb,CLE@PIT,6,0,0,0,0,0,0,10,64,0,0,0,0,0,0,0,0
AJ Dillon,GB@ATL,6,0,0,0,0,0,0,15,55,0,0,1,8,0,0,0,0
Will Dissly,SEA@DET,6,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0
Travis Etienne,KC@JAX,6,0,0,0,0,0,0,12,40,0,0,2,2,0,0,0,0
Noah Gray,KC@JAX,6,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
Khalil Herbert,CHI@TB,6,0,0,0,0,0,0,7,35,0,0,1,23,0,0,0,0
Roschon Johnson,CHI@TB,6,0,0,0,0,0,0,4,32,0,0,2,10,0,0,0,0
George Kittle,SF@LA,6,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
Will Mallory,IND@HOU,6,0,0,0,0,0,0,0,0,0,0,2,49,0,0,0,0
Jaleel McLaughlin,WAS@DEN,6,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0
Elijah Moore,CLE@PIT,6,0,0,0,0,0,0,1,5,0,0,3,36,0,0,0,0
Colby Parkinson,SEA@DET,6,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0
Tyjae Spears,LAC@TEN,6,0,0,0,0,0,0,8,49,0,0,2,6,0,0,0,0
Pierre Strong,CLE@PIT,6,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
Odell Beckham Jr.,BAL@CIN,5,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
David Bell,CLE@PIT,5,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
Dyami Brown,WAS@DEN,5,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
River Cracraft,MIA@NE,5,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
Jahan Dotson,WAS@DEN,5,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0
Romeo Doubs,GB@ATL,5,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
Najee Harris,CLE@PIT,5,0,0,0,0,0,0,10,43,0,0,1,0,0,0,0,0
Hayden Hurst,NO@CAR,5,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
Jerry Jeudy,WAS@DEN,5,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
Alexander Mattison,MIN@PHI,5,0,0,0,0,0,0,8,28,0,0,3,11,0,0,1,0
Trey McBride,NYG@ARI,5,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
Jerick McKinnon,KC@JAX,5,0,0,0,0,0,0,1,-2,0,0,3,24,0,0,0,0
Jonathan Mingo,NO@CAR,5,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
Chris Moore,LAC@TEN,5,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0
Samaje Perine,WAS@DEN,5,0,0,0,0,0,0,1,4,0,0,3,20,0,0,0,0
Dameon Pierce,IND@HOU,5,0,0,0,0,0,0,15,31,0,0,2,4,0,0,0,0
Calvin Ridley,KC@JAX,5,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
Curtis Samuel,WAS@DEN,5,0,0,0,0,0,0,1,13,0,0,3,19,0,0,0,0
Durham Smythe,MIA@NE,5,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
Deuce Vaughn,NYJ@DAL,5,0,0,0,0,0,0,3,16,0,0,3,16,0,0,0,0
Tyler Allgeier,GB@ATL,4,0,0,0,0,0,0,16,48,0,0,0,0,0,0,0,0
Rashod Bateman,BAL@CIN,4,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
Braxton Berrios,MIA@NE,4,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
Zach Charbonnet,SEA@DET,4,0,0,0,0,0,0,4,16,0,0,2,14,0,0,0,0
Rico Dowdle,NYJ@DAL,4,0,0,0,0,0,0,7,26,0,0,1,17,0,0,0,0
Tyler Higbee,SF@LA,4,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0
Austin Hooper,LV@BUF,4,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Brevin Jordan,IND@HOU,4,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
Allen Lazard,NYJ@DAL,4,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Foster Moreau,NO@CAR,4,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Luke Musgrave,GB@ATL,4,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Josh Palmer,LAC@TEN,4,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0
Alec Pierce,IND@HOU,4,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
Rashee Rice,KC@JAX,4,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Boston Scott,MIN@PHI,4,0,0,0,0,0,0,5,40,0,0,0,0,0,0,0,0
Jalen Tolbert,NYJ@DAL,4,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
Cole Turner,WAS@DEN,4,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Elijah Dotson,LAC@TEN,3,0,0,0,0,0,0,4,6,0,0,2,13,0,0,0,0
Clyde Edwards-Helaire,KC@JAX,3,0,0,0,0,0,0,1,0,0,0,2,17,0,0,0,0
Juwan Johnson,NO@CAR,3,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Joshua Kelley,LAC@TEN,3,0,0,0,0,0,0,13,39,0,0,0,0,0,0,0,0
Josh Oliver,MIN@PHI,3,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Trey Palmer,CHI@TB,3,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
Kyle Pitts,GB@ATL,3,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Hunter Renfrow,LV@BUF,3,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0
Allen Robinson,CLE@PIT,3,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
Devin Singletary,IND@HOU,3,0,0,0,0,0,0,4,14,0,0,1,10,0,0,0,0
Bennett Skowronek,SF@LA,3,0,0,0,0,0,0,1,11,0,0,1,10,0,0,0,0
Stone Smartt,LAC@TEN,3,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0
Irv Smith,BAL@CIN,3,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
Tre Tucker,LV@BUF,3,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0
Marquez Valdes-Scantling,KC@JAX,3,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Mo Alie-Cox,IND@HOU,2,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Calvin Austin,CLE@PIT,2,0,0,0,0,0,0,1,-2,0,0,1,10,0,0,0,0
Ty Chandler,MIN@PHI,2,0,0,0,0,0,0,1,0,0,0,2,9,0,0,0,0
D.J. Chark,NO@CAR,2,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Josiah Deguara,GB@ATL,2,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0
Emari Demercado,NYG@ARI,2,0,0,0,0,0,0,1,-2,0,0,2,7,0,0,0,0
Demario Douglas,MIA@NE,2,0,0,0,0,0,0,0,0,0,0,2,19,0,0,1,0
Deonte Harty,LV@BUF,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
John Metchie,IND@HOU,2,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Rondale Moore,NYG@ARI,2,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
David Wells,CHI@TB,2,0,0,0,0,0,0,0,0,0,0,2,-10,0,0,0,0
Jamaal Williams,NO@CAR,2,0,0,0,0,0,0,9,29,0,0,0,0,0,0,0,0
Trayveon Williams,BAL@CIN,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
Ameer Abdullah,LV@BUF,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
De'Von Achane,MIA@NE,1,0,0,0,0,0,0,1,5,0,0,1,4,0,0,0,0
Jamal Agnew,KC@JAX,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Jordan Akins,CLE@PIT,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Jake Bobo,SEA@DET,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Miles Boykin,CLE@PIT,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Michael Carter,NYJ@DAL,1,0,0,0,0,0,0,2,8,0,0,1,3,0,0,0,0
Derius Davis,LAC@TEN,1,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
Devin Duvernay,BAL@CIN,1,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0
Chase Edmonds,CHI@TB,1,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
Ezekiel Elliott,MIA@NE,1,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0
Pat Freiermuth,CLE@PIT,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Michael Gallup,NYJ@DAL,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Reggie Gilliam,LV@BUF,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Antoine Green,SEA@DET,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Mecole Hardman,NYJ@DAL,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Lil'Jordan Humphrey,WAS@DEN,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Rakim Jarrett,CHI@TB,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Van Jefferson,SF@LA,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
D'Ernest Johnson,KC@JAX,1,0,0,0,0,0,0,1,8,0,0,1,9,0,0,0,0
Quentin Johnston,LAC@TEN,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Isaiah Likely,BAL@CIN,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Michael Mayer,LV@BUF,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Isaiah McKenzie,IND@HOU,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Donald Parham,LAC@TEN,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Zach Pascal,NYG@ARI,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Rashaad Penny,MIN@PHI,1,0,0,0,0,0,0,3,9,0,0,1,5,0,0,0,0
Donovan Peoples-Jones,CLE@PIT,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Byron Pringle,WAS@DEN,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Craig Reynolds,SEA@DET,1,0,0,0,0,0,0,3,7,0,0,1,-2,0,0,0,0
Ronnie Rivers,SF@LA,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Sterling Shepard,NYG@ARI,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Deven Thompkins,CHI@TB,1,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0
Samori Toure,GB@ATL,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
