Player,Game,FantasyPoints,PassingAtt,PassingCmp,PassingYds,PssingTD,Int,2Pt,RushingAtt,RushingYds,RushingTD,2Pt,Rec,ReceivingYds,ReceivingTD,2Pt,Fumbles,TD
Hunter Renfrow,LV@MIA,9,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0
Deebo Samuel,TB@SF,9,0,0,0,0,0,0,1,-1,0,0,3,63,0,0,0,0
Logan Thomas,NYG@WAS,9,0,0,0,0,0,0,0,0,0,0,5,58,0,0,1,0
Jaylen Waddle,LV@MIA,9,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0
Robert Woods,ARI@HOU,9,0,0,0,0,0,0,0,0,0,0,5,44,0,0,0,0
Rashod Bateman,CIN@BAL,8,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0
James Conner,ARI@HOU,8,0,0,0,0,0,0,14,62,0,0,2,1,0,0,0,0
Travis Etienne,TEN@JAX,8,0,0,0,0,0,0,14,52,0,0,3,7,0,0,0,0
Tanner Hudson,CIN@BAL,8,0,0,0,0,0,0,0,0,0,0,4,49,0,0,0,0
Alexander Mattison,MIN@DEN,8,0,0,0,0,0,0,18,81,0,0,1,-1,0,0,1,0
Michael Mayer,LV@MIA,8,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0
Jakobi Meyers,LV@MIA,8,0,0,0,0,0,0,0,0,0,0,4,49,0,0,0,0
Chris Moore,TEN@JAX,8,0,0,0,0,0,0,1,38,0,0,1,49,0,0,0,0
Cade Otton,TB@SF,8,0,0,0,0,0,0,0,0,0,0,4,49,0,0,0,0
Rashee Rice,PHI@KC,8,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0
Zach Wilson,NYJ@BUF,8,15,7,81,1,1,0,4,15,0,0,0,0,0,0,0,0
Jordan Addison,MIN@DEN,7,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0
Brandin Cooks,DAL@CAR,7,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0
Amari Cooper,PIT@CLE,7,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0
Austin Ekeler,LAC@GB,7,0,0,0,0,0,0,10,64,0,0,2,6,0,0,1,0
Zay Flowers,CIN@BAL,7,0,0,0,0,0,0,1,7,0,0,3,43,0,0,0,0
D'Onta Foreman,CHI@DET,7,0,0,0,0,0,0,6,14,1,0,0,0,0,0,0,0
Royce Freeman,SEA@LA,7,0,0,0,0,0,0,17,73,0,0,0,0,0,0,0,0
Chuba Hubbard,DAL@CAR,7,0,0,0,0,0,0,10,57,0,0,2,8,0,0,0,0
Christian Kirk,TEN@JAX,7,0,0,0,0,0,0,0,0,0,0,3,48,0,0,0,0
George Pickens,PIT@CLE,7,0,0,0,0,0,0,1,-1,0,0,4,38,0,0,0,0
Jaxon Smith-Njigba,SEA@LA,7,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0
Tommy Tremble,DAL@CAR,7,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0
Bryce Young,DAL@CAR,7,29,16,123,1,1,0,2,3,0,0,0,0,0,0,1,0
Daniel Bellinger,NYG@WAS,6,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
Stefon Diggs,NYJ@BUF,6,0,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0
Evan Engram,TEN@JAX,6,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0
Jake Ferguson,DAL@CAR,6,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
Michael Gallup,DAL@CAR,6,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
Kareem Hunt,PIT@CLE,6,0,0,0,0,0,0,12,36,0,0,3,1,0,0,0,0
Trenton Irwin,CIN@BAL,6,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
D'Ernest Johnson,TEN@JAX,6,0,0,0,0,0,0,7,20,0,0,1,34,0,0,0,0
Zay Jones,TEN@JAX,6,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0
Sam LaPorta,CHI@DET,6,0,0,0,0,0,0,0,0,0,0,3,18,0,1,0,0
Jaleel McLaughlin,MIN@DEN,6,0,0,0,0,0,0,1,1,0,0,5,14,0,0,0,0
Luke Musgrave,LAC@GB,6,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0
Trey Palmer,TB@SF,6,0,0,0,0,0,0,1,6,0,0,4,22,0,0,0,0
Brandon Powell,MIN@DEN,6,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
Wan'Dale Robinson,NYG@WAS,6,0,0,0,0,0,0,1,2,0,0,3,35,0,0,0,0
Miles Sanders,DAL@CAR,6,0,0,0,0,0,0,11,50,0,0,1,2,0,0,0,0
Dorian Thompson-Robinson,PIT@CLE,6,43,24,165,0,1,0,3,20,0,0,0,0,0,0,0,0
Javonte Williams,MIN@DEN,6,0,0,0,0,0,0,11,37,0,0,2,16,0,0,0,0
Tyler Boyd,CIN@BAL,5,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0
Robbie Chosen,LV@MIA,5,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0
Khalil Herbert,CHI@DET,5,0,0,0,0,0,0,16,35,0,0,2,6,0,0,0,0
Josh Jacobs,LV@MIA,5,0,0,0,0,0,0,14,39,0,0,1,12,0,0,0,0
Rakim Jarrett,TB@SF,5,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0
Cole Kmet,CHI@DET,5,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
Tucker Kraft,LAC@GB,5,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
Allen Robinson,PIT@CLE,5,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
Jeremy Ruckert,NYJ@BUF,5,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
Austin Trammell,SEA@LA,5,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
Adam Trautman,MIN@DEN,5,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
Tre Tucker,LV@MIA,5,0,0,0,0,0,0,1,-6,0,0,2,36,0,0,0,0
Cedrick Wilson,LV@MIA,5,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
Mark Andrews,CIN@BAL,4,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Rico Dowdle,DAL@CAR,4,0,0,0,0,0,0,8,23,0,0,2,-3,0,0,0,0
Luke Farrell,TEN@JAX,4,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Najee Harris,PIT@CLE,4,0,0,0,0,0,0,12,35,0,0,1,1,0,0,0,0
Derrick Henry,TEN@JAX,4,0,0,0,0,0,0,10,38,0,0,1,6,0,0,0,0
Isaiah Hodgins,NYG@WAS,4,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Alec Ingold,LV@MIA,4,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0
Quentin Johnston,LAC@GB,4,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Keaton Mitchell,CIN@BAL,4,0,0,0,0,0,0,8,33,0,0,1,8,0,0,0,0
Kenny Pickett,PIT@CLE,4,28,15,106,0,0,0,4,9,0,0,0,0,0,0,0,0
Byron Pringle,NYG@WAS,4,0,0,0,0,0,0,0,0,0,0,3,22,0,0,1,0
Demarcus Robinson,SEA@LA,4,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
Christopher Rodriguez,NYG@WAS,4,0,0,0,0,0,0,6,43,0,0,1,5,0,0,1,0
Steven Sims,ARI@HOU,4,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Tyjae Spears,TEN@JAX,4,0,0,0,0,0,0,4,14,0,0,2,12,0,0,0,0
Kadarius Toney,PHI@KC,4,0,0,0,0,0,0,2,14,0,0,2,12,0,0,0,0
KaVontae Turpin,DAL@CAR,4,0,0,0,0,0,0,1,13,0,0,2,10,0,0,0,0
John Bates,NYG@WAS,3,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Marquise Brown,ARI@HOU,3,0,0,0,0,0,0,1,-6,0,0,2,18,0,0,0,0
Tyler Conklin,NYJ@BUF,3,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Jamison Crowder,NYG@WAS,3,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
Payne Durham,TB@SF,3,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Mecole Hardman,PHI@KC,3,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
Diontae Johnson,PIT@CLE,3,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Roschon Johnson,CHI@DET,3,0,0,0,0,0,0,6,30,0,0,0,0,0,0,0,0
Tony Jones,ARI@HOU,3,0,0,0,0,0,0,1,10,0,0,1,11,0,0,0,0
Marvin Mims,MIN@DEN,3,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
Darnell Mooney,CHI@DET,3,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0
Latavius Murray,NYJ@BUF,3,0,0,0,0,0,0,10,35,0,0,0,0,0,0,0,0
Drew Sample,CIN@BAL,3,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Equanimeous St. Brown,CHI@DET,3,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Stephen Sullivan,DAL@CAR,3,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
Geoff Swaim,ARI@HOU,3,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Jalen Tolbert,DAL@CAR,3,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
Israel Abanikanda,NYJ@BUF,2,0,0,0,0,0,0,1,11,0,0,1,5,0,0,0,0
Chatarius Atwell,SEA@LA,2,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Cartavious Bigsby,TEN@JAX,2,0,0,0,0,0,0,9,21,0,0,0,0,0,0,0,0
DeeJay Dallas,SEA@LA,2,0,0,0,0,0,0,1,4,0,0,1,10,0,0,0,0
Chase Edmonds,TB@SF,2,0,0,0,0,0,0,4,8,0,0,1,11,0,0,0,0
Clyde Edwards-Helaire,PHI@KC,2,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
Alex Erickson,LAC@GB,2,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Derrick Gore,NYG@WAS,2,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0
Tyler Higbee,SEA@LA,2,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Aaron Jones,LAC@GB,2,0,0,0,0,0,0,4,14,0,0,1,3,0,0,0,0
Julio Jones,PHI@KC,2,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0
Charlie Kolar,CIN@BAL,2,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Cooper Kupp,SEA@LA,2,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Jerick McKinnon,PHI@KC,2,0,0,0,0,0,0,1,7,0,0,2,8,0,0,0,0
John Metchie,ARI@HOU,2,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Elijah Mitchell,TB@SF,2,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0
Quintin Morris,NYJ@BUF,2,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Kyle Philips,TEN@JAX,2,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Josh Reynolds,CHI@DET,2,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Laviska Shenault,DAL@CAR,2,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0
Kenneth Walker,SEA@LA,2,0,0,0,0,0,0,4,18,0,0,1,-2,0,0,0,0
Trayveon Williams,CIN@BAL,2,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
Emanuel Wilson,LAC@GB,2,0,0,0,0,0,0,3,12,0,0,1,9,0,0,0,0
Ameer Abdullah,LV@MIA,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
De'Von Achane,LV@MIA,1,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,0
Jake Bobo,SEA@LA,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Mike Boone,ARI@HOU,1,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0
A.J. Brown,PHI@KC,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Dyami Brown,NYG@WAS,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Dalvin Cook,NYJ@BUF,1,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0
Derius Davis,LAC@GB,1,0,0,0,0,0,0,0,0,0,0,1,-3,0,0,0,0
Will Dissly,SEA@LA,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Noah Fant,SEA@LA,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Pat Freiermuth,PIT@CLE,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Kenny Gainwell,PHI@KC,1,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,0
Malik Heath,LAC@GB,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Elijah Higgins,ARI@HOU,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Julian Hill,LV@MIA,1,0,0,0,0,0,0,0,0,0,0,1,10,0,0,1,0
Justice Hill,CIN@BAL,1,0,0,0,0,0,0,1,1,0,0,1,6,0,0,0,0
Jalin Hyatt,NYG@WAS,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Joshua Kelley,LAC@GB,1,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0
Jonathan Mingo,DAL@CAR,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Skyy Moore,PHI@KC,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Chigoziem Okonkwo,TEN@JAX,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
K.J. Osborn,MIN@DEN,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Kalif Raymond,CHI@DET,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Curtis Samuel,NYG@WAS,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Sterling Shepard,NYG@WAS,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Jack Stoll,PHI@KC,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Pierre Strong,PIT@CLE,1,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,0
Deven Thompkins,TB@SF,1,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0
Cedric Tillman,PIT@CLE,1,0,0,0,0,0,0,1,8,0,0,1,2,0,0,0,0
Cole Turner,NYG@WAS,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Darnell Washington,PIT@CLE,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Nick Westbrook,TEN@JAX,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Josh Whyle,TEN@JAX,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Garrett Wilson,NYJ@BUF,1,0,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0
Kyle Allen,NYJ@BUF,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0
Andrew Beck,ARI@HOU,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matt Breida,NYG@WAS,0,0,0,0,0,0,0,3,-1,0,0,0,0,0,0,0,0
Zach Evans,SEA@LA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Xavier Gipson,NYJ@BUF,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0
Deonte Harty,NYJ@BUF,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0
Davis Mills,ARI@HOU,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cooper Rush,DAL@CAR,0,3,2,15,0,0,0,3,-3,0,0,0,0,0,0,0,0
Boston Scott,PHI@KC,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
Tyler Scott,CHI@DET,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0
Tim Boyle,NYJ@BUF,-1,14,7,33,0,1,0,1,1,0,0,0,0,0,0,0,0
Craig Reynolds,CHI@DET,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Drew Lock,SEA@LA,-2,6,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
