Player,Game,FantasyPoints,PassingAtt,PassingCmp,PassingYds,PssingTD,Int,2Pt,RushingAtt,RushingYds,RushingTD,2Pt,Rec,ReceivingYds,ReceivingTD,2Pt,Fumbles,TD
Geno Smith,SEA@TEN,21,36,25,227,2,0,0,1,2,0,0,0,0,0,0,0,0
Bailey Zappe,NE@DEN,21,33,25,256,2,0,0,1,2,0,0,0,0,0,0,1,0
Ezekiel Elliott,NE@DEN,20,0,0,0,0,0,0,12,27,0,0,9,33,1,0,0,0
Nick Mullens,DET@MIN,20,36,22,411,2,4,0,1,1,0,0,0,0,0,0,0,0
K.J. Osborn,DET@MIN,20,0,0,0,0,0,0,0,0,0,0,5,95,1,0,0,0
Demarcus Robinson,NO@LA,20,0,0,0,0,0,0,0,0,0,0,6,82,1,0,0,0
Saquon Barkley,NYG@PHI,19,0,0,0,0,0,0,23,80,1,1,3,4,0,0,0,0
George Kittle,BAL@SF,19,0,0,0,0,0,0,0,0,0,0,7,126,0,0,0,0
Davis Mills,CLE@HOU,19,32,15,149,2,0,1,2,9,0,0,0,0,0,0,0,0
Bijan Robinson,IND@ATL,19,0,0,0,0,0,0,12,72,0,0,7,50,0,0,0,0
Evan Engram,JAX@TB,18,0,0,0,0,0,0,0,0,0,0,10,95,0,0,1,0
Khalil Herbert,ARI@CHI,18,0,0,0,0,0,0,20,112,1,0,1,9,0,0,0,0
Tyreek Hill,DAL@MIA,18,0,0,0,0,0,0,0,0,0,0,9,99,0,0,0,0
Patrick Mahomes,LV@KC,18,44,27,235,1,1,0,10,53,0,0,0,0,0,0,0,0
Chigoziem Okonkwo,SEA@TEN,18,0,0,0,0,0,0,0,0,0,0,6,63,1,0,0,0
Christopher Rodriguez,WAS@NYJ,18,0,0,0,0,0,0,10,58,2,0,1,7,0,0,0,0
Rashid Shaheed,NO@LA,18,0,0,0,0,0,0,1,4,0,0,5,70,1,0,0,0
Darius Slayton,NYG@PHI,18,0,0,0,0,0,0,0,0,0,0,3,90,1,0,0,0
Rachaad White,JAX@TB,18,0,0,0,0,0,0,20,39,1,0,6,38,0,0,0,0
Brandon Aiyuk,BAL@SF,17,0,0,0,0,0,0,0,0,0,0,6,113,0,0,0,0
Romeo Doubs,GB@CAR,17,0,0,0,0,0,0,0,0,0,0,4,79,1,0,0,0
DeVonta Smith,NYG@PHI,17,0,0,0,0,0,0,0,0,0,0,4,79,1,0,0,0
Tua Tagovailoa,DAL@MIA,17,37,24,293,1,0,0,2,-2,0,0,0,0,0,0,0,0
Jared Goff,DET@MIN,16,40,30,257,1,0,0,3,0,0,0,0,0,0,0,0,0
Taylor Heinicke,IND@ATL,16,33,23,229,1,0,0,2,10,0,0,0,0,0,0,0,0
Tyler Lockett,SEA@TEN,16,0,0,0,0,0,0,0,0,0,0,8,81,0,0,0,0
David Njoku,CLE@HOU,16,0,0,0,0,0,0,0,0,0,0,6,44,1,0,0,0
Easton Stick,BUF@LAC,16,33,23,215,0,0,0,7,25,1,0,0,0,0,0,0,0
Kyren Williams,NO@LA,16,0,0,0,0,0,0,22,104,1,0,0,0,0,0,0,0
Garrett Wilson,WAS@NYJ,16,0,0,0,0,0,0,1,-8,0,0,9,76,0,0,0,0
Jake Browning,CIN@PIT,15,42,28,335,1,3,1,1,0,0,0,0,0,0,0,0,0
Brandon Johnson,NE@DEN,15,0,0,0,0,0,0,0,0,0,0,3,47,1,1,0,0
D.K. Metcalf,SEA@TEN,15,0,0,0,0,0,0,0,0,0,0,4,56,1,0,0,0
D'Andre Swift,NYG@PHI,15,0,0,0,0,0,0,20,92,1,0,0,0,0,0,0,0
Adam Thielen,GB@CAR,15,0,0,0,0,0,0,0,0,0,0,6,94,0,0,0,0
Tyler Allgeier,IND@ATL,14,0,0,0,0,0,0,9,69,1,0,1,19,0,0,0,0
A.J. Brown,NYG@PHI,14,0,0,0,0,0,0,0,0,0,0,6,80,0,0,0,0
Dallas Goedert,NYG@PHI,14,0,0,0,0,0,0,0,0,0,0,7,71,0,0,0,0
Juwan Johnson,NO@LA,14,0,0,0,0,0,0,0,0,0,0,4,48,1,0,0,0
Cole Kmet,ARI@CHI,14,0,0,0,0,0,0,0,0,0,0,4,107,0,0,0,0
David Montgomery,DET@MIN,14,0,0,0,0,0,0,17,55,1,0,2,14,0,0,0,0
Dalton Schultz,CLE@HOU,14,0,0,0,0,0,0,0,0,0,0,8,61,0,0,0,0
Logan Thomas,WAS@NYJ,14,0,0,0,0,0,0,0,0,0,0,5,36,1,0,0,0
Zamir White,LV@KC,14,0,0,0,0,0,0,22,145,0,0,0,0,0,0,0,0
Nico Collins,CLE@HOU,13,0,0,0,0,0,0,0,0,0,0,4,18,1,1,0,0
Gus Edwards,BAL@SF,13,0,0,0,0,0,0,9,31,1,0,1,39,0,0,0,0
Chris Godwin,JAX@TB,13,0,0,0,0,0,0,1,1,0,0,6,78,0,0,0,0
Najee Harris,CIN@PIT,13,0,0,0,0,0,0,19,78,1,0,0,0,0,0,0,0
Aaron Jones,GB@CAR,13,0,0,0,0,0,0,21,127,0,0,1,8,0,0,0,0
Kyle Pitts,IND@ATL,13,0,0,0,0,0,0,0,0,0,0,3,49,1,0,0,0
Justin Watson,LV@KC,13,0,0,0,0,0,0,0,0,0,0,4,38,1,0,0,0
Emari Demercado,ARI@CHI,12,0,0,0,0,0,0,2,10,0,0,7,40,0,0,0,0
Greg Dortch,ARI@CHI,12,0,0,0,0,0,0,0,0,0,0,2,45,1,0,0,0
Demario Douglas,NE@DEN,12,0,0,0,0,0,0,0,0,0,0,5,74,0,0,0,0
Lucas Krull,NE@DEN,12,0,0,0,0,0,0,0,0,0,0,4,28,1,0,0,0
Trevor Siemian,WAS@NYJ,12,49,27,217,1,1,0,4,18,0,0,0,0,0,0,1,0
Jaxon Smith-Njigba,SEA@TEN,12,0,0,0,0,0,0,0,0,0,0,6,61,0,0,0,0
Javonte Williams,NE@DEN,12,0,0,0,0,0,0,11,24,1,0,3,-5,0,1,1,0
Jacoby Brissett,WAS@NYJ,11,13,10,100,1,0,0,1,10,0,0,0,0,0,0,0,0
Austin Ekeler,BUF@LAC,11,0,0,0,0,0,0,15,65,0,0,3,21,0,0,0,0
Gerald Everett,BUF@LAC,11,0,0,0,0,0,0,0,0,0,0,7,42,0,0,0,0
Kylen Granson,IND@ATL,11,0,0,0,0,0,0,0,0,0,0,5,62,0,0,0,0
Chuba Hubbard,GB@CAR,11,0,0,0,0,0,0,16,43,1,0,1,8,0,0,0,0
Cooper Kupp,NO@LA,11,0,0,0,0,0,0,1,-3,0,0,6,52,0,0,0,0
Trevor Lawrence,JAX@TB,11,29,17,211,1,2,0,4,29,0,0,0,0,0,0,1,0
Raheem Mostert,DAL@MIA,11,0,0,0,0,0,0,11,46,0,0,1,4,1,0,0,0
Isiah Pacheco,LV@KC,11,0,0,0,0,0,0,11,26,1,0,4,0,0,0,1,0
Rashee Rice,LV@KC,11,0,0,0,0,0,0,0,0,0,0,6,57,0,0,0,0
Ihmir Smith-Marsette,GB@CAR,11,0,0,0,0,0,0,2,33,1,0,1,18,0,0,0,0
Tyjae Spears,SEA@TEN,11,0,0,0,0,0,0,9,40,0,0,5,27,0,0,0,0
Tyrod Taylor,NYG@PHI,11,16,7,133,1,1,0,2,21,0,0,0,0,0,0,0,0
Nelson Agholor,BAL@SF,10,0,0,0,0,0,0,0,0,0,0,3,10,1,0,0,0
Tyler Boyd,CIN@PIT,10,0,0,0,0,0,0,0,0,0,0,5,59,0,0,0,0
Kenny Gainwell,NYG@PHI,10,0,0,0,0,0,0,6,41,0,0,3,38,0,0,0,0
Antonio Gibson,WAS@NYJ,10,0,0,0,0,0,0,9,30,1,0,1,2,0,0,0,0
Tucker Kraft,GB@CAR,10,0,0,0,0,0,0,0,0,0,0,4,60,0,0,0,0
Jaleel McLaughlin,NE@DEN,10,0,0,0,0,0,0,6,37,0,0,4,30,0,0,0,0
DeVante Parker,NE@DEN,10,0,0,0,0,0,0,0,0,0,0,4,65,0,0,0,0
Colby Parkinson,SEA@TEN,10,0,0,0,0,0,0,0,0,0,0,3,17,1,0,0,0
A.T. Perry,NO@LA,10,0,0,0,0,0,0,0,0,0,0,1,35,1,0,0,0
Durham Smythe,DAL@MIA,10,0,0,0,0,0,0,0,0,0,0,5,56,0,0,0,0
Jonathan Taylor,IND@ATL,10,0,0,0,0,0,0,18,43,1,0,0,0,0,0,0,0
Jaylen Warren,CIN@PIT,10,0,0,0,0,0,0,8,24,0,0,5,30,0,0,0,0
Dontayvion Wicks,GB@CAR,10,0,0,0,0,0,0,0,0,0,0,2,29,1,0,0,0
C.J. Beathard,JAX@TB,9,15,11,94,1,0,0,1,6,0,0,0,0,0,0,0,0
Brandin Cooks,DAL@MIA,9,0,0,0,0,0,0,1,9,0,0,2,14,1,0,0,0
Josh Downs,IND@ATL,9,0,0,0,0,0,0,0,0,0,0,6,39,0,0,0,0
Jerome Ford,CLE@HOU,9,0,0,0,0,0,0,15,25,1,0,1,-2,0,0,0,0
Mike Gesicki,NE@DEN,9,0,0,0,0,0,0,0,0,0,0,2,15,1,0,0,0
T.J. Hockenson,DET@MIN,9,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0
Kareem Hunt,CLE@HOU,9,0,0,0,0,0,0,7,11,1,0,2,5,0,0,0,0
Travis Kelce,LV@KC,9,0,0,0,0,0,0,0,0,0,0,5,44,0,0,0,0
Trey McBride,ARI@CHI,9,0,0,0,0,0,0,0,0,0,0,6,31,0,0,0,0
Gardner Minshew,IND@ATL,9,37,20,201,0,1,0,4,31,0,0,0,0,0,0,0,0
Josh Palmer,BUF@LAC,9,0,0,0,0,0,0,0,0,0,0,5,47,0,0,0,0
Ryan Tannehill,SEA@TEN,9,26,18,152,0,0,0,2,37,0,0,0,0,0,0,0,0
Tommy Tremble,GB@CAR,9,0,0,0,0,0,0,0,0,0,0,4,59,0,0,0,0
Jameson Williams,DET@MIN,9,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0
Andrew Beck,CLE@HOU,8,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0
Ronnie Bell,BAL@SF,8,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0
Daniel Bellinger,NYG@PHI,8,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0
Jake Ferguson,DAL@MIA,8,0,0,0,0,0,0,0,0,0,0,4,45,0,0,0,0
Justice Hill,BAL@SF,8,0,0,0,0,0,0,10,26,0,0,3,31,0,0,0,0
Richie James,LV@KC,8,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0
Isaiah Likely,BAL@SF,8,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0
Will Mallory,IND@ATL,8,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0
Terry McLaurin,WAS@NYJ,8,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0
Bo Melton,GB@CAR,8,0,0,0,0,0,0,1,7,0,0,4,44,0,0,0,0
Marvin Mims,NE@DEN,8,0,0,0,0,0,0,0,0,0,0,3,63,0,0,1,0
Joe Mixon,CIN@PIT,8,0,0,0,0,0,0,11,43,0,0,2,7,0,1,0,0
Trey Palmer,JAX@TB,8,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0
Brandon Powell,DET@MIN,8,0,0,0,0,0,0,0,0,0,0,3,53,0,0,0,0
Deebo Samuel,BAL@SF,8,0,0,0,0,0,0,2,7,0,0,4,47,0,0,0,0
Devin Singletary,CLE@HOU,8,0,0,0,0,0,0,9,44,0,0,3,19,0,0,0,0
Jason Brownlee,WAS@NYJ,7,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0
Ty Chandler,DET@MIN,7,0,0,0,0,0,0,8,17,1,0,0,0,0,0,0,0
Tyler Conklin,WAS@NYJ,7,0,0,0,0,0,0,1,0,0,0,4,36,0,0,0,0
Sam Darnold,BAL@SF,7,14,8,81,1,1,0,1,9,0,0,0,0,0,0,0,0
Stefon Diggs,BUF@LAC,7,0,0,0,0,0,0,0,0,0,0,5,29,0,0,0,0
AJ Dillon,GB@CAR,7,0,0,0,0,0,0,7,12,1,0,0,0,0,0,0,0
Clyde Edwards-Helaire,LV@KC,7,0,0,0,0,0,0,4,6,0,0,3,42,0,0,0,0
Andrei Iosivas,CIN@PIT,7,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0
Trenton Irwin,CIN@PIT,7,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0
Jerry Jeudy,NE@DEN,7,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0
Roschon Johnson,ARI@CHI,7,0,0,0,0,0,0,9,37,0,0,3,16,0,0,0,0
Alvin Kamara,NO@LA,7,0,0,0,0,0,0,9,19,0,0,5,16,0,0,0,0
Marcedes Lewis,ARI@CHI,7,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Jakobi Meyers,LV@KC,7,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0
Allen Robinson,CIN@PIT,7,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0
Khalil Shakir,BUF@LAC,7,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0
Jonnu Smith,IND@ATL,7,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0
Jalen Tolbert,DAL@MIA,7,0,0,0,0,0,0,0,0,0,0,2,51,0,0,0,0
Cedrick Wilson,DAL@MIA,7,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0
Calvin Austin,CIN@PIT,6,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0
Noah Brown,CLE@HOU,6,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
James Cook,BUF@LAC,6,0,0,0,0,0,0,20,70,0,0,0,0,0,0,1,0
Elijah Cooks,JAX@TB,6,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
Tyler Higbee,NO@LA,6,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
Tim Jones,JAX@TB,6,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
Drake London,IND@ATL,6,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0
Samaje Perine,NE@DEN,6,0,0,0,0,0,0,1,2,0,0,4,27,0,0,0,0
Alec Pierce,IND@ATL,6,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
Drew Sample,CIN@PIT,6,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
Jaylen Waddle,DAL@MIA,6,0,0,0,0,0,0,1,2,0,0,1,50,0,0,0,0
Kenneth Walker,SEA@TEN,6,0,0,0,0,0,0,16,54,0,0,1,2,0,0,0,0
Jahan Dotson,WAS@NYJ,5,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0
Alex Erickson,BUF@LAC,5,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0
Travis Etienne,JAX@TB,5,0,0,0,0,0,0,6,12,0,0,3,19,0,0,0,0
Rondale Moore,ARI@CHI,5,0,0,0,0,0,0,1,6,0,0,2,30,0,0,0,0
Jalen Reagor,NE@DEN,5,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
Stephen Sullivan,GB@CAR,5,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
Darren Waller,NYG@PHI,5,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
Israel Abanikanda,WAS@NYJ,4,0,0,0,0,0,0,9,43,0,0,0,0,0,0,0,0
John Bates,WAS@NYJ,4,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0
Pharaoh Brown,NE@DEN,4,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Treylon Burks,SEA@TEN,4,0,0,0,0,0,0,1,-3,0,0,2,25,0,0,0,0
Grant Calcaterra,NYG@PHI,4,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
DeAndre Hopkins,SEA@TEN,4,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Quentin Johnston,BUF@LAC,4,0,0,0,0,0,0,1,1,0,0,2,29,0,0,0,0
Brevin Jordan,CLE@HOU,4,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
Dawson Knox,BUF@LAC,4,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
Sam LaPorta,DET@MIN,4,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
D.J. Moore,ARI@CHI,4,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
Josh Oliver,DET@MIN,4,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0
Cordarrelle Patterson,IND@ATL,4,0,0,0,0,0,0,7,26,0,0,2,7,0,0,0,0
Tony Pollard,DAL@MIA,4,0,0,0,0,0,0,12,38,0,0,1,5,0,0,0,0
Kalif Raymond,DET@MIN,4,0,0,0,0,0,0,1,8,0,0,2,29,0,0,0,0
Wan'Dale Robinson,NYG@PHI,4,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0
De'Von Achane,DAL@MIA,3,0,0,0,0,0,0,7,24,0,0,1,7,0,0,0,0
Jordan Akins,CLE@HOU,3,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Odell Beckham Jr.,BAL@SF,3,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Chase Brown,CIN@PIT,3,0,0,0,0,0,0,4,16,0,0,2,8,0,0,0,0
Payne Durham,JAX@TB,3,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0
Tyler Goodson,IND@ATL,3,0,0,0,0,0,0,1,15,0,0,1,15,0,0,0,0
Elijah Higgins,ARI@CHI,3,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
Austin Hooper,LV@KC,3,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Alec Ingold,DAL@MIA,3,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
Diontae Johnson,CIN@PIT,3,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Elijah Moore,CLE@HOU,3,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
John Mundt,DET@MIN,3,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0
Stone Smartt,BUF@LAC,3,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0
Cedric Tillman,CLE@HOU,3,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Parker Washington,JAX@TB,3,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Jeffery Wilson,DAL@MIA,3,0,0,0,0,0,0,5,21,0,0,1,4,0,0,0,0
Robert Woods,CLE@HOU,3,0,0,0,0,0,0,1,7,0,0,2,14,0,0,0,0
Ameer Abdullah,LV@KC,2,0,0,0,0,0,0,2,11,0,0,1,1,0,0,0,0
Jamal Agnew,JAX@TB,2,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Rashod Bateman,BAL@SF,2,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Raheem Blackshear,GB@CAR,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Brandon Bolden,LV@KC,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Robbie Chosen,DAL@MIA,2,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
Tommy DeVito,NYG@PHI,2,16,9,55,0,0,0,1,5,0,0,0,0,0,0,0,0
Chase Edmonds,JAX@TB,2,0,0,0,0,0,0,10,25,0,0,0,0,0,0,0,0
Leonard Fournette,BUF@LAC,2,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0
Michael Gallup,DAL@MIA,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
Xavier Gipson,WAS@NYJ,2,0,0,0,0,0,0,1,16,0,0,1,1,0,0,0,0
Jalen Guyton,BUF@LAC,2,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Kevin Harris,NE@DEN,2,0,0,0,0,0,0,7,21,0,0,0,0,0,0,0,0
Xavier Hutchinson,CLE@HOU,2,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
Van Jefferson,IND@ATL,2,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Charlie Kolar,BAL@SF,2,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Scott Miller,IND@ATL,2,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Darnell Mooney,ARI@CHI,2,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0
Foster Moreau,NO@LA,2,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Aidan O'Connell,LV@KC,2,21,9,62,0,0,0,4,-4,0,0,0,0,0,0,0,0
Donovan Peoples-Jones,DET@MIN,2,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Dameon Pierce,CLE@HOU,2,0,0,0,0,0,0,3,6,0,0,1,10,0,0,0,0
Brock Purdy,BAL@SF,2,32,18,255,0,4,0,1,2,0,0,0,0,0,0,0,0
Josh Reynolds,DET@MIN,2,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Ronnie Rivers,NO@LA,2,0,0,0,0,0,0,6,20,0,0,0,0,0,0,0,0
Curtis Samuel,WAS@NYJ,2,0,0,0,0,0,0,2,4,0,0,1,16,0,0,0,0
Pierre Strong,CLE@HOU,2,0,0,0,0,0,0,5,22,0,0,0,0,0,0,0,0
Dorian Thompson-Robinson,CLE@HOU,2,2,1,6,0,0,0,1,-5,0,1,0,0,0,0,0,0
Tyquan Thornton,NE@DEN,2,0,0,0,0,0,0,1,9,0,0,1,11,0,0,0,0
Robert Tonyan,ARI@CHI,2,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Davante Adams,LV@KC,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Jordan Addison,DET@MIN,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Blake Bell,LV@KC,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
David Bell,CLE@HOU,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Jake Bobo,SEA@TEN,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Miles Boykin,CIN@PIT,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Matt Breida,NYG@PHI,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Harrison Bryant,CLE@HOU,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Michael Burton,NE@DEN,1,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0
Zach Charbonnet,SEA@TEN,1,0,0,0,0,0,0,2,0,0,0,1,-4,0,0,0,0
Britain Covey,NYG@PHI,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Derius Davis,BUF@LAC,1,0,0,0,0,0,0,1,8,0,0,1,6,0,0,0,0
Will Dissly,SEA@TEN,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Colton Dowell,SEA@TEN,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Cole Fotheringham,LV@KC,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Noah Gray,LV@KC,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
C.J. Ham,DET@MIN,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Malik Heath,GB@CAR,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Khadarel Hodge,IND@ATL,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Tanner Hudson,CIN@PIT,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Charlie Jones,CIN@PIT,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
Julio Jones,NYG@PHI,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Kyle Juszczyk,BAL@SF,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Dalton Kincaid,BUF@LAC,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Mason Kinsey,SEA@TEN,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Keith Kirkwood,NO@LA,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Hunter Luepke,DAL@MIA,1,0,0,0,0,0,0,2,3,0,0,1,8,0,0,0,0
