Player,Game,FantasyPoints,PassingAtt,PassingCmp,PassingYds,PssingTD,Int,2Pt,RushingAtt,RushingYds,RushingTD,2Pt,Rec,ReceivingYds,ReceivingTD,2Pt,Fumbles,TD
Dalton Kincaid,DEN@BUF,16,0,0,0,0,0,0,0,0,0,0,5,51,1,0,0,0
D.K. Metcalf,WAS@SEA,16,0,0,0,0,0,0,0,0,0,0,7,98,0,0,0,0
Kyler Murray,ATL@ARI,16,32,19,249,0,1,0,6,33,1,0,0,0,0,0,0,0
Michael Pittman,IND@NE,16,0,0,0,0,0,0,0,0,0,0,8,84,0,0,0,0
Amari Cooper,CLE@BAL,15,0,0,0,0,0,0,0,0,0,0,6,98,0,0,0,0
Michael Gallup,NYG@DAL,15,0,0,0,0,0,0,0,0,0,0,2,70,1,0,0,0
Christian Kirk,SF@JAX,15,1,0,0,0,0,0,0,0,0,0,6,104,0,0,1,0
Elijah Moore,CLE@BAL,15,0,0,0,0,0,0,0,0,0,0,5,44,1,0,0,0
Deebo Samuel,SF@JAX,15,0,0,0,0,0,0,3,29,1,0,4,30,0,0,0,0
Davante Adams,NYJ@LV,14,0,0,0,0,0,0,0,0,0,0,6,86,0,0,0,0
Brandon Aiyuk,SF@JAX,14,0,0,0,0,0,0,0,0,0,0,3,55,1,0,0,0
Tyler Conklin,NYJ@LV,14,0,0,0,0,0,0,0,0,0,0,7,70,0,0,0,0
Demario Douglas,IND@NE,14,0,0,0,0,0,0,0,0,0,0,6,84,0,0,0,0
Jalen Guyton,DET@LAC,14,0,0,0,0,0,0,0,0,0,0,4,41,1,0,0,0
Lamar Jackson,CLE@BAL,14,23,13,223,1,2,0,8,41,0,0,0,0,0,0,0,0
Latavius Murray,DEN@BUF,14,0,0,0,0,0,0,9,68,1,0,2,1,0,0,0,0
Rico Dowdle,NYG@DAL,13,0,0,0,0,0,0,12,79,1,0,0,0,0,0,0,0
Trenton Irwin,HOU@CIN,13,0,0,0,0,0,0,0,0,0,0,2,54,1,0,0,0
Josh Jacobs,NYJ@LV,13,0,0,0,0,0,0,27,116,0,0,2,11,0,0,1,0
Quentin Johnston,DET@LAC,13,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,0
Keaton Mitchell,CLE@BAL,13,0,0,0,0,0,0,3,34,1,0,1,32,0,0,0,0
Jonathan Taylor,IND@NE,13,0,0,0,0,0,0,23,69,1,0,1,6,0,0,0,0
Zach Wilson,NYJ@LV,13,39,23,263,0,1,0,4,54,0,0,0,0,0,0,0,0
Dyami Brown,WAS@SEA,12,0,0,0,0,0,0,0,0,0,0,2,41,1,0,0,0
James Cook,DEN@BUF,12,0,0,0,0,0,0,12,109,0,0,2,11,0,0,1,0
Romeo Doubs,GB@PIT,12,0,0,0,0,0,0,0,0,0,0,3,31,1,0,0,0
Jake Ferguson,NYG@DAL,12,0,0,0,0,0,0,0,0,0,0,4,26,1,0,0,0
Zay Flowers,CLE@BAL,12,0,0,0,0,0,0,0,0,0,0,5,73,0,0,0,0
Joe Mixon,HOU@CIN,12,0,0,0,0,0,0,11,46,1,0,2,-1,0,0,0,0
Rhamondre Stevenson,IND@NE,12,0,0,0,0,0,0,20,88,0,0,3,14,0,0,0,0
Jameis Winston,NO@MIN,12,25,13,122,2,2,0,0,0,0,0,0,0,0,0,0,0
Odell Beckham Jr.,CLE@BAL,11,0,0,0,0,0,0,0,0,0,0,1,40,1,0,0,0
Jerome Ford,CLE@BAL,11,0,0,0,0,0,0,17,107,0,0,1,2,0,0,0,0
Taylor Heinicke,ATL@ARI,11,15,8,55,1,0,0,4,34,0,0,0,0,0,0,0,0
David Njoku,CLE@BAL,11,0,0,0,0,0,0,0,0,0,0,6,58,0,0,0,0
A.T. Perry,NO@MIN,11,0,0,0,0,0,0,0,0,0,0,2,38,1,0,0,0
Dalton Schultz,HOU@CIN,11,0,0,0,0,0,0,0,0,0,0,4,71,0,0,0,0
Jordan Addison,NO@MIN,10,0,0,0,0,0,0,0,0,0,0,4,69,0,0,0,0
Ty Chandler,NO@MIN,10,0,0,0,0,0,0,15,45,1,0,0,0,0,0,0,0
Ezekiel Elliott,IND@NE,10,0,0,0,0,0,0,13,54,0,0,2,34,0,0,0,0
Kyle Juszczyk,SF@JAX,10,0,0,0,0,0,0,0,0,0,0,2,26,1,0,0,0
Michael Mayer,NYJ@LV,10,0,0,0,0,0,0,0,0,0,0,3,19,1,0,0,0
D.J. Moore,CAR@CHI,10,0,0,0,0,0,0,1,1,0,0,5,58,0,0,0,0
Aidan O'Connell,NYJ@LV,10,27,16,153,1,1,0,2,3,0,0,0,0,0,0,0,0
Adam Thielen,CAR@CHI,10,0,0,0,0,0,0,0,0,0,0,6,42,0,0,0,0
Brock Wright,DET@LAC,10,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0
Zach Charbonnet,WAS@SEA,9,0,0,0,0,0,0,6,44,0,0,4,18,0,0,0,0
Gabriel Davis,DEN@BUF,9,0,0,0,0,0,0,0,0,0,0,2,56,0,1,0,0
AJ Dillon,GB@PIT,9,0,0,0,0,0,0,9,70,0,0,1,11,0,0,0,0
Gus Edwards,CLE@BAL,9,0,0,0,0,0,0,11,24,1,0,1,4,0,0,0,0
Chris Godwin,TEN@TB,9,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0
Breece Hall,NYJ@LV,9,0,0,0,0,0,0,13,28,0,0,3,47,0,0,0,0
Tanner Hudson,HOU@CIN,9,0,0,0,0,0,0,0,0,0,0,6,33,0,0,0,0
Kareem Hunt,CLE@BAL,9,0,0,0,0,0,0,10,32,1,0,0,0,0,0,0,0
Cole Kmet,CAR@CHI,9,0,0,0,0,0,0,1,1,0,0,5,45,0,0,0,0
Rondale Moore,ATL@ARI,9,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0
Kyle Philips,TEN@TB,9,0,0,0,0,0,0,0,0,0,0,3,61,0,0,0,0
Jaxon Smith-Njigba,WAS@SEA,9,0,0,0,0,0,0,0,0,0,0,4,53,0,0,0,0
Tyjae Spears,TEN@TB,9,0,0,0,0,0,0,5,18,0,0,4,42,0,0,0,0
Logan Thomas,WAS@SEA,9,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0
Lawrence Cager,NYG@DAL,8,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0
Aaron Jones,GB@PIT,8,0,0,0,0,0,0,13,35,0,0,4,19,0,0,0,0
Sam LaPorta,DET@LAC,8,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
Luke Musgrave,GB@PIT,8,0,0,0,0,0,0,0,0,0,0,2,64,0,0,0,0
Desmond Ridder,ATL@ARI,8,6,4,39,0,0,0,3,11,1,0,0,0,0,0,0,0
Dontayvion Wicks,GB@PIT,8,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0
Bryce Young,CAR@CHI,8,38,21,185,0,0,0,3,18,0,0,0,0,0,0,0,0
Tyson Bagent,CAR@CHI,7,33,20,162,0,0,0,6,12,0,0,0,0,0,0,0,0
Saquon Barkley,NYG@DAL,7,0,0,0,0,0,0,13,66,0,0,1,-5,0,0,0,0
Jalen Brooks,NYG@DAL,7,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0
James Conner,ATL@ARI,7,0,0,0,0,0,0,16,73,0,0,0,0,0,0,0,0
Isaiah McKenzie,IND@NE,7,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0
Terry McLaurin,WAS@SEA,7,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
Scott Miller,ATL@ARI,7,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
George Pickens,GB@PIT,7,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0
Brandon Powell,NO@MIN,7,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
Rashid Shaheed,NO@MIN,7,0,0,0,0,0,0,0,0,0,0,5,24,0,0,0,0
Sterling Shepard,NYG@DAL,7,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
Mark Andrews,CLE@BAL,6,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0
Stefon Diggs,DEN@BUF,6,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
Josh Downs,IND@NE,6,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,0
Connor Heyward,GB@PIT,6,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
Jerry Jeudy,DEN@BUF,6,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0
Roschon Johnson,CAR@CHI,6,0,0,0,0,0,0,5,18,0,0,4,14,0,0,0,0
Mac Jones,IND@NE,6,20,15,170,0,1,0,3,25,0,0,0,0,0,0,0,0
Drake London,ATL@ARI,6,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
Samaje Perine,DEN@BUF,6,0,0,0,0,0,0,1,8,0,0,3,35,0,0,0,0
Kenny Pickett,GB@PIT,6,23,14,126,0,0,0,4,16,0,0,0,0,0,0,0,0
Kyle Pitts,ATL@ARI,6,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
Kalif Raymond,DET@LAC,6,0,0,0,0,0,0,0,0,0,0,2,46,0,0,0,0
Clayton Tune,ATL@ARI,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Michael Wilson,ATL@ARI,6,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
John Bates,WAS@SEA,5,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
Daniel Bellinger,NYG@DAL,5,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
Derek Carr,NO@MIN,5,18,13,110,0,0,0,1,10,0,0,0,0,0,0,0,0
Evan Engram,SF@JAX,5,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0
Travis Etienne,SF@JAX,5,0,0,0,0,0,0,9,35,0,0,2,9,0,0,0,0
Hunter Henry,IND@NE,5,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
DeAndre Hopkins,TEN@TB,5,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
Chuba Hubbard,CAR@CHI,5,0,0,0,0,0,0,9,23,0,0,2,16,0,0,0,0
D'Ernest Johnson,SF@JAX,5,0,0,0,0,0,0,3,12,0,0,2,28,0,0,0,0
Will Levis,TEN@TB,5,39,19,199,0,1,0,0,0,0,0,0,0,0,0,0,0
Jonathan Mingo,CAR@CHI,5,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
Gardner Minshew,IND@NE,5,28,18,194,0,1,0,2,-1,0,0,0,0,0,0,0,0
Chigoziem Okonkwo,TEN@TB,5,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
Tony Pollard,NYG@DAL,5,0,0,0,0,0,0,15,55,0,0,0,0,0,0,0,0
Darius Slayton,NYG@DAL,5,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
Mike Strachan,CAR@CHI,5,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0
Tyler Allgeier,ATL@ARI,4,0,0,0,0,0,0,9,31,0,0,1,7,0,0,0,0
Rashod Bateman,CLE@BAL,4,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Jashaun Corbin,NYG@DAL,4,0,0,0,0,0,0,1,1,0,0,3,12,0,0,0,0
Will Dissly,WAS@SEA,4,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Mike Gesicki,IND@NE,4,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
John Metchie,HOU@CIN,4,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Jakobi Meyers,NYJ@LV,4,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Chris Moore,TEN@TB,4,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Trey Palmer,TEN@TB,4,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Calvin Ridley,SF@JAX,4,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Tommy Tremble,CAR@CHI,4,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0
Christian Watson,GB@PIT,4,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Ronnie Bell,SF@JAX,3,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
Jake Bobo,WAS@SEA,3,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Marquise Brown,ATL@ARI,3,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0
Xavier Gipson,NYJ@LV,3,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0
Derrick Henry,TEN@TB,3,0,0,0,0,0,0,11,24,0,0,1,-4,0,0,0,0
Taysom Hill,NO@MIN,3,0,0,0,0,0,0,1,6,0,0,2,17,0,0,0,0
Hayden Hurst,CAR@CHI,3,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Tim Jones,SF@JAX,3,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
Alexander Mattison,NO@MIN,3,0,0,0,0,0,0,8,27,0,0,1,6,0,0,0,0
Darnell Mooney,CAR@CHI,3,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Cade Otton,TEN@TB,3,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
Donald Parham,DET@LAC,3,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Cordarrelle Patterson,ATL@ARI,3,0,0,0,0,0,0,3,13,0,0,2,7,0,0,0,0
Alec Pierce,IND@NE,3,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
Josh Reynolds,DET@LAC,3,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Drew Sample,HOU@CIN,3,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
Miles Sanders,CAR@CHI,3,0,0,0,0,0,0,2,-5,0,0,2,15,0,0,0,0
Tyler Scott,CAR@CHI,3,0,0,0,0,0,0,1,16,0,0,1,15,0,0,0,0
Khalil Shakir,DEN@BUF,3,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0
Geoff Swaim,ATL@ARI,3,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Adam Trautman,DEN@BUF,3,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Josh Whyle,TEN@TB,3,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Jameson Williams,DET@LAC,3,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Mike Boone,HOU@CIN,2,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0
Kayshon Boutte,IND@NE,2,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Lynn Bowden,NO@MIN,2,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Dalvin Cook,NYJ@LV,2,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0
Derius Davis,DET@LAC,2,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0
Noah Fant,WAS@SEA,2,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0
Lil'Jordan Humphrey,DEN@BUF,2,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Diontae Johnson,GB@PIT,2,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Trevor Lawrence,SF@JAX,2,29,17,185,0,2,0,2,7,0,0,0,0,0,0,1,0
Allen Lazard,NYJ@LV,2,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Terrace Marshall,CAR@CHI,2,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Jaleel McLaughlin,DEN@BUF,2,0,0,0,0,0,0,6,8,0,0,2,4,0,0,0,0
Elijah Mitchell,SF@JAX,2,0,0,0,0,0,0,8,23,0,0,0,0,0,0,0,0
John Mundt,NO@MIN,2,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
Jalen Nailor,NO@MIN,2,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Wan'Dale Robinson,NYG@DAL,2,0,0,0,0,0,0,1,0,0,0,2,6,0,0,0,0
Curtis Samuel,WAS@SEA,2,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0
Jalen Tolbert,NYG@DAL,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Deuce Vaughn,NYG@DAL,2,0,0,0,0,0,0,1,-2,0,0,1,11,0,0,0,0
Robert Woods,HOU@CIN,2,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Ameer Abdullah,NYJ@LV,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Jordan Akins,CLE@BAL,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Alex Armah,WAS@SEA,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Calvin Austin,GB@PIT,1,0,0,0,0,0,0,1,6,0,0,1,3,0,0,0,0
Raheem Blackshear,CAR@CHI,1,0,0,0,0,0,0,2,7,0,0,1,6,0,0,0,0
Harrison Bryant,CLE@BAL,1,0,0,0,0,0,0,1,2,0,0,1,3,0,0,0,0
Parris Campbell,NYG@DAL,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
DeAndre Carter,NYJ@LV,1,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0
Chase Edmonds,TEN@TB,1,0,0,0,0,0,0,4,9,0,0,1,-2,0,0,0,0
Kylen Granson,IND@NE,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Austin Hooper,NYJ@LV,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Xavier Hutchinson,HOU@CIN,1,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0
Jauan Jennings,SF@JAX,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Juwan Johnson,NO@MIN,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Tony Jones,ATL@ARI,1,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0
Joshua Kelley,DET@LAC,1,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0
Tucker Kraft,GB@PIT,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Isaiah Likely,CLE@BAL,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Will Mallory,IND@NE,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Chris Manhertz,DEN@BUF,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Colby Parkinson,WAS@SEA,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Byron Pringle,WAS@SEA,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Hunter Renfrow,NYJ@LV,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Irv Smith,HOU@CIN,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Jonnu Smith,ATL@ARI,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
JuJu Smith-Schuster,IND@NE,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Equanimeous St. Brown,CAR@CHI,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Malik Taylor,NYJ@LV,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Michael Thomas,NO@MIN,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Deven Thompkins,TEN@TB,1,0,0,0,0,0,0,1,6,0,0,1,5,0,0,0,0
C.J. Uzomah,NYJ@LV,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Darnell Washington,GB@PIT,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Nick Westbrook,TEN@TB,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Jamaal Williams,NO@MIN,1,0,0,0,0,0,0,4,7,0,0,1,3,0,0,0,0
Trayveon Williams,HOU@CIN,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
C.J. Beathard,SF@JAX,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Cartavious Bigsby,SF@JAX,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
Matt Breida,NYG@DAL,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Sam Darnold,SF@JAX,0,2,1,6,0,0,0,3,-3,0,0,0,0,0,0,0,0
Darrynton Evans,CAR@CHI,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
Justice Hill,CLE@BAL,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
Keaontay Ingram,ATL@ARI,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Ty Johnson,DEN@BUF,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Marvin Mims,DEN@BUF,0,0,0,0,0,0,0,1,-3,0,0,0,0,0,0,0,0
Zack Moss,IND@NE,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Kene Nwangwu,NO@MIN,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
Cooper Rush,NYG@DAL,0,9,7,68,0,1,0,2,5,0,0,0,0,0,0,0,0
Kyle Trask,TEN@TB,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
Tre Tucker,NYJ@LV,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0
Phillip Walker,CLE@BAL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zamir White,NYJ@LV,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
James Proche,CLE@BAL,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bailey Zappe,IND@NE,-1,7,3,25,0,1,0,0,0,0,0,0,0,0,0,0,0
