Player,Game,FantasyPoints,PassingAtt,PassingCmp,PassingYds,PssingTD,Int,2Pt,RushingAtt,RushingYds,RushingTD,2Pt,Rec,ReceivingYds,ReceivingTD,2Pt,Fumbles,TD
Derrick Henry,CAR@TEN,20,0,0,0,0,0,0,18,76,2,0,1,0,0,0,0,0
Michael Pittman,TB@IND,20,0,0,0,0,0,0,0,0,0,0,10,107,0,0,0,0
Rhamondre Stevenson,NE@NYG,20,0,0,0,0,0,0,21,98,1,0,5,9,0,0,0,0
Christian Watson,GB@DET,20,0,0,0,0,0,0,0,0,0,0,5,94,1,0,0,0
Stefon Diggs,BUF@PHI,19,0,0,0,0,0,0,0,0,0,0,6,74,1,0,0,0
Tyler Higbee,LA@ARI,19,0,0,0,0,0,0,0,0,0,0,5,29,2,0,0,0
Chuba Hubbard,CAR@TEN,19,0,0,0,0,0,0,14,45,1,0,5,47,0,0,0,0
Jakobi Meyers,KC@LV,19,1,0,0,0,0,0,1,2,0,0,6,79,1,0,0,0
Curtis Samuel,WAS@DAL,19,0,0,0,0,0,0,0,0,0,0,9,100,0,0,0,0
Jaylen Waddle,MIA@NYJ,19,0,0,0,0,0,0,0,0,0,0,8,114,0,0,0,0
Russell Wilson,CLE@DEN,19,22,13,134,1,0,0,11,34,1,0,0,0,0,0,1,0
Chris Olave,NO@ATL,18,0,0,0,0,0,0,0,0,0,0,7,114,0,0,0,0
Amon-Ra St. Brown,GB@DET,18,0,0,0,0,0,0,0,0,0,0,9,95,0,0,0,0
Brandin Cooks,WAS@DAL,17,0,0,0,0,0,0,0,0,0,0,4,72,1,0,0,0
Nathaniel Dell,JAX@HOU,17,0,0,0,0,0,0,1,12,0,0,5,50,1,0,0,0
Sam Howell,WAS@DAL,17,44,28,300,0,1,0,2,13,1,0,0,0,0,0,0,0
CeeDee Lamb,WAS@DAL,17,0,0,0,0,0,0,1,0,0,0,4,53,1,1,0,0
Sam LaPorta,GB@DET,17,0,0,0,0,0,0,0,0,0,0,5,47,1,1,0,0
Baker Mayfield,TB@IND,17,30,20,199,2,1,0,3,14,0,0,0,0,0,0,1,0
Garrett Wilson,MIA@NYJ,17,0,0,0,0,0,0,0,0,0,0,7,44,1,0,0,0
T.J. Hockenson,CHI@MIN,16,0,0,0,0,0,0,0,0,0,0,5,50,1,0,0,0
Lamar Jackson,BAL@LAC,16,32,18,177,1,0,0,11,39,0,0,0,0,0,0,0,0
James Cook,BUF@PHI,15,0,0,0,0,0,0,16,43,0,0,6,57,0,0,0,0
Najee Harris,PIT@CIN,15,0,0,0,0,0,0,15,99,1,0,0,0,0,0,0,0
Justin Herbert,BAL@LAC,15,44,29,217,1,1,0,4,47,0,0,0,0,0,0,1,0
Jalin Hyatt,NE@NYG,15,0,0,0,0,0,0,0,0,0,0,5,109,0,0,0,0
Alvin Kamara,NO@ATL,15,0,0,0,0,0,0,15,69,0,0,4,50,0,0,0,0
Travis Kelce,KC@LV,15,0,0,0,0,0,0,0,0,0,0,6,91,0,0,0,0
David Montgomery,GB@DET,15,0,0,0,0,0,0,15,71,1,1,0,0,0,0,0,0
Aidan O'Connell,KC@LV,15,33,23,248,1,0,0,0,0,0,0,0,0,0,0,0,0
A.J. Brown,BUF@PHI,14,0,0,0,0,0,0,0,0,0,0,5,37,1,0,0,0
Marquise Brown,LA@ARI,14,0,0,0,0,0,0,0,0,0,0,6,88,0,0,0,0
Gerald Everett,BAL@LAC,14,0,0,0,0,0,0,0,0,0,0,4,43,1,0,0,0
Drake London,NO@ATL,14,0,0,0,0,0,0,0,0,0,0,5,91,0,0,0,0
Gardner Minshew,TB@IND,14,41,24,251,0,1,0,3,6,1,0,0,0,0,0,0,0
Kalif Raymond,GB@DET,14,0,0,0,0,0,0,1,6,0,0,5,90,0,0,0,0
Jayden Reed,GB@DET,14,0,0,0,0,0,0,2,16,0,0,4,34,1,0,0,0
Brandon Aiyuk,SF@SEA,13,0,0,0,0,0,0,0,0,0,0,2,50,1,0,0,0
Jake Browning,PIT@CIN,13,26,19,227,1,1,0,3,9,0,0,0,0,0,0,0,0
Royce Freeman,LA@ARI,13,0,0,0,0,0,0,13,77,1,0,0,0,0,0,0,0
Trey McBride,LA@ARI,13,0,0,0,0,0,0,0,0,0,0,7,60,0,0,0,0
Samaje Perine,CLE@DEN,13,0,0,0,0,0,0,7,55,1,0,1,11,0,0,0,0
Dorian Thompson-Robinson,CLE@DEN,13,29,14,134,1,0,0,5,21,0,0,0,0,0,0,0,0
Rachaad White,TB@IND,13,0,0,0,0,0,0,15,100,0,0,2,10,0,0,0,0
Davante Adams,KC@LV,12,0,0,0,0,0,0,0,0,0,0,5,73,0,0,0,0
Ja'Marr Chase,PIT@CIN,12,0,0,0,0,0,0,0,0,0,0,4,81,0,0,0,0
Tommy DeVito,NE@NYG,12,25,17,191,1,0,0,5,6,0,0,0,0,0,0,1,0
Travis Etienne,JAX@HOU,12,0,0,0,0,0,0,20,56,0,0,4,30,0,0,0,0
Roschon Johnson,CHI@MIN,12,0,0,0,0,0,0,10,35,0,0,5,40,0,0,0,0
Christian Kirk,JAX@HOU,12,0,0,0,0,0,0,0,0,0,0,4,89,0,0,0,0
Brock Purdy,SF@SEA,12,30,21,209,1,1,0,3,1,0,0,0,0,0,0,0,0
Devin Singletary,JAX@HOU,12,0,0,0,0,0,0,6,18,0,0,6,54,0,0,0,0
Greg Dortch,LA@ARI,11,0,0,0,0,0,0,0,0,0,0,3,27,1,0,0,0
Justin Fields,CHI@MIN,11,37,27,217,0,0,0,12,59,0,0,0,0,0,0,2,0
Jerome Ford,CLE@DEN,11,0,0,0,0,0,0,9,65,0,0,4,14,0,0,0,0
Breece Hall,MIA@NYJ,11,0,0,0,0,0,0,7,25,0,0,7,24,0,0,0,0
Cole Kmet,CHI@MIN,11,0,0,0,0,0,0,0,0,0,0,7,43,0,0,0,0
David Njoku,CLE@DEN,11,0,0,0,0,0,0,0,0,0,0,6,59,0,0,0,0
Kenny Pickett,PIT@CIN,11,33,24,278,0,0,0,5,5,0,0,0,0,0,0,0,0
Desmond Ridder,NO@ATL,11,21,13,168,1,2,0,7,30,0,0,0,0,0,0,0,0
Chatarius Atwell,LA@ARI,10,0,0,0,0,0,0,0,0,0,0,3,76,0,0,0,0
Derek Carr,NO@ATL,10,38,24,304,0,1,0,2,7,0,0,0,0,0,0,0,0
AJ Dillon,GB@DET,10,0,0,0,0,0,0,14,43,0,0,3,38,0,0,0,0
Jahan Dotson,WAS@DAL,10,0,0,0,0,0,0,0,0,0,0,5,52,0,0,0,0
Demario Douglas,NE@NYG,10,0,0,0,0,0,0,0,0,0,0,6,49,0,0,0,0
Austin Ekeler,BAL@LAC,10,0,0,0,0,0,0,10,32,0,0,5,32,0,0,1,0
Jahmyr Gibbs,GB@DET,10,0,0,0,0,0,0,11,54,0,0,4,19,0,0,0,0
Jonathan Mingo,CAR@TEN,10,0,0,0,0,0,0,0,0,0,0,4,60,0,0,0,0
Keaton Mitchell,BAL@LAC,10,0,0,0,0,0,0,9,64,0,0,2,25,0,0,0,0
Tua Tagovailoa,MIA@NYJ,10,30,21,243,1,2,0,2,1,0,0,0,0,0,0,1,0
KaVontae Turpin,WAS@DAL,10,0,0,0,0,0,0,0,0,0,0,1,34,1,0,0,0
Jordan Addison,CHI@MIN,9,0,0,0,0,0,0,0,0,0,0,6,39,0,0,0,0
Tim Boyle,MIA@NYJ,9,38,27,179,1,2,0,2,2,0,0,0,0,0,0,0,0
Zach Charbonnet,SF@SEA,9,0,0,0,0,0,0,14,47,0,0,4,11,0,0,0,0
Rico Dowdle,WAS@DAL,9,0,0,0,0,0,0,3,11,0,0,1,15,1,0,0,0
Josh Downs,TB@IND,9,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0
Evan Engram,JAX@HOU,9,0,0,0,0,0,0,0,0,0,0,5,49,0,0,0,0
Diontae Johnson,PIT@CIN,9,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,0
Tucker Kraft,GB@DET,9,0,0,0,0,0,0,0,0,0,0,2,15,1,0,0,0
Terry McLaurin,WAS@DAL,9,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,0
Josh Reynolds,GB@DET,9,0,0,0,0,0,0,0,0,0,0,2,15,1,0,0,0
Courtland Sutton,CLE@DEN,9,0,0,0,0,0,0,0,0,0,0,3,61,0,0,0,0
D'Andre Swift,BUF@PHI,9,0,0,0,0,0,0,14,80,0,0,1,4,0,0,0,0
Cedric Tillman,CLE@DEN,9,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0
Javonte Williams,CLE@DEN,9,0,0,0,0,0,0,18,65,0,0,3,6,0,0,0,0
Jeffery Wilson,MIA@NYJ,9,0,0,0,0,0,0,11,56,0,0,3,17,0,0,0,0
Olamide Zaccheaus,BUF@PHI,9,0,0,0,0,0,0,0,0,0,0,1,29,1,0,0,0
Luke Farrell,JAX@HOU,8,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,0
Malik Heath,GB@DET,8,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0
Taysom Hill,NO@ATL,8,0,0,0,0,0,0,7,26,0,0,2,55,0,0,1,0
Isaiah Hodgins,NE@NYG,8,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0
Juwan Johnson,NO@ATL,8,0,0,0,0,0,0,0,0,0,0,4,45,0,0,0,0
Dalton Kincaid,BUF@PHI,8,0,0,0,0,0,0,0,0,0,0,5,38,0,0,0,0
Isaiah Likely,BAL@LAC,8,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
Alexander Mattison,CHI@MIN,8,0,0,0,0,0,0,10,52,0,0,2,11,0,0,0,0
Zack Moss,TB@IND,8,0,0,0,0,0,0,8,55,0,0,2,15,0,0,0,0
Chigoziem Okonkwo,CAR@TEN,8,0,0,0,0,0,0,0,0,0,0,4,45,0,0,0,0
Cade Otton,TB@IND,8,0,0,0,0,0,0,0,0,0,0,4,45,0,0,0,0
George Pickens,PIT@CIN,8,0,0,0,0,0,0,0,0,0,0,3,58,0,0,0,0
Brian Robinson,WAS@DAL,8,0,0,0,0,0,0,15,53,0,0,2,11,0,0,0,0
Drew Sample,PIT@CIN,8,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0
Nick Westbrook,CAR@TEN,8,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0
Bryce Young,CAR@TEN,8,31,18,194,0,0,0,3,23,0,0,0,0,0,0,1,0
Tyler Conklin,MIA@NYJ,7,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
Chris Godwin,TB@IND,7,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0
DeAndre Hopkins,CAR@TEN,7,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0,0
Will Levis,CAR@TEN,7,28,18,185,0,0,0,3,-3,0,0,0,0,0,0,0,0
Joe Mixon,PIT@CIN,7,0,0,0,0,0,0,8,16,0,0,2,44,0,0,0,0
Chris Moore,CAR@TEN,7,0,0,0,0,0,0,1,1,0,0,3,41,0,0,0,0
Latavius Murray,BUF@PHI,7,0,0,0,0,0,0,9,30,0,0,3,18,0,0,0,0
DeVante Parker,NE@NYG,7,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0
Brandon Powell,CHI@MIN,7,0,0,0,0,0,0,1,2,0,0,3,45,0,0,0,0
Hunter Renfrow,KC@LV,7,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0
Khalil Shakir,BUF@PHI,7,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0
Geno Smith,SF@SEA,7,27,18,180,0,1,0,4,21,0,0,0,0,0,0,0,0
Adam Trautman,CLE@DEN,7,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0
Jaylen Warren,PIT@CIN,7,0,0,0,0,0,0,13,49,0,0,3,13,0,0,1,0
Justin Watson,KC@LV,7,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
Jameson Williams,GB@DET,7,0,0,0,0,0,0,0,0,0,0,2,51,0,0,0,0
Tyler Allgeier,NO@ATL,6,0,0,0,0,0,0,10,64,0,0,0,0,0,0,0,0
Odell Beckham Jr.,BAL@LAC,6,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
Harrison Bryant,CLE@DEN,6,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0
Michael Carter,LA@ARI,6,0,0,0,0,0,0,4,19,0,0,4,15,0,0,0,0
D.J. Chark,CAR@TEN,6,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
James Conner,LA@ARI,6,0,0,0,0,0,0,6,27,0,0,4,5,0,0,0,0
Joshua Dobbs,CHI@MIN,6,32,22,185,1,4,0,2,11,0,0,0,0,0,0,0,0
Romeo Doubs,GB@DET,6,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
Ezekiel Elliott,NE@NYG,6,0,0,0,0,0,0,9,46,0,0,2,6,0,0,0,0
Antonio Gibson,WAS@DAL,6,0,0,0,0,0,0,6,21,0,0,3,16,0,0,0,0
Noah Gray,KC@LV,6,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
D'Ernest Johnson,JAX@HOU,6,0,0,0,0,0,0,7,19,0,0,1,42,0,0,0,0
Tyler Lockett,SF@SEA,6,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
D.K. Metcalf,SF@SEA,6,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
Elijah Moore,CLE@DEN,6,0,0,0,0,0,0,1,0,0,0,3,44,0,0,1,0
Skyy Moore,KC@LV,6,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
Puka Nacua,LA@ARI,6,0,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0
K.J. Osborn,CHI@MIN,6,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
Alec Pierce,TB@IND,6,0,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0
Wan'Dale Robinson,NE@NYG,6,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0
Jaxon Smith-Njigba,SF@SEA,6,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0
Jalen Tolbert,WAS@DAL,6,0,0,0,0,0,0,0,0,0,0,2,49,0,0,0,0
Robert Woods,JAX@HOU,6,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,0
Saquon Barkley,NE@NYG,5,0,0,0,0,0,0,12,46,0,0,1,6,0,0,0,0
Tyler Boyd,PIT@CIN,5,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
Kenny Gainwell,BUF@PHI,5,0,0,0,0,0,0,2,26,0,0,2,10,0,0,0,0
Khalil Herbert,CHI@MIN,5,0,0,0,0,0,0,6,24,0,0,2,14,0,0,0,0
Tanner Hudson,PIT@CIN,5,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0
Marvin Mims,CLE@DEN,5,0,0,0,0,0,0,1,11,0,0,2,24,0,0,0,0
Rondale Moore,LA@ARI,5,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0
Trey Palmer,TB@IND,5,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0
Mo Alie-Cox,TB@IND,4,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0
Rashod Bateman,BAL@LAC,4,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Lynn Bowden,NO@ATL,4,0,0,0,0,0,0,2,40,0,0,0,0,0,0,0,0
Jason Brownlee,MIA@NYJ,4,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Gus Edwards,BAL@LAC,4,0,0,0,0,0,0,8,26,0,0,1,11,0,0,0,0
Noah Fant,SF@SEA,4,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Jake Ferguson,WAS@DAL,4,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0
Xavier Hutchinson,JAX@HOU,4,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0
Keith Kirkwood,NO@ATL,4,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
George Kittle,SF@SEA,4,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
Cooper Kupp,LA@ARI,4,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
Will Mallory,TB@IND,4,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
Michael Mayer,KC@LV,4,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
Elijah Mitchell,SF@SEA,4,0,0,0,0,0,0,7,39,0,0,1,-3,0,0,0,0
Cordarrelle Patterson,NO@ATL,4,0,0,0,0,0,0,8,43,0,0,0,0,0,0,0,0
Kyle Pitts,NO@ATL,4,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Byron Pringle,WAS@DAL,4,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
Nelson Agholor,BAL@LAC,3,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
Jalen Brooks,WAS@DAL,3,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0
Dalvin Cook,MIA@NYJ,3,0,0,0,0,0,0,1,2,0,0,2,19,0,0,0,0
Amari Cooper,CLE@DEN,3,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Will Dissly,SF@SEA,3,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
Xavier Gipson,MIA@NYJ,3,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Connor Heyward,PIT@CIN,3,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
Elijah Higgins,LA@ARI,3,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0
Justice Hill,BAL@LAC,3,0,0,0,0,0,0,5,31,0,0,0,0,0,0,0,0
Trenton Irwin,PIT@CIN,3,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0
Jerry Jeudy,CLE@DEN,3,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
Ray Ray McCloud,SF@SEA,3,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0
Demarcus Robinson,LA@ARI,3,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Jeremy Ruckert,MIA@NYJ,3,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Darius Slayton,NE@NYG,3,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
JuJu Smith-Schuster,NE@NYG,3,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
Logan Thomas,WAS@DAL,3,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Tyquan Thornton,NE@NYG,3,0,0,0,0,0,0,1,3,0,0,2,19,0,0,0,0
Cole Turner,WAS@DAL,3,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0
Ameer Abdullah,KC@LV,2,0,0,0,0,0,0,1,11,0,0,1,2,0,0,0,0
Matt Breida,NE@NYG,2,0,0,0,0,0,0,2,6,0,0,1,10,0,0,0,0
Payne Durham,TB@IND,2,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Alex Erickson,BAL@LAC,2,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Michael Gallup,WAS@DAL,2,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
C.J. Ham,CHI@MIN,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
Austin Hooper,KC@LV,2,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Lil'Jordan Humphrey,CLE@DEN,2,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Kareem Hunt,CLE@DEN,2,0,0,0,0,0,0,7,22,0,0,0,0,0,0,0,0
Andrei Iosivas,PIT@CIN,2,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Van Jefferson,NO@ATL,2,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Zay Jones,JAX@HOU,2,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Joshua Kelley,BAL@LAC,2,0,0,0,0,0,0,3,8,0,0,2,6,0,0,0,0
Darnell Mooney,CHI@MIN,2,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0
Dameon Pierce,JAX@HOU,2,0,0,0,0,0,0,5,14,0,0,1,4,0,0,0,0
Allen Robinson,PIT@CIN,2,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Christopher Rodriguez,WAS@DAL,2,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0
Miles Sanders,CAR@TEN,2,0,0,0,0,0,0,15,28,0,0,0,0,0,0,0,0
Luke Schoonmaker,WAS@DAL,2,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Rashid Shaheed,NO@ATL,2,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0
Irv Smith,PIT@CIN,2,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
Ihmir Smith-Marsette,CAR@TEN,2,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Durham Smythe,MIA@NYJ,2,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Jack Stoll,BUF@PHI,2,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Stephen Sullivan,CAR@TEN,2,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Patrick Taylor,GB@DET,2,0,0,0,0,0,0,3,11,0,0,1,4,0,0,0,0
Clayton Tune,LA@ARI,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Darnell Washington,PIT@CIN,2,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Josh Whyle,CAR@TEN,2,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Jamaal Williams,NO@ATL,2,0,0,0,0,0,0,2,6,0,0,2,4,0,0,0,0
Davis Allen,LA@ARI,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Calvin Austin,PIT@CIN,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Nick Bawden,MIA@NYJ,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Andrew Beck,JAX@HOU,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Daniel Bellinger,NE@NYG,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Jake Bobo,SF@SEA,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Kayshon Boutte,NE@NYG,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Parris Campbell,NE@NYG,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0
Ty Chandler,CHI@MIN,1,0,0,0,0,0,0,4,8,0,0,1,3,0,0,0,0
DeeJay Dallas,SF@SEA,1,0,0,0,0,0,0,2,10,0,0,1,5,0,0,1,0
Derius Davis,BAL@LAC,1,0,0,0,0,0,0,2,-1,0,0,1,2,0,0,0,0
Emari Demercado,LA@ARI,1,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0
Chase Edmonds,TB@IND,1,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0
D'Wayne Eskridge,SF@SEA,1,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
Darrynton Evans,MIA@NYJ,1,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0
Jalen Guyton,BAL@LAC,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Jauan Jennings,SF@SEA,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Ty Johnson,BUF@PHI,1,0,0,0,0,0,0,6,19,0,0,0,0,0,0,0,0
Quentin Johnston,BAL@LAC,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Julio Jones,BUF@PHI,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Brevin Jordan,JAX@HOU,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
John Metchie,JAX@HOU,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Scott Miller,NO@ATL,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Colby Parkinson,SF@SEA,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
A.T. Perry,NO@ATL,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Kyle Philips,CAR@TEN,1,0,0,0,0,0,0,0,0,0,0,1,-3,0,0,0,0
Dalton Schultz,JAX@HOU,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Boston Scott,BUF@PHI,1,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
