Player,Game,FantasyPoints,PassingAtt,PassingCmp,PassingYds,PssingTD,Int,2Pt,RushingAtt,RushingYds,RushingTD,2Pt,Rec,ReceivingYds,ReceivingTD,2Pt,Fumbles,TD
Isaiah Likely,BAL@JAX,18,0,0,0,0,0,0,0,0,0,0,5,70,1,0,0,0
Raheem Mostert,NYJ@MIA,18,0,0,0,0,0,0,15,42,2,0,2,1,0,0,0,0
Josh Allen,DAL@BUF,17,15,7,94,1,0,0,8,24,1,0,0,0,0,0,0,0
James Conner,SF@ARI,17,0,0,0,0,0,0,14,86,1,0,3,3,0,0,0,0
Jerick McKinnon,KC@NE,17,1,1,4,1,0,0,4,11,0,0,3,19,1,0,0,0
Jakobi Meyers,LAC@LV,17,2,2,12,1,0,0,0,0,0,0,2,32,1,0,0,0
Jayden Reed,TB@GB,17,0,0,0,0,0,0,0,0,0,0,6,52,1,0,0,0
Jacoby Brissett,WAS@LA,16,10,8,124,2,0,0,2,9,0,0,0,0,0,0,0,0
Diontae Johnson,PIT@IND,16,0,0,0,0,0,0,0,0,0,0,4,62,1,0,0,0
Zamir White,LAC@LV,16,0,0,0,0,0,0,17,69,1,0,3,16,0,0,0,0
Jamal Agnew,BAL@JAX,15,0,0,0,0,0,0,0,0,0,0,2,70,1,0,0,0
Mike Evans,TB@GB,15,0,0,0,0,0,0,0,0,0,0,4,57,1,0,0,0
Justin Jefferson,MIN@CIN,15,1,0,0,0,0,0,0,0,0,0,7,84,0,0,0,0
Alvin Kamara,NYG@NO,15,0,0,0,0,0,0,16,66,0,0,5,44,0,0,0,0
Tucker Kraft,TB@GB,15,0,0,0,0,0,0,0,0,0,0,4,57,1,0,0,0
Dontayvion Wicks,TB@GB,15,0,0,0,0,0,0,0,0,0,0,6,97,0,0,0,0
Elijah Higgins,SF@ARI,14,0,0,0,0,0,0,0,0,0,0,4,44,1,0,0,0
Drew Lock,PHI@SEA,14,33,22,208,1,0,0,1,-2,0,0,0,0,0,0,0,0
Joe Mixon,MIN@CIN,14,0,0,0,0,0,0,10,47,1,0,3,14,0,0,0,0
David Moore,TB@GB,14,0,0,0,0,0,0,0,0,0,0,2,68,1,0,0,0
Kyler Murray,SF@ARI,14,39,26,211,1,2,0,6,49,0,0,0,0,0,0,0,0
Demarcus Robinson,WAS@LA,14,0,0,0,0,0,0,1,23,0,0,2,44,1,0,0,0
Jaxon Smith-Njigba,PHI@SEA,14,0,0,0,0,0,0,0,0,0,0,4,48,1,0,0,0
Tua Tagovailoa,NYJ@MIA,14,24,21,224,1,0,0,0,0,0,0,0,0,0,0,0,0
Mitchell Trubisky,PIT@IND,14,23,16,169,1,2,0,2,1,1,0,0,0,0,0,0,0
Emari Demercado,SF@ARI,13,0,0,0,0,0,0,4,64,1,0,1,6,0,0,0,0
Gus Edwards,BAL@JAX,13,0,0,0,0,0,0,16,58,1,0,1,11,0,0,0,0
Case Keenum,HOU@TEN,13,36,23,229,1,1,0,2,1,0,0,0,0,0,0,0,0
Cole Kmet,CHI@CLE,13,0,0,0,0,0,0,0,0,0,0,5,23,1,0,0,0
Will Levis,HOU@TEN,13,26,17,199,0,1,0,4,25,1,0,0,0,0,0,0,0
Michael Mayer,LAC@LV,13,0,0,0,0,0,0,0,0,0,0,4,39,1,0,0,0
T.J. Hockenson,MIN@CIN,12,0,0,0,0,0,0,0,0,0,0,6,63,0,0,0,0
D.K. Metcalf,PHI@SEA,12,0,0,0,0,0,0,0,0,0,0,5,78,0,0,0,0
D.J. Montgomery,PIT@IND,12,0,0,0,0,0,0,0,0,0,0,2,48,1,0,0,0
Zack Moss,PIT@IND,12,0,0,0,0,0,0,4,13,0,0,3,20,1,0,0,0
Courtland Sutton,DEN@DET,12,0,0,0,0,0,0,0,0,0,0,5,71,0,0,0,0
Justin Fields,CHI@CLE,11,40,19,166,1,2,0,7,30,0,0,0,0,0,0,0,0
Chuba Hubbard,ATL@CAR,11,0,0,0,0,0,0,22,87,0,0,2,16,0,0,0,0
Juwan Johnson,NYG@NO,11,0,0,0,0,0,0,0,0,0,0,2,38,1,0,0,0
Michael Pittman,PIT@IND,11,0,0,0,0,0,0,0,0,0,0,4,78,0,0,0,0
Jaylen Warren,PIT@IND,11,0,0,0,0,0,0,10,40,0,0,5,28,0,0,0,0
Bailey Zappe,KC@NE,11,31,23,180,1,1,0,1,2,0,0,0,0,0,0,0,0
Mo Alie-Cox,PIT@IND,10,0,0,0,0,0,0,0,0,0,0,2,21,1,0,0,0
A.J. Brown,PHI@SEA,10,0,0,0,0,0,0,0,0,0,0,5,56,0,0,0,0
Ja'Marr Chase,MIN@CIN,10,0,0,0,0,0,0,0,0,0,0,4,64,0,0,0,0
Tommy DeVito,NYG@NO,10,34,20,177,0,0,0,4,36,0,0,0,0,0,0,0,0
Jake Ferguson,DAL@BUF,10,0,0,0,0,0,0,0,0,0,0,6,44,0,0,0,0
Sam Howell,WAS@LA,10,26,11,102,1,1,0,3,22,0,0,0,0,0,0,0,0
Lil'Jordan Humphrey,DEN@DET,10,0,0,0,0,0,0,0,0,0,0,3,16,1,0,0,0
Jerry Jeudy,DEN@DET,10,0,0,0,0,0,0,0,0,0,0,3,74,0,0,0,0
Quentin Johnston,LAC@LV,10,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0
Aaron Jones,TB@GB,10,0,0,0,0,0,0,13,53,0,0,4,16,0,0,0,0
Zay Jones,BAL@JAX,10,0,0,0,0,0,0,0,0,0,0,5,59,0,0,0,0
Keaton Mitchell,BAL@JAX,10,0,0,0,0,0,0,9,73,0,0,2,15,0,0,0,0
David Montgomery,DEN@DET,10,0,0,0,0,0,0,17,85,0,0,2,-3,0,0,0,0
Puka Nacua,WAS@LA,10,0,0,0,0,0,0,2,3,0,0,5,50,0,0,0,0
Desmond Ridder,ATL@CAR,10,20,12,152,1,1,0,5,-2,0,0,0,0,0,0,0,0
Darius Slayton,NYG@NO,10,0,0,0,0,0,0,0,0,0,0,4,63,0,0,0,0
DeVonta Smith,PHI@SEA,10,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0
De'Von Achane,NYJ@MIA,9,0,0,0,0,0,0,9,32,0,0,3,30,0,0,0,0
Treylon Burks,HOU@TEN,9,0,0,0,0,0,0,1,2,0,0,3,62,0,0,0,0
Ezekiel Elliott,KC@NE,9,0,0,0,0,0,0,11,25,0,0,5,21,0,0,0,0
Travis Etienne,BAL@JAX,9,0,0,0,0,0,0,10,31,0,0,4,28,0,0,0,0
Gerald Everett,LAC@LV,9,0,0,0,0,0,0,0,0,0,0,5,41,0,0,0,0
Tyler Goodson,PIT@IND,9,0,0,0,0,0,0,11,69,0,0,2,10,0,0,0,0
Tanner Hudson,MIN@CIN,9,0,0,0,0,0,0,0,0,0,0,5,49,0,0,0,0
Roschon Johnson,CHI@CLE,9,0,0,0,0,0,0,5,36,0,0,4,24,0,0,0,0
D.J. Moore,CHI@CLE,9,0,0,0,0,0,0,0,0,0,0,4,52,0,0,0,0
DeVante Parker,KC@NE,9,0,0,0,0,0,0,0,0,0,0,5,44,0,0,0,0
Dalton Schultz,HOU@TEN,9,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0
D'Andre Swift,PHI@SEA,9,0,0,0,0,0,0,18,74,0,0,2,1,0,0,0,0
Cedric Tillman,CHI@CLE,9,0,0,0,0,0,0,0,0,0,0,4,52,0,0,0,0
Brandon Bolden,LAC@LV,8,0,0,0,0,0,0,2,25,1,0,0,0,0,0,0,0
Stefon Diggs,DAL@BUF,8,0,0,0,0,0,0,0,0,0,0,4,48,0,0,0,0
Alex Erickson,LAC@LV,8,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0
Antonio Gibson,WAS@LA,8,0,0,0,0,0,0,4,15,0,0,5,20,0,0,0,0
Jimmy Graham,NYG@NO,8,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0
Kevin Harris,KC@NE,8,0,0,0,0,0,0,4,25,1,0,0,0,0,0,0,0
Calvin Ridley,BAL@JAX,8,0,0,0,0,0,0,0,0,0,0,5,39,0,0,0,0
Trey Sermon,PIT@IND,8,0,0,0,0,0,0,17,88,0,0,0,0,0,0,0,0
Jonnu Smith,ATL@CAR,8,0,0,0,0,0,0,0,0,0,0,2,61,0,0,0,0
Adam Thielen,ATL@CAR,8,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0
Darren Waller,NYG@NO,8,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
Jameson Williams,DEN@DET,8,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0
Tyler Boyd,MIN@CIN,7,0,0,0,0,0,0,0,0,0,0,2,53,0,0,0,0
Chase Brown,MIN@CIN,7,0,0,0,0,0,0,7,23,0,0,3,28,0,0,0,0
Jerome Ford,CHI@CLE,7,0,0,0,0,0,0,8,20,0,0,4,11,0,0,0,0
Dallas Goedert,PHI@SEA,7,0,0,0,0,0,0,1,1,0,0,4,30,0,0,0,0
Tyler Higbee,WAS@LA,7,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0
Travis Kelce,KC@NE,7,0,0,0,0,0,0,0,0,0,0,5,28,0,0,0,0
Ko Kieft,TB@GB,7,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
Keith Kirkwood,NYG@NO,7,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0
George Kittle,SF@ARI,7,0,0,0,0,0,0,0,0,0,0,2,54,0,0,0,0
Jonathan Mingo,ATL@CAR,7,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0
Latavius Murray,DAL@BUF,7,0,0,0,0,0,0,5,11,1,0,0,0,0,0,0,0
Cordarrelle Patterson,ATL@CAR,7,0,0,0,0,0,0,5,-2,0,0,1,2,1,0,0,0
George Pickens,PIT@IND,7,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0
Tony Pollard,DAL@BUF,7,0,0,0,0,0,0,11,52,0,0,2,5,0,0,0,0
Tyler Scott,CHI@CLE,7,0,0,0,0,0,0,1,-3,0,0,3,49,0,0,0,0
Durham Smythe,NYJ@MIA,7,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0
Ameer Abdullah,LAC@LV,6,0,0,0,0,0,0,6,32,0,0,2,13,0,0,0,0
Brandon Aiyuk,SF@ARI,6,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
Rashod Bateman,BAL@JAX,6,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0
Lynn Bowden,NYG@NO,6,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
Michael Carter,SF@ARI,6,0,0,0,0,0,0,3,27,0,0,3,10,0,0,0,0
Romeo Doubs,TB@GB,6,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
Demario Douglas,KC@NE,6,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
Austin Ekeler,LAC@LV,6,0,0,0,0,0,0,5,9,0,0,4,29,0,0,0,0
Evan Engram,BAL@JAX,6,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0
Marquise Goodwin,CHI@CLE,6,0,0,0,0,0,0,0,0,0,0,1,57,0,0,0,0
Ty Johnson,DAL@BUF,6,0,0,0,0,0,0,9,54,0,0,1,4,0,0,0,0
Chris Moore,HOU@TEN,6,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0
Chigoziem Okonkwo,HOU@TEN,6,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
Cade Otton,TB@GB,6,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0
Kyle Pitts,ATL@CAR,6,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
Josh Reynolds,DEN@DET,6,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0
Wan'Dale Robinson,NYG@NO,6,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0
Rashid Shaheed,NYG@NO,6,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
Robert Woods,HOU@TEN,6,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
Bryce Young,ATL@CAR,6,24,18,167,0,0,0,4,9,0,0,0,0,0,0,0,0
Tyler Allgeier,ATL@CAR,5,0,0,0,0,0,0,14,45,0,0,1,6,0,0,0,0
Saquon Barkley,NYG@NO,5,0,0,0,0,0,0,9,14,0,0,2,23,0,0,0,0
Tyler Conklin,NYJ@MIA,5,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0
Noah Gray,KC@NE,5,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0
Malik Heath,TB@GB,5,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
Allen Lazard,NYJ@MIA,5,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
Tyler Lockett,PHI@SEA,5,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
Samaje Perine,DEN@DET,5,0,0,0,0,0,0,6,37,0,0,1,11,0,0,0,0
A.T. Perry,NYG@NO,5,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
Dak Prescott,DAL@BUF,5,34,21,134,0,1,0,4,27,0,0,0,0,0,0,0,0
Ihmir Smith-Marsette,ATL@CAR,5,0,0,0,0,0,0,4,31,0,0,2,1,0,0,0,0
Isaiah Spiller,LAC@LV,5,0,0,0,0,0,0,16,50,0,0,0,0,0,0,0,0
Tommy Tremble,ATL@CAR,5,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
Parker Washington,BAL@JAX,5,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0
Garrett Wilson,NYJ@MIA,5,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
Matt Breida,NYG@NO,4,0,0,0,0,0,0,3,10,0,0,2,11,0,0,0,0
Josh Downs,PIT@IND,4,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
Noah Fant,PHI@SEA,4,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0
Pat Freiermuth,PIT@IND,4,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0
Xavier Gipson,NYJ@MIA,4,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
Derrick Henry,HOU@TEN,4,0,0,0,0,0,0,16,9,0,0,4,1,0,0,0,0
DeAndre Hopkins,HOU@TEN,4,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Jauan Jennings,SF@ARI,4,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Kyle Juszczyk,SF@ARI,4,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
Drake London,ATL@CAR,4,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
Foster Moreau,NYG@NO,4,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0
Allen Robinson,PIT@IND,4,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
Stone Smartt,LAC@LV,4,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0
Tyjae Spears,HOU@TEN,4,0,0,0,0,0,0,9,30,0,0,1,7,0,0,0,0
Justin Watson,KC@NE,4,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0
Nick Westbrook,HOU@TEN,4,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0
Mitchell Wilcox,MIN@CIN,4,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Javonte Williams,DEN@DET,4,0,0,0,0,0,0,12,27,0,0,2,-7,0,0,0,0
Israel Abanikanda,NYJ@MIA,3,0,0,0,0,0,0,4,8,0,0,2,11,0,0,0,0
Daniel Bellinger,NYG@NO,3,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Brandin Cooks,DAL@BUF,3,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
Greg Dortch,SF@ARI,3,0,0,0,0,0,0,1,5,0,0,2,15,0,0,0,0
Luke Farrell,BAL@JAX,3,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0
Eric Gray,NYG@NO,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0
Jalen Guyton,LAC@LV,3,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Charlie Jones,MIN@CIN,3,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
Jaleel McLaughlin,DEN@DET,3,0,0,0,0,0,0,2,2,0,0,2,16,0,0,0,0
Darnell Mooney,CHI@CLE,3,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Elijah Moore,CHI@CLE,3,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
Josh Oliver,MIN@CIN,3,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Christopher Rodriguez,WAS@LA,3,0,0,0,0,0,0,10,35,0,0,0,0,0,0,0,0
Jeremy Ruckert,NYJ@MIA,3,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Miles Sanders,ATL@CAR,3,0,0,0,0,0,0,6,2,0,0,2,11,0,0,0,0
Irv Smith,MIN@CIN,3,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Geoff Swaim,SF@ARI,3,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0
Adam Trautman,DEN@DET,3,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0
Jamaal Williams,NYG@NO,3,0,0,0,0,0,0,8,24,0,0,1,2,0,0,0,0
Davis Allen,WAS@LA,2,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Odell Beckham Jr.,BAL@JAX,2,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Braxton Berrios,NYJ@MIA,2,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
D.J. Chark,ATL@CAR,2,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
Chase Claypool,NYJ@MIA,2,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
Will Dissly,PHI@SEA,2,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0
Jahan Dotson,WAS@LA,2,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Rico Dowdle,DAL@BUF,2,0,0,0,0,0,0,3,4,0,0,2,8,0,0,0,0
Kenny Gainwell,PHI@SEA,2,0,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0
Breece Hall,NYJ@MIA,2,0,0,0,0,0,0,6,12,0,0,1,6,0,0,0,0
Najee Harris,PIT@IND,2,0,0,0,0,0,0,12,33,0,0,0,0,0,0,1,0
Justice Hill,BAL@JAX,2,0,0,0,0,0,0,5,23,0,0,0,0,0,0,0,0
Khadarel Hodge,ATL@CAR,2,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Kareem Hunt,CHI@CLE,2,0,0,0,0,0,0,7,8,0,0,1,12,0,0,0,0
Richie James,KC@NE,2,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Velus Jones,CHI@CLE,2,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0
Brevin Jordan,HOU@TEN,2,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Joshua Kelley,LAC@LV,2,0,0,0,0,0,0,5,22,0,0,1,6,0,0,1,0
Charlie Kolar,BAL@JAX,2,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Lucas Krull,DEN@DET,2,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
Jordan Mason,SF@ARI,2,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0
Rondale Moore,SF@ARI,2,0,0,0,0,0,0,1,3,0,0,2,5,0,0,0,0
Alec Pierce,PIT@IND,2,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Kalif Raymond,DEN@DET,2,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Pierre Strong,CHI@CLE,2,0,0,0,0,0,0,2,2,0,0,2,9,0,0,0,0
Stephen Sullivan,ATL@CAR,2,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Patrick Taylor,TB@GB,2,0,0,0,0,0,0,1,6,0,0,2,-4,0,0,0,0
Kadarius Toney,KC@NE,2,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0
Marquez Valdes-Scantling,KC@NE,2,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Trayveon Williams,MIN@CIN,2,0,0,0,0,0,0,1,10,0,0,1,2,0,0,0,0
Cedrick Wilson,NYJ@MIA,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Jordan Akins,CHI@CLE,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Andrew Beck,HOU@TEN,1,0,0,0,0,0,0,0,0,0,0,1,-5,0,0,0,0
Jake Bobo,PHI@SEA,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Pharaoh Brown,KC@NE,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Lawrence Cager,NYG@NO,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Zach Charbonnet,PHI@SEA,1,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0
Dalvin Cook,NYJ@MIA,1,0,0,0,0,0,0,1,4,0,0,1,6,0,0,0,0
Chase Edmonds,TB@GB,1,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0
Tucker Fisk,ATL@CAR,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Zay Flowers,BAL@JAX,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Royce Freeman,WAS@LA,1,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0
Michael Gallup,DAL@BUF,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Mike Gesicki,KC@NE,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Kylen Granson,PIT@IND,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Peyton Hendershot,DAL@BUF,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Khalil Herbert,CHI@CLE,1,0,0,0,0,0,0,6,8,0,0,1,4,0,0,0,0
Taysom Hill,NYG@NO,1,1,0,0,0,0,0,1,1,0,0,1,4,0,0,0,0
Andrei Iosivas,MIN@CIN,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Julio Jones,PHI@SEA,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Bo Melton,TB@GB,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
John Metchie,HOU@TEN,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Marvin Mims,DEN@DET,1,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0
John Mundt,MIN@CIN,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Dare Ogunbowale,HOU@TEN,1,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0
K.J. Osborn,MIN@CIN,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Trey Palmer,TB@GB,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
