Player,Game,FantasyPoints,PassingAtt,PassingCmp,PassingYds,PssingTD,Int,2Pt,RushingAtt,RushingYds,RushingTD,2Pt,Rec,ReceivingYds,ReceivingTD,2Pt,Fumbles,TD
Jakobi Meyers,GB@LV,20,0,0,0,0,0,0,1,0,0,0,7,75,1,0,0,0
David Montgomery,CAR@DET,20,0,0,0,0,0,0,19,109,1,0,2,20,0,0,0,0
Puka Nacua,PHI@LA,20,0,0,0,0,0,0,0,0,0,0,7,71,1,0,0,0
Calvin Ridley,JAX@BUF,20,0,0,0,0,0,0,2,14,0,0,7,122,0,0,0,0
Matthew Stafford,PHI@LA,20,37,21,222,2,0,0,0,0,0,0,0,0,0,0,0,0
Tua Tagovailoa,NYG@MIA,20,30,22,308,2,2,0,2,6,0,0,0,0,0,0,0,0
Derek Carr,NO@NE,19,26,18,183,2,0,0,2,4,0,0,0,0,0,0,0,0
Josh Jacobs,GB@LV,19,0,0,0,0,0,0,20,69,1,0,5,20,0,0,0,0
Cooper Kupp,PHI@LA,19,0,0,0,0,0,0,0,0,0,0,8,118,0,0,0,0
Sam LaPorta,CAR@DET,19,0,0,0,0,0,0,0,0,0,0,3,47,2,0,0,0
Trevor Lawrence,JAX@BUF,19,37,25,315,1,0,0,7,31,0,0,0,0,0,0,2,0
Dalton Schultz,HOU@ATL,19,0,0,0,0,0,0,0,0,0,0,7,65,1,0,0,0
Jordan Addison,KC@MIN,18,0,0,0,0,0,0,0,0,0,0,6,64,1,0,0,0
A.J. Brown,PHI@LA,18,0,0,0,0,0,0,0,0,0,0,6,127,0,0,0,0
Alvin Kamara,NO@NE,18,0,0,0,0,0,0,22,80,1,0,3,17,0,0,0,0
Curtis Samuel,CHI@WAS,18,0,0,0,0,0,0,0,0,0,0,6,65,1,0,0,0
Jaleel McLaughlin,NYJ@DEN,17,0,0,0,0,0,0,9,68,0,0,3,21,1,0,0,0
Josh Reynolds,CAR@DET,17,0,0,0,0,0,0,0,0,0,0,4,76,1,0,0,0
Marquise Brown,CIN@ARI,16,0,0,0,0,0,0,0,0,0,0,4,61,1,0,0,0
Tyjae Spears,TEN@IND,16,0,0,0,0,0,0,7,34,1,0,4,35,0,0,0,0
D'Andre Swift,PHI@LA,16,0,0,0,0,0,0,17,70,0,0,6,38,0,0,0,0
Darren Waller,NYG@MIA,16,0,0,0,0,0,0,0,0,0,0,8,86,0,0,0,0
Josh Downs,TEN@IND,15,0,0,0,0,0,0,0,0,0,0,6,97,0,0,0,0
Cole Kmet,CHI@WAS,15,0,0,0,0,0,0,0,0,0,0,5,42,1,0,0,0
Raheem Mostert,NYG@MIA,15,0,0,0,0,0,0,10,65,1,0,2,13,0,0,0,0
Kyle Pitts,HOU@ATL,15,0,0,0,0,0,0,0,0,0,0,7,87,0,0,0,0
C.J. Stroud,HOU@ATL,15,35,20,249,1,0,0,1,2,0,0,0,0,0,0,0,0
Trenton Irwin,CIN@ARI,14,0,0,0,0,0,0,0,0,0,0,8,60,0,0,0,0
Christian McCaffrey,DAL@SF,14,0,0,0,0,0,0,19,51,1,0,2,27,0,0,1,0
Kenny Pickett,BAL@PIT,14,32,18,224,1,0,0,6,-6,0,0,0,0,0,0,0,0
Jaylen Waddle,NYG@MIA,14,0,0,0,0,0,0,0,0,0,0,5,35,1,0,0,0
D.J. Chark,CAR@DET,13,0,0,0,0,0,0,0,0,0,0,3,42,1,0,0,0
AJ Dillon,GB@LV,13,0,0,0,0,0,0,20,76,1,0,0,0,0,0,0,0
Joshua Dobbs,CIN@ARI,13,32,15,166,2,2,0,3,1,0,0,0,0,0,0,1,0
Justice Hill,BAL@PIT,13,0,0,0,0,0,0,7,32,1,0,4,13,0,0,1,0
Christian Kirk,JAX@BUF,13,0,0,0,0,0,0,1,6,0,0,6,78,0,0,0,0
Drake London,HOU@ATL,13,1,1,22,0,0,0,0,0,0,0,6,78,0,0,0,0
Joe Mixon,CIN@ARI,13,0,0,0,0,0,0,25,81,0,0,4,13,0,0,0,0
Rashee Rice,KC@MIN,13,0,0,0,0,0,0,0,0,0,0,4,33,1,0,0,0
Mark Andrews,BAL@PIT,12,0,0,0,0,0,0,0,0,0,0,6,65,0,0,0,0
Emari Demercado,CIN@ARI,12,0,0,0,0,0,0,10,45,1,0,1,12,0,0,0,0
Zay Flowers,BAL@PIT,12,0,0,0,0,0,0,0,0,0,0,5,73,0,0,0,0
Jimmy Garoppolo,GB@LV,12,31,22,208,1,1,0,4,4,0,0,0,0,0,0,0,0
Kyle Juszczyk,DAL@SF,12,0,0,0,0,0,0,0,0,0,0,4,26,1,0,0,0
Jordan Mason,DAL@SF,12,0,0,0,0,0,0,10,69,1,0,0,0,0,0,0,0
Alexander Mattison,KC@MIN,12,0,0,0,0,0,0,8,26,0,0,2,20,1,0,0,0
Kendre Miller,NO@NE,12,0,0,0,0,0,0,12,37,0,0,4,53,0,0,0,0
Isiah Pacheco,KC@MIN,12,0,0,0,0,0,0,16,55,1,0,1,9,0,0,0,0
Samaje Perine,NYJ@DEN,12,0,0,0,0,0,0,6,22,0,0,4,73,0,0,1,0
Bijan Robinson,HOU@ATL,12,0,0,0,0,0,0,14,46,0,0,2,12,1,0,1,0
Adam Trautman,NYJ@DEN,12,0,0,0,0,0,0,0,0,0,0,4,26,1,0,0,0
Christian Watson,GB@LV,12,0,0,0,0,0,0,1,-5,0,0,3,91,0,0,0,0
Jerry Jeudy,NYJ@DEN,11,0,0,0,0,0,0,0,0,0,0,6,50,0,0,0,0
Zay Jones,JAX@BUF,11,0,0,0,0,0,0,0,0,0,0,3,23,1,0,0,0
Craig Reynolds,CAR@DET,11,0,0,0,0,0,0,7,52,1,0,0,0,0,0,0,0
Deebo Samuel,DAL@SF,11,0,0,0,0,0,0,5,30,0,0,3,55,0,0,0,0
Jonnu Smith,HOU@ATL,11,0,0,0,0,0,0,0,0,0,0,6,67,0,0,1,0
Nelson Agholor,BAL@PIT,10,0,0,0,0,0,0,0,0,0,0,4,64,0,0,0,0
Tyler Conklin,NYJ@DEN,10,0,0,0,0,0,0,0,0,0,0,4,67,0,0,0,0
Antonio Gibson,CHI@WAS,10,0,0,0,0,0,0,0,0,0,0,4,64,0,0,0,0
T.J. Hockenson,KC@MIN,10,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0,0
Lamar Jackson,BAL@PIT,10,38,22,236,0,1,0,6,45,0,0,0,0,0,0,1,0
Rondale Moore,CIN@ARI,10,0,0,0,0,0,0,3,50,0,0,3,26,0,0,0,0
Michael Pittman,TEN@IND,10,0,0,0,0,0,0,0,0,0,0,5,52,0,0,0,0
Michael Thomas,NO@NE,10,0,0,0,0,0,0,0,0,0,0,4,65,0,0,0,0
Jaylen Warren,BAL@PIT,10,0,0,0,0,0,0,9,40,0,0,3,39,0,0,0,0
Brandon Aiyuk,DAL@SF,9,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0
Tyler Boyd,CIN@ARI,9,0,0,0,0,0,0,0,0,0,0,6,39,0,0,0,0
Zach Ertz,CIN@ARI,9,0,0,0,0,0,0,0,0,0,0,2,10,1,0,0,0
Jonathan Mingo,CAR@DET,9,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0
Luke Musgrave,GB@LV,9,0,0,0,0,0,0,0,0,0,0,6,34,0,0,0,0
Chris Olave,NO@NE,9,0,0,0,0,0,0,0,0,0,0,2,12,1,0,0,0
K.J. Osborn,KC@MIN,9,0,0,0,0,0,0,0,0,0,0,5,49,0,0,0,0
Ryan Tannehill,TEN@IND,9,34,23,264,0,1,0,2,12,0,0,0,0,0,0,0,0
KaVontae Turpin,DAL@SF,9,0,0,0,0,0,0,0,0,0,0,1,26,1,0,0,0
Cedrick Wilson,NYG@MIA,9,0,0,0,0,0,0,0,0,0,0,4,52,0,0,0,0
Davante Adams,GB@LV,8,0,0,0,0,0,0,0,0,0,0,4,45,0,0,0,0
Chatarius Atwell,PHI@LA,8,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0
Nathaniel Dell,HOU@ATL,8,0,0,0,0,0,0,2,-4,0,0,3,57,0,0,0,0
Deonte Harty,JAX@BUF,8,0,0,0,0,0,0,0,0,0,0,2,62,0,0,0,0
Derrick Henry,TEN@IND,8,1,0,0,0,0,0,13,43,0,0,3,19,0,0,0,0
CeeDee Lamb,DAL@SF,8,0,0,0,0,0,0,0,0,0,0,4,49,0,0,0,0
Terry McLaurin,CHI@WAS,8,0,0,0,0,0,0,0,0,0,0,4,49,0,0,0,0
Chigoziem Okonkwo,TEN@IND,8,0,0,0,0,0,0,0,0,0,0,5,33,0,0,0,0
Dameon Pierce,HOU@ATL,8,0,0,0,0,0,0,20,66,0,0,1,16,0,0,0,0
Tony Pollard,DAL@SF,8,0,0,0,0,0,0,8,29,0,0,4,35,0,0,1,0
Brandon Powell,KC@MIN,8,0,0,0,0,0,0,1,9,0,0,4,43,0,0,0,0
Brian Robinson,CHI@WAS,8,0,0,0,0,0,0,6,10,0,0,4,33,0,0,0,0
Garrett Wilson,NYJ@DEN,8,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0
Ezekiel Elliott,NO@NE,7,0,0,0,0,0,0,8,21,0,0,4,17,0,0,0,0
Khalil Herbert,CHI@WAS,7,0,0,0,0,0,0,10,76,0,0,0,0,0,0,0,0
Foster Moreau,NO@NE,7,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0
Kalif Raymond,CAR@DET,7,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0
Allen Robinson,BAL@PIT,7,0,0,0,0,0,0,0,0,0,0,5,29,0,0,0,0
Kadarius Toney,KC@MIN,7,0,0,0,0,0,0,1,1,0,0,5,26,0,0,0,0
Tommy Tremble,CAR@DET,7,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Justin Watson,KC@MIN,7,0,0,0,0,0,0,0,0,0,0,2,56,0,0,0,0
Kyren Williams,PHI@LA,7,0,0,0,0,0,0,13,53,0,0,2,4,0,0,0,0
Zach Wilson,NYJ@DEN,7,26,19,199,0,1,0,3,26,0,0,0,0,0,0,0,0
Tyler Allgeier,HOU@ATL,6,0,0,0,0,0,0,17,40,0,0,0,0,0,1,0,0
Kendrick Bourne,NO@NE,6,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0
Nico Collins,HOU@ATL,6,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0
Jahan Dotson,CHI@WAS,6,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
Evan Engram,JAX@BUF,6,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0
Daniel Jones,NYG@MIA,6,20,14,119,0,0,0,4,24,0,0,0,0,0,0,0,0
Allen Lazard,NYJ@DEN,6,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
Gardner Minshew,TEN@IND,6,14,11,155,0,0,0,2,1,0,0,0,0,0,0,0,0
Dak Prescott,DAL@SF,6,24,14,153,1,3,0,1,2,0,0,0,0,0,0,0,0
Wan'Dale Robinson,NYG@MIA,6,0,0,0,0,0,0,1,1,0,0,5,18,0,0,0,0
Robert Woods,HOU@ATL,6,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
James Cook,JAX@BUF,5,0,0,0,0,0,0,5,-4,0,0,3,25,0,0,0,0
Jake Ferguson,DAL@SF,5,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
Connor Heyward,BAL@PIT,5,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
Hayden Hurst,CAR@DET,5,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
Justin Jefferson,KC@MIN,5,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
Michael Mayer,GB@LV,5,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0
Darius Slayton,NYG@MIA,5,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0
Parris Campbell,NYG@MIA,4,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Michael Carter,NYJ@DEN,4,0,0,0,0,0,0,1,8,0,0,3,14,0,0,0,0
James Conner,CIN@ARI,4,0,0,0,0,0,0,6,46,0,0,0,0,0,0,0,0
Jamison Crowder,CHI@WAS,4,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Gus Edwards,BAL@PIT,4,0,0,0,0,0,0,12,48,0,0,0,0,0,0,0,0
Noah Gray,KC@MIN,4,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Najee Harris,BAL@PIT,4,0,0,0,0,0,0,14,37,0,0,1,3,0,0,0,0
Tyler Higbee,PHI@LA,4,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Mack Hollins,HOU@ATL,4,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
Chuba Hubbard,CAR@DET,4,0,0,0,0,0,0,9,35,0,0,1,0,0,0,0,0
Marvin Jones,CAR@DET,4,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Dawson Knox,JAX@BUF,4,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0
Jordan Love,GB@LV,4,30,16,182,0,3,0,2,37,0,0,0,0,0,0,0,0
John Metchie,HOU@ATL,4,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
DeVante Parker,NO@NE,4,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Justyn Ross,KC@MIN,4,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
Rashid Shaheed,NO@NE,4,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
Geoff Swaim,CIN@ARI,4,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Tyrod Taylor,NYG@MIA,4,12,9,86,0,0,0,3,14,0,0,0,0,0,0,0,0
Brock Wright,CAR@DET,4,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0
Cam Akers,KC@MIN,3,0,0,0,0,0,0,5,15,0,0,2,3,0,0,0,0
John Bates,CHI@WAS,3,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Odell Beckham Jr.,BAL@PIT,3,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Braxton Berrios,NYG@MIA,3,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Matt Breida,NYG@MIA,3,0,0,0,0,0,0,9,21,0,0,1,3,0,0,0,0
Demario Douglas,NO@NE,3,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0
Michael Gallup,DAL@SF,3,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Mike Gesicki,NO@NE,3,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
Kylen Granson,TEN@IND,3,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Eric Gray,NYG@MIA,3,0,0,0,0,0,0,12,25,0,0,1,1,0,0,0,0
Isaiah Hodgins,NYG@MIA,3,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Austin Hooper,GB@LV,3,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
Dalton Kincaid,JAX@BUF,3,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Trey McBride,CIN@ARI,3,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
Jerick McKinnon,KC@MIN,3,0,0,0,0,0,0,1,7,0,0,2,18,0,0,0,0
Scott Miller,HOU@ATL,3,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
Skyy Moore,KC@MIN,3,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
Andrew Ogletree,TEN@IND,3,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
MyCole Pruitt,HOU@ATL,3,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
Teagan Quitoriano,HOU@ATL,3,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
Anthony Richardson,TEN@IND,3,12,9,98,0,0,0,2,5,0,0,0,0,0,0,0,0
Keith Smith,HOU@ATL,3,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0
JuJu Smith-Schuster,NO@NE,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0
Jonathan Taylor,TEN@IND,3,0,0,0,0,0,0,6,18,0,0,1,16,0,0,0,0
Ian Thomas,CAR@DET,3,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0
Robert Tonyan,CHI@WAS,3,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
C.J. Uzomah,NYJ@DEN,3,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
Trevon Wesco,TEN@IND,3,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
Ameer Abdullah,GB@LV,2,0,0,0,0,0,0,1,4,0,0,1,11,0,0,0,0
Mo Alie-Cox,TEN@IND,2,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Khari Blasingame,CHI@WAS,2,0,0,0,0,0,0,8,26,0,0,0,0,0,0,0,0
Dyami Brown,CHI@WAS,2,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Michael Burton,NYJ@DEN,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Dalvin Cook,NYJ@DEN,2,0,0,0,0,0,0,6,23,0,0,0,0,0,0,0,0
Tyrion Davis-Price,DAL@SF,2,0,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0
Josiah Deguara,GB@LV,2,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
Luke Farrell,JAX@BUF,2,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Kenny Gainwell,PHI@LA,2,0,0,0,0,0,0,7,17,0,0,1,7,0,0,0,0
Taysom Hill,NO@NE,2,0,0,0,0,0,0,3,19,0,0,1,1,0,0,0,0
Khadarel Hodge,HOU@ATL,2,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,0
Jauan Jennings,DAL@SF,2,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
John Mundt,KC@MIN,2,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Alec Pierce,TEN@IND,2,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Byron Pringle,CHI@WAS,2,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Miles Sanders,CAR@DET,2,0,0,0,0,0,0,7,32,0,0,0,0,0,0,1,0
Khalil Shakir,JAX@BUF,2,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Laviska Shenault,CAR@DET,2,0,0,0,0,0,0,5,27,0,0,0,0,0,0,0,0
Sterling Shepard,NYG@MIA,2,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Ben Sims,GB@LV,2,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Rhamondre Stevenson,NO@NE,2,0,0,0,0,0,0,8,24,0,0,0,0,0,0,0,0
Courtland Sutton,NYJ@DEN,2,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Patrick Taylor,GB@LV,2,0,0,0,0,0,0,2,2,0,0,2,5,0,0,0,0
Marquez Valdes-Scantling,KC@MIN,2,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Quez Watkins,PHI@LA,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
Dontayvion Wicks,GB@LV,2,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Jameson Williams,CAR@DET,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Michael Wilson,CIN@ARI,2,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
Rashod Bateman,BAL@PIT,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Daniel Bellinger,NYG@MIA,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Chase Brown,CIN@ARI,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Ty Chandler,KC@MIN,1,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0
Brandin Cooks,DAL@SF,1,0,0,0,0,0,0,1,6,0,0,1,7,0,0,0,0
Romeo Doubs,GB@LV,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Rico Dowdle,DAL@SF,1,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0
Damien Harris,JAX@BUF,1,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0
Andrei Iosivas,CIN@ARI,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Brandon Johnson,NYJ@DEN,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Roschon Johnson,CHI@WAS,1,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0
Keith Kirkwood,NO@NE,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Zonovan Knight,CAR@DET,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Kwamie Lassiter,CIN@ARI,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Ray Ray McCloud,DAL@SF,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Ty Montgomery,NO@NE,1,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0
Latavius Murray,JAX@BUF,1,0,0,0,0,0,0,2,6,0,0,1,1,0,0,0,0
Josh Oliver,KC@MIN,1,0,0,0,0,0,0,0,0,0,0,1,15,0,0,1,0
Cordarrelle Patterson,HOU@ATL,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Jayden Reed,GB@LV,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Hunter Renfrow,GB@LV,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Jeremy Ruckert,NYJ@DEN,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Trent Sherfield,JAX@BUF,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
DeVonta Smith,PHI@LA,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Jack Stoll,PHI@LA,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Tre Tucker,GB@LV,1,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0
Cole Turner,CHI@WAS,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Deuce Vaughn,DAL@SF,1,0,0,0,0,0,0,3,7,0,0,1,1,0,0,0,0
Nick Westbrook,TEN@IND,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Josh Whyle,TEN@IND,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Jamal Agnew,JAX@BUF,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Cartavious Bigsby,JAX@BUF,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0
Teddy Bridgewater,CAR@DET,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0
DeAndre Carter,GB@LV,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
Andy Dalton,CAR@DET,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Sam Darnold,DAL@SF,0,1,1,1,0,0,0,1,-1,0,0,0,0,0,0,0,0
Clyde Edwards-Helaire,KC@MIN,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0
Isaiah McKenzie,TEN@IND,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
Marvin Mims,NYJ@DEN,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0
Ronnie Rivers,PHI@LA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Cooper Rush,DAL@SF,0,2,2,8,0,0,0,1,-2,0,0,0,0,0,0,0,0
Trayveon Williams,CIN@ARI,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
Jameis Winston,NO@NE,0,0,0,0,0,0,0,3,-4,0,0,0,0,0,0,0,0
Bailey Zappe,NO@NE,0,9,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0
Xavier Gipson,NYJ@DEN,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mac Jones,NO@NE,-1,22,12,110,0,2,0,1,0,0,0,0,0,0,0,1,0
Gunner Olszewski,BAL@PIT,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
