Player,Game,FantasyPoints,PassingAtt,PassingCmp,PassingYds,PssingTD,Int,2Pt,RushingAtt,RushingYds,RushingTD,2Pt,Rec,ReceivingYds,ReceivingTD,2Pt,Fumbles,TD
Eric Saubert,HOU@IND,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Ihmir Smith-Marsette,TB@CAR,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Courtland Sutton,DEN@LV,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Ian Thomas,TB@CAR,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Logan Thomas,DAL@WAS,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Deven Thompkins,TB@CAR,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Nick Vannett,KC@LAC,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Israel Abanikanda,NYJ@NE,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0
Calvin Austin,PIT@BAL,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
Raheem Blackshear,TB@CAR,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
A.J. Brown,PHI@NYG,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0
Dyami Brown,DAL@WAS,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Tommy DeVito,PHI@NYG,0,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Zach Evans,LA@SF,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Jimmy Garoppolo,DEN@LV,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melvin Gordon,PIT@BAL,0,0,0,0,0,0,0,7,18,0,0,0,0,0,0,1,0
Derrick Gore,DAL@WAS,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Jalen Hurts,PHI@NYG,0,16,7,55,0,1,0,2,4,0,0,0,0,0,0,0,0
D'Ernest Johnson,JAX@TEN,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
Joshua Kelley,KC@LAC,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
A.J. McCarron,CLE@CIN,0,4,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaleel McLaughlin,DEN@LV,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0
George Pickens,PIT@BAL,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Boston Scott,PHI@NYG,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
Clayton Tune,SEA@ARI,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
KaVontae Turpin,DAL@WAS,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
Trayveon Williams,CLE@CIN,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0
Bailey Zappe,NYJ@NE,0,30,12,88,0,2,0,3,13,0,0,0,0,0,0,0,0
Logan Woodside,ATL@NO,-1,4,3,27,0,1,0,1,6,0,0,0,0,0,0,0,0
