Player,Game,FantasyPoints,PassingAtt,PassingCmp,PassingYds,PssingTD,Int,2Pt,RushingAtt,RushingYds,RushingTD,2Pt,Rec,ReceivingYds,ReceivingTD,2Pt,Fumbles,TD
Mark Andrews,BAL@CLE,25,0,0,0,0,0,0,0,0,0,0,5,80,2,0,0,0
C.J. Stroud,PIT@HOU,25,30,16,306,2,0,0,4,16,0,0,0,0,0,0,0,0
Justin Herbert,LV@LAC,24,24,13,167,1,1,0,12,27,2,0,0,0,0,0,0,0
Isiah Pacheco,KC@NYJ,24,0,0,0,0,0,0,20,115,1,0,3,43,0,0,0,0
Brock Purdy,ARI@SF,23,21,20,283,1,0,0,2,0,1,0,0,0,0,0,0,0
Zach Wilson,KC@NYJ,23,39,28,245,2,0,0,2,14,0,1,0,0,0,0,1,0
Terry McLaurin,WAS@PHI,22,0,0,0,0,0,0,0,0,0,0,8,86,0,0,0,1
Khalil Herbert,DEN@CHI,21,0,0,0,0,0,0,18,103,0,0,4,19,1,0,0,0
Sam Howell,WAS@PHI,21,41,29,290,1,0,0,6,40,0,0,0,0,0,0,0,0
Alvin Kamara,TB@NO,21,0,0,0,0,0,0,11,51,0,0,13,33,0,0,0,0
Brandon Aiyuk,ARI@SF,20,0,0,0,0,0,0,0,0,0,0,6,148,0,0,0,0
Chris Godwin,TB@NO,19,1,0,0,0,0,0,0,0,0,0,8,114,0,0,0,0
Jordan Love,DET@GB,19,36,23,246,1,2,1,2,-2,1,0,0,0,0,0,0,0
Jaleel McLaughlin,DEN@CHI,19,0,0,0,0,0,0,7,72,0,0,3,32,1,0,0,0
Romeo Doubs,DET@GB,18,0,0,0,0,0,0,0,0,0,0,9,95,0,0,0,0
Trevor Lawrence,ATL@JAX,18,30,23,207,1,0,0,8,42,0,0,0,0,0,0,0,0
Bijan Robinson,ATL@JAX,18,0,0,0,0,0,0,14,105,0,0,5,32,0,0,0,0
Curtis Samuel,WAS@PHI,18,0,0,0,0,0,0,1,1,1,0,7,51,0,0,0,0
Braxton Berrios,MIA@BUF,17,0,0,0,0,0,0,1,11,0,0,6,43,1,0,0,0
Matthew Stafford,LA@IND,17,40,27,319,1,1,0,2,14,0,0,0,0,0,0,0,0
D'Andre Swift,WAS@PHI,17,0,0,0,0,0,0,14,56,1,0,4,23,0,0,0,0
Marquise Brown,ARI@SF,16,0,0,0,0,0,0,0,0,0,0,7,96,0,0,0,0
Christian Kirk,ATL@JAX,16,0,0,0,0,0,0,0,0,0,0,8,84,0,0,0,0
Dak Prescott,NE@DAL,16,34,28,261,1,0,0,1,-1,0,0,0,0,0,0,0,0
Amon-Ra St. Brown,DET@GB,16,0,0,0,0,0,0,0,0,0,0,5,56,1,0,0,0
Nick Westbrook,CIN@TEN,16,0,0,0,0,0,0,0,0,0,0,5,51,1,0,0,0
Davante Adams,LV@LAC,15,0,0,0,0,0,0,0,0,0,0,8,75,0,0,0,0
Gabriel Davis,MIA@BUF,15,0,0,0,0,0,0,0,0,0,0,3,61,1,0,0,0
Allen Lazard,KC@NYJ,15,0,0,0,0,0,0,0,0,0,0,3,61,1,0,0,0
Patrick Mahomes,KC@NYJ,15,30,18,203,1,2,0,7,51,0,0,0,0,0,0,0,0
Jonnu Smith,ATL@JAX,15,0,0,0,0,0,0,0,0,0,0,6,95,0,0,0,0
Tua Tagovailoa,MIA@BUF,15,35,25,282,1,1,0,2,7,0,0,0,0,0,0,0,0
Deven Thompkins,TB@NO,15,0,0,0,0,0,0,1,11,0,0,4,45,1,0,0,0
Garrett Wilson,KC@NYJ,15,0,0,0,0,0,0,0,0,0,0,9,60,0,0,0,0
Ja'Marr Chase,CIN@TEN,14,0,0,0,0,0,0,0,0,0,0,7,73,0,0,0,0
Jake Ferguson,NE@DAL,14,0,0,0,0,0,0,0,0,0,0,7,77,0,0,0,0
CeeDee Lamb,NE@DAL,14,0,0,0,0,0,0,1,12,0,0,4,36,1,0,0,0
Terrace Marshall,MIN@CAR,14,0,0,0,0,0,0,0,0,0,0,9,56,0,0,0,0
DeVonta Smith,WAS@PHI,14,0,0,0,0,0,0,0,0,0,0,7,78,0,0,0,0
Ryan Tannehill,CIN@TEN,14,25,18,240,1,1,0,6,11,0,0,0,0,0,0,0,0
Adam Thielen,MIN@CAR,14,0,0,0,0,0,0,1,6,0,0,7,76,0,0,0,0
James Cook,MIA@BUF,13,0,0,0,0,0,0,12,29,1,0,1,48,0,0,0,0
Kirk Cousins,MIN@CAR,13,19,12,139,2,2,0,1,0,0,0,0,0,0,0,0,0
Jared Goff,DET@GB,13,28,19,210,1,1,0,2,10,0,0,0,0,0,0,0,0
Andrew Ogletree,LA@IND,13,0,0,0,0,0,0,0,0,0,0,3,48,1,0,0,0
Dalton Schultz,PIT@HOU,13,0,0,0,0,0,0,0,0,0,0,3,42,1,0,0,0
Kenneth Walker,SEA@NYG,13,0,0,0,0,0,0,17,79,1,0,0,0,0,0,0,0
Keenan Allen,LV@LAC,12,0,0,0,0,0,0,0,0,0,0,3,32,1,0,0,0
Matt Breida,SEA@NYG,12,0,0,0,0,0,0,14,30,0,0,5,48,0,0,0,0
Jahan Dotson,WAS@PHI,12,0,0,0,0,0,0,0,0,0,0,4,27,1,0,0,0
Evan Engram,ATL@JAX,12,0,0,0,0,0,0,0,0,0,0,7,59,0,0,0,0
Travis Kelce,KC@NYJ,12,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,0
D.K. Metcalf,SEA@NYG,12,0,0,0,0,0,0,0,0,0,0,3,34,1,0,0,0
Brian Robinson,WAS@PHI,12,0,0,0,0,0,0,14,45,1,0,2,6,0,0,0,0
Zach Ertz,ARI@SF,11,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0
Michael Gallup,NE@DAL,11,0,0,0,0,0,0,0,0,0,0,5,60,0,0,0,0
Najee Harris,PIT@HOU,11,0,0,0,0,0,0,14,71,0,0,1,32,0,0,0,0
Tyler Higbee,LA@IND,11,0,0,0,0,0,0,0,0,0,0,5,64,0,0,0,0
Drake London,ATL@JAX,11,0,0,0,0,0,0,0,0,0,0,3,28,1,0,0,0
Aidan O'Connell,LV@LAC,11,39,24,238,0,1,0,3,3,1,0,0,0,0,0,2,0
Dameon Pierce,PIT@HOU,11,0,0,0,0,0,0,24,81,0,0,1,27,0,0,0,0
Calvin Ridley,ATL@JAX,11,0,0,0,0,0,0,0,0,0,0,2,38,1,0,0,0
Geno Smith,SEA@NYG,11,20,13,110,1,0,0,0,0,0,0,1,-2,0,0,0,0
Courtland Sutton,DEN@CHI,11,0,0,0,0,0,0,0,0,0,0,3,27,1,0,0,0
Mo Alie-Cox,LA@IND,10,0,0,0,0,0,0,0,0,0,0,1,35,1,0,0,0
Noah Gray,KC@NYJ,10,0,0,0,0,0,0,0,0,0,0,1,34,1,0,0,0
DeAndre Hopkins,CIN@TEN,10,0,0,0,0,0,0,0,0,0,0,4,63,0,0,0,0
Alexander Mattison,MIN@CAR,10,0,0,0,0,0,0,17,95,0,0,1,3,0,0,0,0
David Njoku,BAL@CLE,10,0,0,0,0,0,0,0,0,0,0,6,46,0,0,0,0
Cade Otton,TB@NO,10,0,0,0,0,0,0,0,0,0,0,3,13,1,0,0,0
Josh Palmer,LV@LAC,10,0,0,0,0,0,0,0,0,0,0,3,77,0,0,0,0
Jayden Reed,DET@GB,10,0,0,0,0,0,0,0,0,0,0,3,55,0,1,0,0
Devin Singletary,PIT@HOU,10,1,1,6,1,0,0,7,25,0,0,1,11,0,0,0,0
Jaylen Warren,PIT@HOU,10,0,0,0,0,0,0,8,29,0,0,6,26,0,0,0,0
Christian Watson,DET@GB,10,0,0,0,0,0,0,0,0,0,0,2,25,1,0,0,0
Rachaad White,TB@NO,10,0,0,0,0,0,0,15,56,0,0,3,22,0,0,0,0
Josh Whyle,CIN@TEN,10,0,0,0,0,0,0,0,0,0,0,2,26,1,0,0,0
Tyler Conklin,KC@NYJ,9,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0
Travis Etienne,ATL@JAX,9,0,0,0,0,0,0,20,55,0,0,3,17,0,0,0,0
Jahmyr Gibbs,DET@GB,9,0,0,0,0,0,0,8,40,0,0,4,11,0,0,0,0
Breece Hall,KC@NYJ,9,0,0,0,0,0,0,6,56,0,0,3,13,0,0,0,0
Hunter Henry,NE@DAL,9,0,0,0,0,0,0,0,0,0,0,4,51,0,0,0,0
Tyreek Hill,MIA@BUF,9,0,0,0,0,0,0,1,14,0,0,3,58,0,0,0,0
Daniel Jones,SEA@NYG,9,34,27,203,0,2,0,10,66,0,0,0,0,0,0,1,0
Sam LaPorta,DET@GB,9,0,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0
Tyler Lockett,SEA@NYG,9,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0
Darnell Mooney,DEN@CHI,9,0,0,0,0,0,0,0,0,0,0,4,51,0,0,0,0
Zack Moss,LA@IND,9,0,0,0,0,0,0,18,70,0,0,0,0,0,1,0,0
Josh Reynolds,DET@GB,9,0,0,0,0,0,0,0,0,0,0,3,69,0,0,0,0
Wan'Dale Robinson,SEA@NYG,9,0,0,0,0,0,0,1,7,0,0,5,40,0,0,0,0
Michael Thomas,TB@NO,9,0,0,0,0,0,0,0,0,0,0,4,53,0,0,0,0
Jalen Tolbert,NE@DAL,9,0,0,0,0,0,0,0,0,0,0,4,53,0,0,0,0
Derius Davis,LV@LAC,8,0,0,0,0,0,0,3,51,0,0,2,16,0,0,0,0
Noah Fant,SEA@NYG,8,0,0,0,0,0,0,0,0,0,0,2,63,0,0,0,0
Zay Flowers,BAL@CLE,8,0,0,0,0,0,0,1,-6,0,0,3,56,0,0,0,0
Jerome Ford,BAL@CLE,8,0,0,0,0,0,0,9,26,0,0,5,19,0,0,0,0
Jerry Jeudy,DEN@CHI,8,0,0,0,0,0,0,0,0,0,0,3,52,0,0,0,0
Trey Palmer,TB@NO,8,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0
Tony Pollard,NE@DAL,8,0,0,0,0,0,0,11,47,0,0,3,13,0,0,0,0
Desmond Ridder,ATL@JAX,8,31,19,191,1,2,0,1,6,0,0,0,0,0,0,1,0
Durham Smythe,MIA@BUF,8,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0
Tyjae Spears,CIN@TEN,8,0,0,0,0,0,0,5,40,0,0,3,18,0,0,0,0
Jaylen Waddle,MIA@BUF,8,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0
Bryce Young,MIN@CAR,8,32,25,204,0,0,0,2,10,0,0,0,0,0,0,1,0
Cam Akers,MIN@CAR,7,0,0,0,0,0,0,5,40,0,0,2,11,0,0,0,0
Chatarius Atwell,LA@IND,7,0,0,0,0,0,0,0,0,0,0,5,24,0,0,0,0
Dyami Brown,WAS@PHI,7,0,0,0,0,0,0,0,0,0,0,2,51,0,0,0,0
Josiah Deguara,DET@GB,7,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0
Mike Evans,TB@NO,7,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0
Chuba Hubbard,MIN@CAR,7,0,0,0,0,0,0,14,41,0,0,2,12,0,0,0,0
Brandon Johnson,DEN@CHI,7,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0
Joe Mixon,CIN@TEN,7,0,0,0,0,0,0,14,67,0,0,1,9,0,0,0,0
Latavius Murray,MIA@BUF,7,0,0,0,0,0,0,4,32,0,0,2,24,0,0,0,0
Ronnie Rivers,LA@IND,7,0,0,0,0,0,0,9,47,0,0,2,10,0,0,0,0
Logan Thomas,WAS@PHI,7,0,0,0,0,0,0,1,2,0,0,3,41,0,0,0,0
C.J. Uzomah,KC@NYJ,7,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Tyler Boyd,CIN@TEN,6,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0
James Conner,ARI@SF,6,0,0,0,0,0,0,11,52,0,0,1,4,0,0,0,0
Brandin Cooks,NE@DAL,6,0,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0
Demario Douglas,NE@DAL,6,0,0,0,0,0,0,0,0,0,0,2,45,0,0,0,0
Gus Edwards,BAL@CLE,6,0,0,0,0,0,0,15,48,0,0,2,1,0,0,0,0
Joshua Kelley,LV@LAC,6,0,0,0,0,0,0,17,65,0,0,0,0,0,0,0,0
Dalton Kincaid,MIA@BUF,6,0,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0
Hunter Luepke,NE@DAL,6,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0
Marvin Mims,DEN@CHI,6,0,0,0,0,0,0,0,0,0,0,2,47,0,0,0,0
Rashee Rice,KC@NYJ,6,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
Rashid Shaheed,TB@NO,6,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
Rhamondre Stevenson,NE@DAL,6,0,0,0,0,0,0,14,30,0,0,2,10,0,0,0,0
Calvin Austin,PIT@HOU,5,0,0,0,0,0,0,1,5,0,0,3,24,0,0,0,0
Kendrick Bourne,NE@DAL,5,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0
Joe Burrow,CIN@TEN,5,30,20,165,0,0,0,3,1,0,0,0,0,0,0,1,0
Emari Demercado,ARI@SF,5,0,0,0,0,0,0,1,3,0,0,3,21,0,0,0,0
Josh Downs,LA@IND,5,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
Kenny Gainwell,WAS@PHI,5,0,0,0,0,0,0,4,14,0,1,2,7,0,0,0,0
Melvin Gordon,BAL@CLE,5,0,0,0,0,0,0,3,21,0,0,1,23,0,0,0,0
Isaiah Hodgins,SEA@NYG,5,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
Jakobi Meyers,LV@LAC,5,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
Chris Moore,CIN@TEN,5,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0
Raheem Mostert,MIA@BUF,5,0,0,0,0,0,0,7,9,0,0,3,36,0,0,1,0
Chigoziem Okonkwo,CIN@TEN,5,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
DeVante Parker,NE@DAL,5,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
Samaje Perine,DEN@CHI,5,0,0,0,0,0,0,6,12,0,0,2,23,0,0,0,0
George Pickens,PIT@HOU,5,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
Kalif Raymond,DET@GB,5,0,0,0,0,0,0,1,40,0,0,1,-2,0,0,0,0
Miles Sanders,MIN@CAR,5,0,0,0,0,0,0,13,19,0,0,3,13,0,0,0,0
KaVontae Turpin,NE@DAL,5,0,0,0,0,0,0,1,46,0,0,1,5,0,0,0,0
Darren Waller,SEA@NYG,5,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
Robert Woods,PIT@HOU,5,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
Parris Campbell,SEA@NYG,4,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0
Derek Carr,TB@NO,4,37,23,127,0,0,0,2,1,0,0,0,0,0,0,1,0
Zach Charbonnet,SEA@NYG,4,0,0,0,0,0,0,5,31,0,0,1,9,0,0,0,0
D.J. Chark,MIN@CAR,4,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
Dallas Goedert,WAS@PHI,4,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Kylen Granson,LA@IND,4,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
T.J. Hockenson,MIN@CAR,4,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
Van Jefferson,LA@IND,4,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
Ray Ray McCloud,ARI@SF,4,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Elijah Moore,BAL@CLE,4,0,0,0,0,0,0,1,-20,0,0,2,20,0,0,0,0
Zach Pascal,ARI@SF,4,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0
Alec Pierce,LA@IND,4,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0
Michael Pittman,LA@IND,4,0,0,0,0,0,0,0,0,0,0,1,15,0,1,0,0
Kyle Pitts,ATL@JAX,4,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Jeremy Ruckert,KC@NYJ,4,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
Darius Slayton,SEA@NYG,4,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Isaiah Spiller,LV@LAC,4,0,0,0,0,0,0,5,12,0,0,2,15,0,0,0,0
Pierre Strong,BAL@CLE,4,0,0,0,0,0,0,5,49,0,0,0,0,0,0,0,0
Kadarius Toney,KC@NYJ,4,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Samori Toure,DET@GB,4,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0
Ameer Abdullah,LV@LAC,3,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Michael Carter,KC@NYJ,3,0,0,0,0,0,0,1,9,0,0,2,12,0,0,0,0
Nathaniel Dell,PIT@HOU,3,0,0,0,0,0,0,2,13,0,0,1,16,0,0,0,0
Ezekiel Elliott,NE@DAL,3,0,0,0,0,0,0,6,16,0,0,2,6,0,0,0,0
Luke Farrell,ATL@JAX,3,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
Pat Freiermuth,PIT@HOU,3,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0
Deonte Harty,MIA@BUF,3,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
Tee Higgins,CIN@TEN,3,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Justice Hill,BAL@CLE,3,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0
Khadarel Hodge,ATL@JAX,3,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Tanner Hudson,CIN@TEN,3,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Jalin Hyatt,SEA@NYG,3,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
Alec Ingold,MIA@BUF,3,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0
Drew Lock,SEA@NYG,3,6,2,63,0,0,0,1,11,0,0,0,0,0,0,0,0
Jordan Mason,ARI@SF,3,0,0,0,0,0,0,3,10,0,0,1,13,0,0,0,0
John Metchie,PIT@HOU,3,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
Hunter Renfrow,LV@LAC,3,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
Trent Sherfield,MIA@BUF,3,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Jaxon Smith-Njigba,SEA@NYG,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0
Equanimeous St. Brown,DEN@CHI,3,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
Robert Tonyan,DEN@CHI,3,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Javonte Williams,DEN@CHI,3,0,0,0,0,0,0,2,0,0,0,3,9,0,0,0,0
Nate Adkins,DEN@CHI,2,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
Tyler Allgeier,ATL@JAX,2,0,0,0,0,0,0,7,16,0,0,1,-4,0,0,0,0
Gary Brightwell,SEA@NYG,2,0,0,0,0,0,0,4,9,0,0,1,10,0,0,0,0
Randall Cobb,KC@NYJ,2,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
Dalvin Cook,KC@NYJ,2,0,0,0,0,0,0,5,16,0,0,1,2,0,0,0,0
Amari Cooper,BAL@CLE,2,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Devin Duvernay,BAL@CLE,2,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
Clyde Edwards-Helaire,KC@NYJ,2,0,0,0,0,0,0,3,12,0,0,1,1,0,0,0,0
Gerald Everett,LV@LAC,2,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0
Mike Gesicki,NE@DAL,2,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Antonio Gibson,WAS@PHI,2,0,0,0,0,0,0,6,19,0,0,1,7,0,0,0,0
Xavier Gipson,KC@NYJ,2,0,0,0,0,0,0,2,13,0,0,1,4,0,0,0,0
Damien Harris,MIA@BUF,2,0,0,0,0,0,0,6,29,0,0,0,0,0,0,0,0
Taysom Hill,TB@NO,2,1,1,13,0,0,0,4,10,0,0,1,7,0,0,0,0
Austin Hooper,LV@LAC,2,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Lil'Jordan Humphrey,DEN@CHI,2,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Trenton Irwin,CIN@TEN,2,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Jakob Johnson,LV@LAC,2,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Roschon Johnson,DEN@CHI,2,0,0,0,0,0,0,5,13,0,0,1,2,0,0,0,0
Quentin Johnston,LV@LAC,2,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
Aaron Jones,DET@GB,2,0,0,0,0,0,0,5,18,0,0,1,-4,0,0,0,0
Dawson Knox,MIA@BUF,2,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Tucker Kraft,DET@GB,2,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0
Chris Manhertz,DEN@CHI,2,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
K.J. Osborn,MIN@CAR,2,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Kenny Pickett,PIT@HOU,2,23,15,114,0,1,0,2,9,0,0,0,0,0,0,0,0
Byron Pringle,WAS@PHI,2,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Patrick Ricard,BAL@CLE,2,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Laviska Shenault,MIN@CAR,2,0,0,0,0,0,0,1,7,0,0,1,12,0,0,0,0
JuJu Smith-Schuster,NE@DAL,2,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Cody Thompson,SEA@NYG,2,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Ke'Shawn Vaughn,TB@NO,2,0,0,0,0,0,0,9,16,0,0,1,3,0,0,0,0
Darnell Washington,PIT@HOU,2,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Cedrick Wilson,MIA@BUF,2,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Olamide Zaccheaus,WAS@PHI,2,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Bailey Zappe,NE@DAL,2,9,4,57,0,0,0,0,0,0,0,0,0,0,0,0,0
Nelson Agholor,BAL@CLE,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Jordan Akins,BAL@CLE,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
John Bates,WAS@PHI,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Ronnie Bell,ARI@SF,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Daniel Bellinger,SEA@NYG,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Cartavious Bigsby,ATL@JAX,1,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0
Chase Brown,CIN@TEN,1,0,0,0,0,0,0,0,0,0,0,1,-3,0,0,0,0
Harrison Bryant,BAL@CLE,1,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0
AJ Dillon,DET@GB,1,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0
Rico Dowdle,NE@DAL,1,0,0,0,0,0,0,3,9,0,0,1,8,0,0,0,0
Marquise Goodwin,BAL@CLE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Brycen Hopkins,LA@IND,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Kareem Hunt,BAL@CLE,1,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0
Hayden Hurst,MIN@CAR,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Rakim Jarrett,TB@NO,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Mac Jones,NE@DAL,1,21,12,150,0,2,0,3,7,0,0,0,0,0,0,1,0
Tim Jones,ATL@JAX,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
Velus Jones,DEN@CHI,1,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
Kyle Juszczyk,ARI@SF,1,0,0,0,0,0,0,2,3,0,0,1,4,0,0,0,0
George Kittle,ARI@SF,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Marcedes Lewis,DEN@CHI,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Trey McBride,ARI@SF,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Isaiah McKenzie,LA@IND,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Kendre Miller,TB@NO,1,0,0,0,0,0,0,1,3,0,0,1,5,0,0,0,0
Skyy Moore,KC@NYJ,1,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0
Luke Musgrave,DET@GB,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
