Player,Game,FantasyPoints,PassingAtt,PassingCmp,PassingYds,PssingTD,Int,2Pt,RushingAtt,RushingYds,RushingTD,2Pt,Rec,ReceivingYds,ReceivingTD,2Pt,Fumbles,TD
Baker Mayfield,TB@HOU,22,30,21,265,2,0,0,4,4,0,0,0,0,0,0,0,0
Rhamondre Stevenson,WAS@NE,22,0,0,0,0,0,0,9,87,1,0,4,42,0,0,0,0
Deshaun Watson,ARI@CLE,22,30,19,219,2,0,0,3,22,0,0,0,0,0,0,0,0
Josh Jacobs,NYG@LV,21,0,0,0,0,0,0,26,98,2,0,0,0,0,0,0,0
Jonnu Smith,MIN@ATL,21,0,0,0,0,0,0,1,0,0,0,5,100,1,0,0,0
Tyson Bagent,CHI@NO,20,30,18,220,2,3,0,8,70,0,0,0,0,0,0,1,0
Derek Carr,CHI@NO,20,34,25,211,2,0,0,3,3,0,0,0,0,0,0,0,0
Austin Ekeler,LAC@NYJ,20,0,0,0,0,0,0,14,47,2,0,2,23,0,0,0,0
Patrick Mahomes,MIA@KC,20,30,20,185,2,0,0,6,24,0,0,0,0,0,0,1,0
Keaton Mitchell,SEA@BAL,20,0,0,0,0,0,0,9,138,1,0,1,-4,0,0,0,0
A.J. Brown,DAL@PHI,19,0,0,0,0,0,0,0,0,0,0,7,66,1,0,0,0
Tee Higgins,BUF@CIN,19,0,0,0,0,0,0,0,0,0,0,8,110,0,0,0,0
Sam Howell,WAS@NE,19,45,29,325,1,1,0,5,27,0,0,0,0,0,0,0,0
Derrick Henry,TEN@PIT,18,0,0,0,0,0,0,17,75,1,0,3,27,0,0,0,0
Aaron Jones,LA@GB,18,0,0,0,0,0,0,20,73,1,0,4,26,0,0,1,0
Mark Andrews,SEA@BAL,17,0,0,0,0,0,0,0,0,0,0,9,80,0,0,0,0
Gus Edwards,SEA@BAL,17,0,0,0,0,0,0,5,52,2,0,0,0,0,0,0,0
Dalton Kincaid,BUF@CIN,17,0,0,0,0,0,0,0,0,0,0,10,81,0,0,1,0
Joe Mixon,BUF@CIN,17,0,0,0,0,0,0,14,37,1,0,5,31,0,0,0,0
Jonathan Taylor,IND@CAR,17,0,0,0,0,0,0,18,47,0,0,5,22,1,0,0,0
Jahan Dotson,WAS@NE,16,0,0,0,0,0,0,0,0,0,0,4,69,1,0,0,0
Taylor Heinicke,MIN@ATL,16,38,21,268,1,1,0,3,20,0,0,0,0,0,0,0,0
Alexander Mattison,MIN@ATL,16,0,0,0,0,0,0,16,44,0,0,2,49,1,0,0,0
Chris Olave,CHI@NO,16,0,0,0,0,0,0,0,0,0,0,6,46,1,0,0,0
Keenan Allen,LAC@NYJ,15,0,0,0,0,0,0,0,0,0,0,8,77,0,0,0,0
Odell Beckham Jr.,SEA@BAL,15,0,0,0,0,0,0,0,0,0,0,5,56,1,0,1,0
Jordan Love,LA@GB,15,26,20,228,1,0,0,4,7,0,0,0,0,0,0,0,0
Saquon Barkley,NYG@LV,14,0,0,0,0,0,0,16,90,0,0,3,23,0,0,0,0
Nico Collins,TB@HOU,14,0,0,0,0,0,0,0,0,0,0,3,54,1,0,0,0
Najee Harris,TEN@PIT,14,0,0,0,0,0,0,16,69,1,0,2,7,0,0,0,0
Raheem Mostert,MIA@KC,14,0,0,0,0,0,0,12,85,1,0,0,0,0,0,0,0
Luke Musgrave,LA@GB,14,0,0,0,0,0,0,0,0,0,0,3,51,1,0,0,0
Michael Pittman,IND@CAR,14,0,0,0,0,0,0,0,0,0,0,8,64,0,0,0,0
DeVonta Smith,DAL@PHI,14,0,0,0,0,0,0,0,0,0,0,3,51,1,0,0,0
Garrett Wilson,LAC@NYJ,14,0,0,0,0,0,0,0,0,0,0,7,80,0,0,1,0
Hunter Henry,WAS@NE,13,0,0,0,0,0,0,0,0,0,0,4,39,1,0,0,0
Tyreek Hill,MIA@KC,13,0,0,0,0,0,0,1,3,0,0,8,62,0,0,1,0
T.J. Hockenson,MIN@ATL,13,0,0,0,0,0,0,0,0,0,0,7,69,0,0,0,0
Juwan Johnson,CHI@NO,13,0,0,0,0,0,0,0,0,0,0,5,29,1,0,0,0
Darnell Mooney,CHI@NO,13,0,0,0,0,0,0,0,0,0,0,5,82,0,0,0,0
Wan'Dale Robinson,NYG@LV,13,0,0,0,0,0,0,0,0,0,0,4,35,1,0,0,0
Tua Tagovailoa,MIA@KC,13,34,21,193,1,0,0,2,7,0,0,0,0,0,0,0,0
Jalen Tolbert,DAL@PHI,13,0,0,0,0,0,0,0,0,0,0,3,49,1,0,0,0
Jaylen Warren,TEN@PIT,13,0,0,0,0,0,0,11,88,0,0,3,25,0,0,0,0
Tyler Conklin,LAC@NYJ,12,0,0,0,0,0,0,0,0,0,0,6,66,0,0,0,0
Mike Evans,TB@HOU,12,0,0,0,0,0,0,0,0,0,0,4,87,0,0,0,0
Jerome Ford,ARI@CLE,12,0,0,0,0,0,0,20,44,0,0,5,33,0,0,0,0
Antonio Gibson,WAS@NE,12,0,0,0,0,0,0,6,34,0,0,5,42,0,0,0,0
Lamar Jackson,SEA@BAL,12,26,21,187,0,0,0,10,60,0,0,0,0,0,0,1,0
Mac Jones,WAS@NE,12,44,24,220,1,1,0,3,3,0,0,0,0,0,0,0,0
Terry McLaurin,WAS@NE,12,0,0,0,0,0,0,0,0,0,0,5,73,0,0,0,0
Jakobi Meyers,NYG@LV,12,0,0,0,0,0,0,1,17,1,0,2,38,0,0,0,0
David Njoku,ARI@CLE,12,0,0,0,0,0,0,0,0,0,0,4,26,1,0,0,0
Kenny Pickett,TEN@PIT,12,30,19,160,1,0,0,1,-1,0,0,0,0,0,0,0,0
Brian Robinson,WAS@NE,12,0,0,0,0,0,0,18,63,1,0,1,4,0,0,1,0
Drew Sample,BUF@CIN,12,0,0,0,0,0,0,0,0,0,0,3,30,1,0,0,0
Jaxon Smith-Njigba,SEA@BAL,12,0,0,0,0,0,0,0,0,0,0,6,63,0,0,0,0
Tyler Allgeier,MIN@ATL,11,0,0,0,0,0,0,12,39,1,0,2,-9,0,0,0,0
Gardner Minshew,IND@CAR,11,26,17,127,1,0,0,5,5,0,0,0,0,0,0,0,0
Irv Smith,BUF@CIN,11,0,0,0,0,0,0,0,0,0,0,3,26,1,0,0,0
JuJu Smith-Schuster,WAS@NE,11,0,0,0,0,0,0,0,0,0,0,6,51,0,0,0,0
Jordan Addison,MIN@ATL,10,0,0,0,0,0,0,0,0,0,0,5,52,0,0,0,0
Tommy DeVito,NYG@LV,10,20,15,175,1,2,0,4,17,0,0,0,0,0,0,0,0
Demario Douglas,WAS@NE,10,0,0,0,0,0,0,1,0,0,0,5,55,0,0,0,0
Breece Hall,LAC@NYJ,10,0,0,0,0,0,0,16,50,0,0,4,10,0,0,0,0
DeAndre Hopkins,TEN@PIT,10,0,0,0,0,0,0,1,5,0,0,4,60,0,0,0,0
Alvin Kamara,CHI@NO,10,0,0,0,0,0,0,9,26,0,0,4,44,0,0,0,0
Jerick McKinnon,MIA@KC,10,0,0,0,0,0,0,1,2,0,0,2,22,1,0,0,0
Kyle Philips,TEN@PIT,10,0,0,0,0,0,0,0,0,0,0,4,68,0,0,0,0
Cedrick Wilson,MIA@KC,10,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0
Bryce Young,IND@CAR,10,39,24,173,1,3,0,5,41,0,0,0,0,0,0,0,0
Kenny Gainwell,DAL@PHI,9,0,0,0,0,0,0,3,22,1,0,1,1,0,0,0,0
Khadarel Hodge,MIN@ATL,9,0,0,0,0,0,0,0,0,0,0,3,60,0,0,0,0
Chuba Hubbard,IND@CAR,9,0,0,0,0,0,0,16,58,0,0,4,9,0,0,0,0
Kareem Hunt,ARI@CLE,9,0,0,0,0,0,0,14,38,1,0,0,0,0,0,0,0
Kyle Pitts,MIN@ATL,9,0,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0
Tony Pollard,DAL@PHI,9,0,0,0,0,0,0,12,51,0,0,3,12,0,0,0,0
Brandon Powell,MIN@ATL,9,0,0,0,0,0,0,0,0,0,0,2,15,1,0,0,0
Rashee Rice,MIA@KC,9,0,0,0,0,0,0,0,0,0,0,2,17,1,0,0,0
Khalil Shakir,BUF@CIN,9,0,0,0,0,0,0,0,0,0,0,4,57,0,0,0,0
Darius Slayton,NYG@LV,9,0,0,0,0,0,0,0,0,0,0,4,59,0,0,0,0
D'Andre Swift,DAL@PHI,9,0,0,0,0,0,0,18,43,0,0,2,31,0,0,0,0
Tyler Boyd,BUF@CIN,8,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0
Michael Carter,LAC@NYJ,8,0,0,0,0,0,0,0,0,0,0,6,24,0,0,0,0
D.J. Chark,IND@CAR,8,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0
Ja'Marr Chase,BUF@CIN,8,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0
D'Onta Foreman,CHI@NO,8,0,0,0,0,0,0,20,83,0,0,0,0,0,0,0,0
Dallas Goedert,DAL@PHI,8,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0
Tanner Hudson,BUF@CIN,8,0,0,0,0,0,0,0,0,0,0,4,45,0,0,0,0
Will Levis,TEN@PIT,8,39,22,262,0,1,0,1,2,0,0,0,0,0,0,0,0
Isaiah Likely,SEA@BAL,8,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0
Aidan O'Connell,NYG@LV,8,25,16,209,0,0,0,0,0,0,0,0,0,0,0,0,0
Trey Palmer,TB@HOU,8,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0
Byron Pringle,WAS@NE,8,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,0
Miles Sanders,IND@CAR,8,0,0,0,0,0,0,6,39,0,0,3,22,0,0,0,0
Jaylen Waddle,MIA@KC,8,0,0,0,0,0,0,1,12,0,0,3,42,0,0,0,0
Zach Wilson,LAC@NYJ,8,49,33,263,0,0,0,2,7,0,0,0,0,0,0,2,0
Davante Adams,NYG@LV,7,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0
Daniel Bellinger,NYG@LV,7,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0
James Cook,BUF@CIN,7,0,0,0,0,0,0,6,20,0,0,4,19,0,0,0,0
Tyler Huntley,SEA@BAL,7,7,5,38,1,0,0,4,8,0,0,0,0,0,0,0,0
Hayden Hurst,IND@CAR,7,0,0,0,0,0,0,0,0,0,0,2,54,0,0,0,0
Adam Thielen,IND@CAR,7,0,0,0,0,0,0,0,0,0,0,5,29,0,0,0,0
Logan Thomas,WAS@NE,7,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0
Tre Tucker,NYG@LV,7,0,0,0,0,0,0,1,4,0,0,2,52,0,0,0,0
KaVontae Turpin,DAL@PHI,7,0,0,0,0,0,0,1,0,0,0,1,5,1,0,0,0
Dontayvion Wicks,LA@GB,7,0,0,0,0,0,0,0,0,0,0,4,49,0,0,1,0
Cam Akers,MIN@ATL,6,0,0,0,0,0,0,8,25,0,0,3,13,0,0,0,0
Marquise Brown,ARI@CLE,6,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0
Jamison Crowder,WAS@NE,6,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0
Romeo Doubs,LA@GB,6,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
Noah Gray,MIA@KC,6,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
Justin Herbert,LAC@NYJ,6,30,16,136,0,0,0,3,17,0,0,0,0,0,0,0,0
Mack Hollins,MIN@ATL,6,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
Cooper Kupp,LA@GB,6,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0
Tyler Lockett,SEA@BAL,6,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
D.K. Metcalf,SEA@BAL,6,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0
D.J. Moore,CHI@NO,6,0,0,0,0,0,0,0,0,0,0,3,44,0,0,1,0
Puka Nacua,LA@GB,6,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
Isiah Pacheco,MIA@KC,6,0,0,0,0,0,0,16,66,0,0,0,0,0,0,0,0
Jayden Reed,LA@GB,6,0,0,0,0,0,0,1,21,0,0,3,19,0,0,0,0
Bijan Robinson,MIN@ATL,6,0,0,0,0,0,0,11,51,0,0,2,8,0,0,1,0
Stephen Sullivan,IND@CAR,6,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0
Jeffery Wilson,MIA@KC,6,0,0,0,0,0,0,2,6,0,0,3,32,0,0,0,0
Chatarius Atwell,LA@GB,5,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0
Rashod Bateman,SEA@BAL,5,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
Dyami Brown,WAS@NE,5,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
AJ Dillon,LA@GB,5,0,0,0,0,0,0,9,40,0,0,1,3,0,0,0,0
Ezekiel Elliott,WAS@NE,5,0,0,0,0,0,0,6,17,0,0,3,15,0,0,0,0
Xavier Gipson,LAC@NYJ,5,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
Trey McBride,ARI@CLE,5,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0
Skyy Moore,MIA@KC,5,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
Chigoziem Okonkwo,TEN@PIT,5,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
Hunter Renfrow,NYG@LV,5,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
Rashid Shaheed,CHI@NO,5,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0
Tyjae Spears,TEN@PIT,5,0,0,0,0,0,0,5,18,0,0,4,4,0,0,0,0
Treylon Burks,TEN@PIT,4,0,0,0,0,0,0,1,5,0,0,2,23,0,0,0,0
Jaren Hall,MIN@ATL,4,6,5,78,0,0,0,2,11,0,0,0,0,0,0,0,0
Mecole Hardman,MIA@KC,4,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0
Darrell Henderson,LA@GB,4,0,0,0,0,0,0,10,19,0,0,2,16,0,0,0,0
Justice Hill,SEA@BAL,4,0,0,0,0,0,0,13,40,0,0,0,0,0,0,0,0
Travis Kelce,MIA@KC,4,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0
Kendre Miller,CHI@NO,4,0,0,0,0,0,0,1,0,0,0,1,31,0,0,0,0
Devin Singletary,TB@HOU,4,0,0,0,0,0,0,13,26,0,0,2,0,0,0,0,0
Durham Smythe,MIA@KC,4,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0
Marquez Valdes-Scantling,MIA@KC,4,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Christian Watson,LA@GB,4,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0
Emanuel Wilson,LA@GB,4,0,0,0,0,0,0,4,43,0,0,0,0,0,0,0,0
Ameer Abdullah,NYG@LV,3,0,0,0,0,0,0,2,8,0,0,2,17,0,0,0,0
Parris Campbell,NYG@LV,3,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Devin Duvernay,SEA@BAL,3,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
Darrynton Evans,CHI@NO,3,0,0,0,0,0,0,1,2,0,0,2,19,0,0,0,0
Gerald Everett,LAC@NYJ,3,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Royce Freeman,LA@GB,3,0,0,0,0,0,0,12,32,0,0,0,0,0,0,0,0
Michael Gallup,DAL@PHI,3,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Chris Godwin,TB@HOU,3,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Connor Heyward,TEN@PIT,3,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Jalin Hyatt,NYG@LV,3,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Trishton Jackson,MIN@ATL,3,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0
Quentin Johnston,LAC@NYJ,3,0,0,0,0,0,0,1,2,0,0,2,14,0,0,0,0
Allen Lazard,LAC@NYJ,3,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Michael Mayer,NYG@LV,3,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
Chris Moore,TEN@PIT,3,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0
Elijah Moore,ARI@CLE,3,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Foster Moreau,CHI@NO,3,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0
Dare Ogunbowale,TB@HOU,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K.J. Osborn,MIN@ATL,3,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
Brett Rypien,LA@GB,3,28,13,130,0,1,0,3,19,0,0,0,0,0,0,1,0
Geno Smith,SEA@BAL,3,28,13,157,0,1,0,2,4,0,0,0,0,0,0,1,0
Tommy Tremble,IND@CAR,3,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
C.J. Uzomah,LAC@NYJ,3,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
Justin Watson,MIA@KC,3,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Nick Westbrook,TEN@PIT,3,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0
Salvon Ahmed,MIA@KC,2,0,0,0,0,0,0,3,4,0,0,2,8,0,0,0,0
Jordan Akins,ARI@CLE,2,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Andrew Beck,TB@HOU,2,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0
DeAndre Carter,NYG@LV,2,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Josh Downs,IND@CAR,2,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Zay Flowers,SEA@BAL,2,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Austin Hooper,NYG@LV,2,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Van Jefferson,MIN@ATL,2,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Tony Jones,ARI@CLE,2,0,0,0,0,0,0,3,2,0,0,2,5,0,0,0,0
Joshua Kelley,LAC@NYJ,2,0,0,0,0,0,0,3,18,0,0,1,4,0,0,0,0
Isaiah McKenzie,IND@CAR,2,0,0,0,0,0,0,0,0,0,0,2,12,0,0,1,0
John Metchie,TB@HOU,2,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Zack Moss,IND@CAR,2,0,0,0,0,0,0,7,26,0,0,0,0,0,0,0,0
John Mundt,MIN@ATL,2,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
Andrew Ogletree,IND@CAR,2,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
Josh Oliver,MIN@ATL,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
George Pickens,TEN@PIT,2,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0
Jalen Reagor,WAS@NE,2,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Allen Robinson,TEN@PIT,2,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Demarcus Robinson,LA@GB,2,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Kadarius Toney,MIA@KC,2,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
Robert Tonyan,CHI@NO,2,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Kenneth Walker,SEA@BAL,2,0,0,0,0,0,0,9,16,0,0,1,1,0,0,0,0
Jamaal Williams,CHI@NO,2,0,0,0,0,0,0,3,6,0,0,2,6,0,0,0,0
Nelson Agholor,SEA@BAL,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Calvin Austin,TEN@PIT,1,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
John Bates,WAS@NE,1,0,0,0,0,0,0,0,0,0,0,1,-5,0,0,0,0
Nick Bawden,LAC@NYJ,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Raheem Blackshear,IND@CAR,1,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0
Miles Boykin,TEN@PIT,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Matt Breida,NYG@LV,1,0,0,0,0,0,0,2,5,0,0,1,6,0,0,0,0
Zach Charbonnet,SEA@BAL,1,0,0,0,0,0,0,4,8,0,0,1,5,0,0,0,0
Dalvin Cook,LAC@NYJ,1,0,0,0,0,0,0,2,7,0,0,1,1,0,0,0,0
Brandin Cooks,DAL@PHI,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Derius Davis,LAC@NYJ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Josiah Deguara,LA@GB,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Greg Dortch,ARI@CLE,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Chase Edmonds,TB@HOU,1,0,0,0,0,0,0,3,-5,0,0,1,-1,0,0,0,0
Xavier Hutchinson,TB@HOU,1,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
Alec Ingold,MIA@KC,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Andrei Iosivas,BUF@CIN,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Roschon Johnson,CHI@NO,1,0,0,0,0,0,0,2,6,0,0,1,9,0,0,0,0
Daniel Jones,NYG@LV,1,9,4,25,0,0,0,2,9,0,0,0,0,0,0,0,0
Jonathan Mingo,IND@CAR,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Rondale Moore,ARI@CLE,1,0,0,0,0,0,0,4,3,0,0,1,5,0,0,0,0
Latavius Murray,BUF@CIN,1,0,0,0,0,0,0,2,4,0,0,1,6,0,0,0,0
Colby Parkinson,SEA@BAL,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Cordarrelle Patterson,MIN@ATL,1,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0
Jeremy Ruckert,LAC@NYJ,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Luke Schoonmaker,DAL@PHI,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Trent Sherfield,BUF@CIN,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Pierre Strong,ARI@CLE,1,0,0,0,0,0,0,3,9,0,0,1,-7,0,0,0,0
Malik Taylor,LAC@NYJ,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Tyquan Thornton,WAS@NE,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Cedric Tillman,ARI@CLE,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Austin Trammell,LA@GB,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Ke'Shawn Vaughn,TB@HOU,1,0,0,0,0,0,0,4,9,0,0,1,-1,0,0,0,0
Darnell Washington,TEN@PIT,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Trayveon Williams,BUF@CIN,1,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0
Olamide Zaccheaus,DAL@PHI,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Mike Boone,TB@HOU,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Rico Dowdle,DAL@PHI,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
Keaontay Ingram,ARI@CLE,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0
Deon Jackson,NYG@LV,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Rashaad Penny,DAL@PHI,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
Lamical Perine,MIA@KC,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Tyler Scott,CHI@NO,0,0,0,0,0,0,0,1,-5,0,0,0,0,0,0,0,0
Bennett Skowronek,LA@GB,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0
Zamir White,NYG@LV,0,0,0,0,0,0,0,4,-2,0,0,0,0,0,0,0,0
Clayton Tune,ARI@CLE,-1,20,11,58,0,2,0,5,28,0,0,0,0,0,0,1,0
