Player,Game,FantasyPoints,PassingAtt,PassingCmp,PassingYds,PssingTD,Int,2Pt,RushingAtt,RushingYds,RushingTD,2Pt,Rec,ReceivingYds,ReceivingTD,2Pt,Fumbles,TD
James Cook,BUF@NE,18,0,0,0,0,0,0,13,56,0,0,3,46,1,0,0,0
Dallas Goedert,MIA@PHI,18,0,0,0,0,0,0,0,0,0,0,5,77,1,0,0,0
Baker Mayfield,ATL@TB,18,42,27,275,1,1,0,3,32,0,0,0,0,0,0,0,0
Jakobi Meyers,LV@CHI,18,0,0,0,0,0,0,0,0,0,0,7,50,1,0,0,0
Josh Palmer,LAC@KC,18,0,0,0,0,0,0,0,0,0,0,5,133,0,0,0,0
Geno Smith,ARI@SEA,18,24,18,219,2,1,0,6,10,0,0,0,0,0,0,1,0
Kendrick Bourne,BUF@NE,17,0,0,0,0,0,0,0,0,0,0,6,63,1,0,1,0
Stefon Diggs,BUF@NE,17,0,0,0,0,0,0,0,0,0,0,6,58,1,0,0,0
Jerome Ford,CLE@IND,17,0,0,0,0,0,0,11,74,1,0,2,20,0,0,0,0
Rashee Rice,LAC@KC,17,0,0,0,0,0,0,0,0,0,0,5,60,1,0,0,0
Marquez Valdes-Scantling,LAC@KC,17,0,0,0,0,0,0,0,0,0,0,3,84,1,0,0,0
Jake Bobo,ARI@SEA,16,0,0,0,0,0,0,0,0,0,0,4,61,1,0,0,0
Taysom Hill,JAX@NO,16,0,0,0,0,0,0,5,18,1,0,4,50,0,0,0,0
Michael Pittman,CLE@IND,16,0,0,0,0,0,0,0,0,0,0,2,83,1,0,0,0
Desmond Ridder,ATL@TB,16,25,19,250,0,0,0,6,38,1,0,0,0,0,0,3,0
Jaxon Smith-Njigba,ARI@SEA,16,0,0,0,0,0,0,0,0,0,0,4,63,1,0,0,0
Joshua Dobbs,ARI@SEA,15,33,19,146,0,0,0,7,43,1,0,0,0,0,0,0,0
Najee Harris,PIT@LA,15,0,0,0,0,0,0,14,53,1,0,3,15,0,0,0,0
Kareem Hunt,CLE@IND,15,0,0,0,0,0,0,10,31,2,0,0,0,0,0,0,0
Dalton Kincaid,BUF@NE,15,0,0,0,0,0,0,0,0,0,0,8,75,0,0,0,0
Terry McLaurin,WAS@NYG,15,0,0,0,0,0,0,0,0,0,0,6,90,0,0,0,0
Isiah Pacheco,LAC@KC,15,0,0,0,0,0,0,13,32,0,0,4,28,1,0,0,0
George Pickens,PIT@LA,15,0,0,0,0,0,0,0,0,0,0,5,107,0,0,0,0
Kenny Pickett,PIT@LA,15,25,17,230,0,0,0,8,0,1,0,0,0,0,0,0,0
Matthew Stafford,PIT@LA,15,29,14,231,1,1,1,1,8,0,0,0,0,0,0,0,0
Rachaad White,ATL@TB,15,0,0,0,0,0,0,13,34,0,0,6,65,0,0,0,0
Russell Wilson,GB@DEN,15,29,20,194,1,0,0,1,21,0,0,0,0,0,0,0,0
Tyson Bagent,LV@CHI,14,29,21,162,1,0,0,3,24,0,0,0,0,0,0,0,0
Rhamondre Stevenson,BUF@NE,14,0,0,0,0,0,0,9,34,0,0,6,51,0,0,0,0
Tyler Allgeier,ATL@TB,13,0,0,0,0,0,0,21,59,0,0,3,53,0,0,0,0
Darrell Henderson,PIT@LA,13,0,0,0,0,0,0,18,61,1,0,1,5,0,0,0,0
Joshua Kelley,LAC@KC,13,0,0,0,0,0,0,7,75,1,0,0,0,0,0,0,0
D.J. Moore,LV@CHI,13,0,0,0,0,0,0,0,0,0,0,8,54,0,0,0,0
Brock Purdy,SF@MIN,13,30,21,272,1,2,0,5,19,0,0,0,0,0,0,0,0
Michael Thomas,JAX@NO,13,0,0,0,0,0,0,0,0,0,0,3,42,1,0,0,0
Davante Adams,LV@CHI,12,0,0,0,0,0,0,0,0,0,0,7,57,0,0,0,0
Chris Godwin,ATL@TB,12,0,0,0,0,0,0,0,0,0,0,6,66,0,0,0,0
Justin Herbert,LAC@KC,12,30,17,259,1,2,0,2,5,0,0,0,0,0,0,0,0
Diontae Johnson,PIT@LA,12,0,0,0,0,0,0,0,0,0,0,5,79,0,0,0,0
George Kittle,SF@MIN,12,0,0,0,0,0,0,1,2,0,0,5,78,0,0,0,0
Chris Olave,JAX@NO,12,0,0,0,0,0,0,0,0,0,0,7,57,0,0,0,0
Tua Tagovailoa,MIA@PHI,12,32,23,216,1,1,0,1,-3,0,0,0,0,0,0,0,0
Jaylen Waddle,MIA@PHI,12,0,0,0,0,0,0,0,0,0,0,6,63,0,0,0,0
Kenneth Walker,ARI@SEA,12,0,0,0,0,0,0,26,105,0,0,2,6,0,0,0,0
Javonte Williams,GB@DEN,12,0,0,0,0,0,0,15,82,0,0,3,14,0,0,0,0
AJ Dillon,GB@DEN,11,0,0,0,0,0,0,15,61,0,0,2,34,0,0,0,0
Romeo Doubs,GB@DEN,11,0,0,0,0,0,0,0,0,0,0,2,30,1,0,0,0
Demario Douglas,BUF@NE,11,0,0,0,0,0,0,1,20,0,0,4,54,0,0,0,0
Gerald Everett,LAC@KC,11,0,0,0,0,0,0,0,0,0,0,3,26,1,0,0,0
Zay Flowers,DET@BAL,11,0,0,0,0,0,0,0,0,0,0,4,75,0,0,0,0
Jerry Jeudy,GB@DEN,11,0,0,0,0,0,0,0,0,0,0,5,64,0,0,0,0
Sam LaPorta,DET@BAL,11,0,0,0,0,0,0,0,0,0,0,6,52,0,0,0,0
Drake London,ATL@TB,11,0,0,0,0,0,0,0,0,0,0,6,54,0,0,0,0
Jayden Reed,GB@DEN,11,0,0,0,0,0,0,0,0,0,0,3,21,1,0,0,0
Brandon Aiyuk,SF@MIN,10,0,0,0,0,0,0,0,0,0,0,5,57,0,0,0,0
Chatarius Atwell,PIT@LA,10,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0
Emari Demercado,ARI@SEA,10,0,0,0,0,0,0,13,58,0,0,4,17,0,0,0,0
Jauan Jennings,SF@MIN,10,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0
David Njoku,CLE@IND,10,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0
Brandon Powell,SF@MIN,10,0,0,0,0,0,0,1,5,0,0,4,64,0,0,0,0
D'Andre Swift,MIA@PHI,10,0,0,0,0,0,0,15,62,0,0,3,13,0,0,0,0
Jaylen Warren,PIT@LA,10,0,0,0,0,0,0,6,32,1,0,1,-1,0,0,0,0
Keenan Allen,LAC@KC,9,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0
Odell Beckham Jr.,DET@BAL,9,0,0,0,0,0,0,0,0,0,0,5,49,0,0,0,0
Jahan Dotson,WAS@NYG,9,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0
Ezekiel Elliott,BUF@NE,9,0,0,0,0,0,0,11,31,1,0,0,0,0,0,0,0
Evan Engram,JAX@NO,9,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0
Jared Goff,DET@BAL,9,53,33,284,0,1,0,0,0,0,0,0,0,0,0,0,0
Jalin Hyatt,WAS@NYG,9,0,0,0,0,0,0,0,0,0,0,2,75,0,0,0,0
Elijah Moore,CLE@IND,9,0,0,0,0,0,0,0,0,0,0,4,59,0,0,0,0
K.J. Osborn,SF@MIN,9,0,0,0,0,0,0,0,0,0,0,5,47,0,0,0,0
Cade Otton,ATL@TB,9,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0
Logan Thomas,WAS@NYG,9,0,0,0,0,0,0,0,0,0,0,4,51,0,0,0,0
Nelson Agholor,DET@BAL,8,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0
Cam Akers,SF@MIN,8,0,0,0,0,0,0,10,31,0,0,2,30,0,0,0,0
Mike Gesicki,BUF@NE,8,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0
Sam Howell,WAS@NYG,8,42,22,249,0,1,0,2,15,0,0,0,0,0,0,0,0
Aaron Jones,GB@DEN,8,0,0,0,0,0,0,8,35,0,0,3,22,0,0,0,0
Alec Pierce,CLE@IND,8,0,0,0,0,0,0,0,0,0,0,3,53,0,0,0,0
Brian Robinson,WAS@NYG,8,0,0,0,0,0,0,8,23,1,0,0,0,0,0,0,0
DeVonta Smith,MIA@PHI,8,0,0,0,0,0,0,0,0,0,0,4,49,0,0,0,0
Jamal Agnew,JAX@NO,7,0,0,0,0,0,0,1,-1,0,0,4,36,0,0,0,0
Marquise Brown,ARI@SEA,7,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0,0
Pharaoh Brown,BUF@NE,7,0,0,0,0,0,0,0,0,0,0,2,51,0,0,0,0
Kenny Gainwell,MIA@PHI,7,0,0,0,0,0,0,8,16,1,0,0,0,0,0,0,0
Tyler Lockett,ARI@SEA,7,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0
Darnell Mooney,LV@CHI,7,0,0,0,0,0,0,1,2,0,0,4,32,0,0,0,0
Luke Musgrave,GB@DEN,7,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0
Aidan O'Connell,LV@CHI,7,13,10,75,1,1,0,0,0,0,0,0,0,0,0,0,0
Samaje Perine,GB@DEN,7,0,0,0,0,0,0,2,10,0,0,3,31,0,0,0,0
Kyle Pitts,ATL@TB,7,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0
Khalil Shakir,BUF@NE,7,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
Royce Freeman,PIT@LA,6,0,0,0,0,0,0,12,66,0,0,0,0,0,0,0,0
Cooper Kupp,PIT@LA,6,0,0,0,0,0,0,0,0,0,0,2,29,0,1,0,0
Foster Moreau,JAX@NO,6,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
Zack Moss,CLE@IND,6,0,0,0,0,0,0,18,57,0,0,1,5,0,0,0,0
Josh Reynolds,DET@BAL,6,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0
Curtis Samuel,WAS@NYG,6,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0
Rashid Shaheed,JAX@NO,6,0,0,0,0,0,0,1,4,0,0,4,28,0,0,0,0
Cedrick Wilson,MIA@PHI,6,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0
Rashod Bateman,DET@BAL,5,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0
Austin Ekeler,LAC@KC,5,0,0,0,0,0,0,14,45,0,0,1,1,0,0,0,0
Darrynton Evans,LV@CHI,5,0,0,0,0,0,0,14,48,0,0,1,6,0,0,0,0
Justice Hill,DET@BAL,5,0,0,0,0,0,0,4,46,0,0,1,2,0,0,0,0
Alexander Mattison,SF@MIN,5,0,0,0,0,0,0,8,39,0,0,2,3,0,0,0,0
Trey McBride,ARI@SEA,5,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
Jaleel McLaughlin,GB@DEN,5,0,0,0,0,0,0,5,45,0,0,1,1,0,0,0,0
Scott Miller,ATL@TB,5,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0
Raheem Mostert,MIA@PHI,5,0,0,0,0,0,0,9,45,0,0,1,6,0,0,0,0
Cordarrelle Patterson,ATL@TB,5,0,0,0,0,0,0,10,56,0,0,0,0,0,0,0,0
Patrick Ricard,DET@BAL,5,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0
Jonnu Smith,ATL@TB,5,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
Phillip Walker,CLE@IND,5,32,15,178,0,1,0,3,3,0,0,0,0,0,0,0,0
Christian Watson,GB@DEN,5,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
Zamir White,LV@CHI,5,0,0,0,0,0,0,2,2,0,0,3,26,0,0,0,0
Michael Wilson,ARI@SEA,5,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
Amari Cooper,CLE@IND,4,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Zach Ertz,ARI@SEA,4,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
Antonio Gibson,WAS@NYG,4,0,0,0,0,0,0,2,7,0,0,2,24,0,0,0,0
Hunter Henry,BUF@NE,4,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
Connor Heyward,PIT@LA,4,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Josh Jacobs,LV@CHI,4,0,0,0,0,0,0,11,35,0,0,1,6,0,0,0,0
Dawson Knox,BUF@NE,4,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0
Ray Ray McCloud,SF@MIN,4,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Jerick McKinnon,LAC@KC,4,0,0,0,0,0,0,2,2,0,0,2,24,0,0,0,0
Rondale Moore,ARI@SEA,4,0,0,0,0,0,0,4,24,0,0,2,2,0,0,0,0
Latavius Murray,BUF@NE,4,0,0,0,0,0,0,4,8,0,0,2,20,0,0,0,0
Colby Parkinson,ARI@SEA,4,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
Donovan Peoples-Jones,CLE@IND,4,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Kalif Raymond,DET@BAL,4,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Tyler Scott,LV@CHI,4,0,0,0,0,0,0,2,14,0,0,2,19,0,0,0,0
Derius Davis,LAC@KC,3,0,0,0,0,0,0,3,14,0,0,1,10,0,0,0,0
Noah Fant,ARI@SEA,3,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0
Isaiah Hodgins,WAS@NYG,3,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Austin Hooper,LV@CHI,3,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Quentin Johnston,LAC@KC,3,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
Tim Jones,JAX@NO,3,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
Michael Mayer,LV@CHI,3,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Skyy Moore,LAC@KC,3,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Hunter Renfrow,LV@CHI,3,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Wan'Dale Robinson,WAS@NYG,3,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
Christopher Rodriguez,WAS@NYG,3,0,0,0,0,0,0,7,31,0,0,0,0,0,0,0,0
Darius Slayton,WAS@NYG,3,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
Deven Thompkins,ATL@TB,3,0,0,0,0,0,0,0,0,0,0,3,14,0,0,1,0
Tre Tucker,LV@CHI,3,0,0,0,0,0,0,1,2,0,0,2,16,0,0,0,0
Emanuel Wilson,GB@DEN,3,0,0,0,0,0,0,2,19,0,0,2,8,0,0,0,0
Ty Chandler,SF@MIN,2,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Ross Dwelley,SF@MIN,2,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Marquise Goodwin,CLE@IND,2,0,0,0,0,0,0,1,17,0,0,1,6,0,0,0,0
Deonte Harty,BUF@NE,2,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Khadarel Hodge,ATL@TB,2,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
Marcedes Lewis,LV@CHI,2,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Josh Oliver,SF@MIN,2,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0
Byron Pringle,WAS@NYG,2,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Jalen Reagor,BUF@NE,2,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Craig Reynolds,DET@BAL,2,0,0,0,0,0,0,3,16,0,0,1,9,0,0,0,0
Pierre Strong,CLE@IND,2,0,0,0,0,0,0,8,25,0,0,0,0,0,0,0,0
Kadarius Toney,LAC@KC,2,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Dontayvion Wicks,GB@DEN,2,1,1,14,0,0,0,1,1,0,0,1,17,0,0,0,0
Nate Adkins,GB@DEN,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Salvon Ahmed,MIA@PHI,1,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0
Mo Alie-Cox,CLE@IND,1,0,0,0,0,0,0,0,0,0,0,1,-6,0,0,0,0
Braxton Berrios,MIA@PHI,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Khari Blasingame,LV@CHI,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Matt Breida,WAS@NYG,1,0,0,0,0,0,0,3,4,0,0,1,5,0,0,0,0
Gabriel Davis,BUF@NE,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Noah Gray,LAC@KC,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Mecole Hardman,LAC@KC,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Tyler Higbee,PIT@LA,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Elijah Higgins,ARI@SEA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Brycen Hopkins,PIT@LA,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Jesper Horsted,LV@CHI,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Brian Hoyer,LV@CHI,1,32,17,129,0,2,0,0,0,0,0,0,0,0,0,0,0
Trishton Jackson,SF@MIN,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Van Jefferson,ATL@TB,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Julio Jones,MIA@PHI,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Velus Jones,LV@CHI,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Keaton Mitchell,DET@BAL,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Trey Palmer,ATL@TB,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Donald Parham,LAC@KC,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
DeVante Parker,BUF@NE,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Calvin Ridley,JAX@NO,1,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0
Allen Robinson,PIT@LA,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Trent Sherfield,BUF@NE,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Ben Sims,GB@DEN,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Stone Smartt,LAC@KC,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Keith Smith,ATL@TB,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
Geoff Swaim,ARI@SEA,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Tyquan Thornton,BUF@NE,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Samori Toure,GB@DEN,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Adam Trautman,GB@DEN,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Jamaal Williams,JAX@NO,1,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0
Jeffery Wilson,MIA@PHI,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Calvin Austin,PIT@LA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Blake Bell,LAC@KC,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0
Cartavious Bigsby,JAX@NO,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Michael Burton,GB@DEN,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0
DeeJay Dallas,ARI@SEA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Clyde Edwards-Helaire,LAC@KC,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
Tyler Huntley,DET@BAL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaiah McKenzie,CLE@IND,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
Marvin Mims,GB@DEN,0,0,0,0,0,0,0,1,-11,0,0,0,0,0,0,0,0
Elijah Mitchell,SF@MIN,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
Nathan Peterman,LV@CHI,0,0,0,0,0,0,0,2,-4,0,0,0,0,0,0,0,0
Bijan Robinson,ATL@TB,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Sterling Shepard,WAS@NYG,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0
Clayton Tune,ARI@SEA,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Ke'Shawn Vaughn,ATL@TB,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0
Damien Williams,ARI@SEA,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Deshaun Watson,CLE@IND,-2,5,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0
