Player,Game,FantasyPoints,PassingAtt,PassingCmp,PassingYds,PssingTD,Int,2Pt,RushingAtt,RushingYds,RushingTD,2Pt,Rec,ReceivingYds,ReceivingTD,2Pt,Fumbles,TD
Salvon Ahmed,CAR@MIA,12,0,0,0,0,0,0,6,23,1,0,3,11,0,0,0,0
Nico Collins,NO@HOU,12,0,0,0,0,0,0,0,0,0,0,4,80,0,0,0,0
Kirk Cousins,MIN@CHI,12,31,21,181,1,0,0,2,-5,0,0,0,0,0,0,1,0
Michael Mayer,NE@LV,12,0,0,0,0,0,0,0,0,0,0,5,75,0,0,0,0
Gardner Minshew,IND@JAX,12,55,33,329,1,3,0,2,4,0,0,0,0,0,0,1,0
Bijan Robinson,WAS@ATL,12,0,0,0,0,0,0,13,37,0,0,5,43,0,0,0,0
Jordan Addison,MIN@CHI,11,0,0,0,0,0,0,0,0,0,0,3,28,1,0,0,0
Brandon Aiyuk,SF@CLE,11,0,0,0,0,0,0,0,0,0,0,4,76,0,0,0,0
Ezekiel Elliott,NE@LV,11,0,0,0,0,0,0,7,34,1,0,1,15,0,0,0,0
Evan Engram,IND@JAX,11,0,0,0,0,0,0,0,0,0,0,7,41,0,0,0,0
Taysom Hill,NO@HOU,11,1,1,4,0,0,0,1,2,0,0,7,49,0,0,0,0
T.J. Hockenson,MIN@CHI,11,0,0,0,0,0,0,0,0,0,0,6,50,0,0,0,0
Rashee Rice,DEN@KC,11,0,0,0,0,0,0,0,0,0,0,4,72,0,0,0,0
Geno Smith,SEA@CIN,11,41,27,326,0,2,0,4,20,0,0,0,0,0,0,0,0
Mark Andrews,BAL@TEN,10,0,0,0,0,0,0,1,0,0,0,4,69,0,0,0,0
Joshua Dobbs,ARI@LA,10,41,21,235,0,1,0,7,47,0,0,0,0,0,0,1,0
Gerald Everett,DAL@LAC,10,0,0,0,0,0,0,1,2,0,0,3,16,1,0,0,0
Jerome Ford,SF@CLE,10,0,0,0,0,0,0,17,84,0,0,2,7,0,0,0,0
Jimmy Garoppolo,NE@LV,10,22,14,162,1,1,0,2,4,0,0,0,0,0,0,0,0
Josh Jacobs,NE@LV,10,0,0,0,0,0,0,25,77,0,0,2,16,0,0,0,0
Alexander Mattison,MIN@CHI,10,0,0,0,0,0,0,18,44,0,0,4,28,0,0,0,0
Trey McBride,ARI@LA,10,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0
D.K. Metcalf,SEA@CIN,10,0,0,0,0,0,0,0,0,0,0,4,69,0,0,0,0
D.J. Moore,MIN@CHI,10,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0,0
Josh Palmer,DAL@LAC,10,0,0,0,0,0,0,0,0,0,0,4,60,0,0,0,0
Darius Slayton,NYG@BUF,10,0,0,0,0,0,0,0,0,0,0,4,69,0,0,0,0
Brenton Strange,IND@JAX,10,0,0,0,0,0,0,0,0,0,0,2,27,1,0,0,0
Jonathan Taylor,IND@JAX,10,0,0,0,0,0,0,8,19,0,0,5,46,0,0,0,0
Tyrod Taylor,NYG@BUF,10,36,24,200,0,0,0,5,24,0,0,0,0,0,0,0,0
Zach Wilson,PHI@NYJ,10,33,19,186,0,0,1,4,15,0,0,0,0,0,0,0,0
Austin Ekeler,DAL@LAC,9,0,0,0,0,0,0,14,27,0,0,4,35,0,0,0,0
Dallas Goedert,PHI@NYJ,9,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0
Kylen Granson,IND@JAX,9,0,0,0,0,0,0,0,0,0,0,3,67,0,0,0,0
Brock Purdy,SF@CLE,9,27,12,125,1,1,0,3,7,0,0,0,0,0,0,0,0
DeVonta Smith,PHI@NYJ,9,0,0,0,0,0,0,0,0,0,0,5,44,0,0,0,0
Michael Thomas,NO@HOU,9,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0
Kadarius Toney,DEN@KC,9,1,0,0,0,0,0,2,-5,0,0,3,9,1,0,0,0
Darren Waller,NYG@BUF,9,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0
Michael Wilson,ARI@LA,9,0,0,0,0,0,0,0,0,0,0,3,62,0,0,0,0
Mike Evans,DET@TB,8,0,0,0,0,0,0,0,0,0,0,4,49,0,0,0,0
Antonio Gibson,WAS@ATL,8,0,0,0,0,0,0,3,15,0,0,1,1,1,0,0,0
Jordan Mason,SF@CLE,8,0,0,0,0,0,0,5,27,1,0,0,0,0,0,0,0
Joe Mixon,SEA@CIN,8,0,0,0,0,0,0,12,38,0,0,3,24,0,0,0,0
Quintin Morris,NYG@BUF,8,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0
K.J. Osborn,MIN@CHI,8,0,0,0,0,0,0,0,0,0,0,4,48,0,0,0,0
Josh Reynolds,DET@TB,8,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0
Jaxon Smith-Njigba,SEA@CIN,8,0,0,0,0,0,0,0,0,0,0,4,48,0,0,0,0
Russell Wilson,DEN@KC,8,22,13,95,1,2,0,4,31,0,0,0,0,0,0,0,0
Marquise Brown,ARI@LA,7,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0
James Cook,NYG@BUF,7,0,0,0,0,0,0,14,71,0,0,0,0,0,0,0,0
D'Onta Foreman,MIN@CHI,7,0,0,0,0,0,0,15,65,0,0,1,2,0,0,0,0
Deonte Harty,NYG@BUF,7,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
Mack Hollins,WAS@ATL,7,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0
Keaontay Ingram,ARI@LA,7,0,0,0,0,0,0,10,40,0,0,2,11,0,0,0,0
Andrei Iosivas,SEA@CIN,7,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
Sam LaPorta,DET@TB,7,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0
Rondale Moore,ARI@LA,7,0,0,0,0,0,0,3,-4,0,0,4,30,0,0,0,0
Foster Moreau,NO@HOU,7,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
Calvin Ridley,IND@JAX,7,0,0,0,0,0,0,1,-4,0,0,4,30,0,0,0,0
Tre Tucker,NE@LV,7,0,0,0,0,0,0,1,4,0,0,2,57,0,0,0,0
Javonte Williams,DEN@KC,7,0,0,0,0,0,0,10,52,0,1,0,0,0,0,0,0
Robert Woods,NO@HOU,7,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0
Nelson Agholor,BAL@TEN,6,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,0
Tyson Bagent,MIN@CHI,6,14,10,83,0,1,0,2,4,1,0,0,0,0,0,1,0
Jake Bobo,SEA@CIN,6,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0
Gus Edwards,BAL@TEN,6,0,0,0,0,0,0,16,41,0,0,1,12,0,0,0,0
Justice Hill,BAL@TEN,6,0,0,0,0,0,0,8,35,0,0,3,0,0,0,0,0
Mac Jones,NE@LV,6,33,24,200,0,1,0,1,-1,0,0,0,0,0,0,0,0
Baker Mayfield,DET@TB,6,37,19,206,0,1,0,2,6,0,0,0,0,0,0,0,0
Jaleel McLaughlin,DEN@KC,6,0,0,0,0,0,0,7,30,0,0,2,12,0,0,0,0
Darnell Mooney,MIN@CHI,6,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0
Puka Nacua,ARI@LA,6,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0
Trey Palmer,DET@TB,6,0,0,0,0,0,0,0,0,0,0,2,47,0,0,0,0
Devin Singletary,NO@HOU,6,0,0,0,0,0,0,12,58,0,0,1,4,0,0,0,0
Tyjae Spears,BAL@TEN,6,0,0,0,0,0,0,4,15,0,0,1,48,0,0,0,0
Rachaad White,DET@TB,6,0,0,0,0,0,0,7,26,0,0,3,12,0,0,0,0
Tyler Allgeier,WAS@ATL,5,0,0,0,0,0,0,13,51,0,0,0,0,0,0,0,0
Odell Beckham Jr.,BAL@TEN,5,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
Noah Brown,NO@HOU,5,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0
D.J. Chark,CAR@MIA,5,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
Tyler Conklin,PHI@NYJ,5,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
Michael Gallup,DAL@LAC,5,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
Mike Gesicki,NE@LV,5,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
Jalin Hyatt,NYG@BUF,5,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
Jerick McKinnon,DEN@KC,5,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
Elijah Moore,SF@CLE,5,0,0,0,0,0,0,1,8,0,0,4,19,0,0,0,0
David Njoku,SF@CLE,5,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
Alec Pierce,IND@JAX,5,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
Brandon Powell,MIN@CHI,5,0,0,0,0,0,0,1,-1,0,0,3,20,0,0,0,0
Kalif Raymond,DET@TB,5,0,0,0,0,0,0,1,3,0,0,3,23,0,0,0,0
Craig Reynolds,DET@TB,5,0,0,0,0,0,0,10,15,0,0,2,28,0,0,0,0
Nick Westbrook,BAL@TEN,5,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
Davante Adams,NE@LV,4,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
Chatarius Atwell,ARI@LA,4,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0
Braxton Berrios,CAR@MIA,4,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Gabriel Davis,NYG@BUF,4,0,0,0,0,0,0,0,0,0,0,3,21,0,0,1,0
Zach Ertz,ARI@LA,4,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Darrynton Evans,MIN@CHI,4,0,0,0,0,0,0,9,32,0,0,1,2,0,0,0,0
Justin Fields,MIN@CHI,4,10,6,58,0,1,0,8,46,0,0,0,0,0,0,0,0
Tee Higgins,SEA@CIN,4,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Brian Hoyer,NE@LV,4,10,6,102,0,0,0,3,-3,0,0,0,0,0,0,0,0
Jauan Jennings,SF@CLE,4,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
Jerry Jeudy,DEN@KC,4,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0
Dawson Knox,NYG@BUF,4,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0
Isaiah McKenzie,IND@JAX,4,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Jonathan Mingo,CAR@MIA,4,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Skyy Moore,DEN@KC,4,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Latavius Murray,NYG@BUF,4,0,0,0,0,0,0,12,45,0,0,0,0,0,0,0,0
Colby Parkinson,SEA@CIN,4,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
Laviska Shenault,CAR@MIA,4,0,0,0,0,0,0,1,2,0,0,3,15,0,0,0,0
Tommy Tremble,CAR@MIA,4,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Damien Williams,ARI@LA,4,0,0,0,0,0,0,8,36,0,0,1,8,0,0,0,0
Rashod Bateman,BAL@TEN,3,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
Zach Charbonnet,SEA@CIN,3,0,0,0,0,0,0,2,5,0,0,2,14,0,0,0,0
Marquise Goodwin,SF@CLE,3,0,0,0,0,0,0,1,20,0,0,1,4,0,0,0,0
Noah Gray,DEN@KC,3,0,0,0,0,0,0,1,1,0,0,2,14,0,0,0,0
Tyler Higbee,ARI@LA,3,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Austin Hooper,NE@LV,3,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
DeAndre Hopkins,BAL@TEN,3,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
Ray Ray McCloud,SF@CLE,3,0,0,0,0,0,0,2,23,0,0,1,4,0,0,0,0
David Montgomery,DET@TB,3,0,0,0,0,0,0,6,14,0,0,1,19,0,0,0,0
Chigoziem Okonkwo,BAL@TEN,3,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Donald Parham,DAL@LAC,3,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Dameon Pierce,NO@HOU,3,0,0,0,0,0,0,13,34,0,0,0,0,0,0,0,0
Tyler Scott,MIN@CHI,3,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
Phillip Walker,SF@CLE,3,34,18,192,0,2,0,3,1,0,0,0,0,0,0,0,0
Malik Willis,BAL@TEN,3,5,4,74,0,0,0,3,17,0,0,0,0,0,0,0,0
Raheem Blackshear,CAR@MIA,2,0,0,0,0,0,0,5,18,0,0,1,4,0,0,0,0
Christopher Brooks,CAR@MIA,2,0,0,0,0,0,0,6,28,0,0,0,0,0,0,0,0
Pharaoh Brown,NE@LV,2,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Randall Cobb,PHI@NYJ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dalvin Cook,PHI@NYJ,2,0,0,0,0,0,0,3,12,0,0,1,2,0,0,0,0
Emari Demercado,ARI@LA,2,0,0,0,0,0,0,2,11,0,0,1,6,0,0,0,0
Jake Ferguson,DAL@LAC,2,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Kenny Gainwell,PHI@NYJ,2,0,0,0,0,0,0,2,13,0,0,1,4,0,0,0,0
Hayden Hurst,CAR@MIA,2,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Velus Jones,MIN@CHI,2,0,0,0,0,0,0,2,15,0,0,1,5,0,0,0,0
Brevin Jordan,NO@HOU,2,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Cole Kmet,MIN@CHI,2,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0
Kendre Miller,NO@HOU,2,0,0,0,0,0,0,2,-1,0,0,1,13,0,0,0,0
Cade Otton,DET@TB,2,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Samaje Perine,DEN@KC,2,0,0,0,0,0,0,0,0,0,0,2,16,0,0,1,0
Christopher Rodriguez,WAS@ATL,2,0,0,0,0,0,0,4,23,0,0,0,0,0,0,0,0
Boston Scott,PHI@NYJ,2,0,0,0,0,0,0,2,2,0,0,1,14,0,0,0,0
Khalil Shakir,NYG@BUF,2,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Deven Thompkins,DET@TB,2,0,0,0,0,0,0,1,5,0,0,2,-2,0,0,0,0
Robert Tonyan,MIN@CHI,2,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Zamir White,NE@LV,2,0,0,0,0,0,0,2,2,0,0,2,7,0,0,0,0
Josh Whyle,BAL@TEN,2,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Trayveon Williams,SEA@CIN,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
Cam Akers,MIN@CHI,1,0,0,0,0,0,0,1,8,0,0,1,7,0,0,0,0
David Bell,SF@CLE,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Cartavious Bigsby,IND@JAX,1,0,0,0,0,0,0,3,2,0,0,1,6,0,0,0,0
Khari Blasingame,MIN@CHI,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Mike Boone,NO@HOU,1,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0
Matt Breida,NYG@BUF,1,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0
Chase Brown,SEA@CIN,1,0,0,0,0,0,0,1,4,0,0,1,8,0,0,0,0
DeeJay Dallas,SEA@CIN,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
Will Dissly,SEA@CIN,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Rico Dowdle,DAL@LAC,1,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0
Greg Dulcich,DEN@KC,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Payne Durham,DET@TB,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Clyde Edwards-Helaire,DEN@KC,1,0,0,0,0,0,0,2,7,0,0,1,9,0,0,0,0
Zach Evans,ARI@LA,1,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0
Noah Fant,SEA@CIN,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Xavier Gipson,PHI@NYJ,1,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0
Hunter Henry,NE@LV,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Xavier Hutchinson,NO@HOU,1,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0
D'Ernest Johnson,IND@JAX,1,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0
Marvin Jones,DET@TB,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Kyle Juszczyk,SF@CLE,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Joshua Kelley,DAL@LAC,1,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0
George Kittle,SF@CLE,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Allen Lazard,PHI@NYJ,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Scott Miller,WAS@ATL,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Ty Montgomery,NE@LV,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Chris Moore,BAL@TEN,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Devine Ozigbo,DET@TB,1,0,0,0,0,0,0,3,5,0,0,1,8,0,0,0,0
DeVante Parker,NE@LV,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Cordarrelle Patterson,WAS@ATL,1,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0
MyCole Pruitt,WAS@ATL,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Patrick Ricard,BAL@TEN,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Ronnie Rivers,ARI@LA,1,0,0,0,0,0,0,3,9,0,0,1,4,0,0,0,0
Jeremy Ruckert,PHI@NYJ,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Drew Sample,SEA@CIN,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Deebo Samuel,SF@CLE,1,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0
Irv Smith,SEA@CIN,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Ryan Tannehill,BAL@TEN,1,16,8,76,0,1,0,0,0,0,0,0,0,0,0,0,0
Logan Thomas,WAS@ATL,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Tyquan Thornton,NE@LV,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Adam Trautman,DEN@KC,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Brock Wright,DET@TB,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Olamide Zaccheaus,PHI@NYJ,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
C.J. Beathard,IND@JAX,0,0,0,0,0,0,0,3,-2,0,0,0,0,0,0,0,0
Michael Burton,DEN@KC,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Michael Carter,PHI@NYJ,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
Eric Gray,NYG@BUF,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Damien Harris,NYG@BUF,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Elijah Mitchell,SF@CLE,0,0,0,0,0,0,0,2,-3,0,0,0,0,0,0,0,0
Kyle Philips,BAL@TEN,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0
Isaiah Spiller,DAL@LAC,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Ke'Shawn Vaughn,DET@TB,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0
Jalen Tolbert,DAL@LAC,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Austin Trammell,ARI@LA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mike White,CAR@MIA,-2,1,0,0,0,1,0,3,-4,0,0,0,0,0,0,0,0
